commodity,year,country,quantity,value,kept,located
Animals Living — Unenumerated,1884,Belgium,3349,0,1,1
Animals Living — Unenumerated,1884,British East Indies,14353,0,1,1
Animals Living — Unenumerated,1884,France,4379,0,1,1
Animals Living — Unenumerated,1884,Germany,3830,0,1,1
Animals Living — Unenumerated,1884,Holland,7409,0,1,1
Animals Living — Unenumerated,1884,Other Countries,2663,0,1,0
Animals Living — Unenumerated,1884,United States Of America,781,0,1,1
Animals Living — Unenumerated,1885,Belgium,2562,0,1,1
Animals Living — Unenumerated,1885,British East Indies,3866,0,1,1
Animals Living — Unenumerated,1885,British Possessions In South Africa,1065,0,1,1
Animals Living — Unenumerated,1885,Cape Of Good Hope,1065,0,0,1
Animals Living — Unenumerated,1885,France,3947,0,1,1
Animals Living — Unenumerated,1885,Holland,4432,0,1,1
Animals Living — Unenumerated,1885,Other British Possessions,621,0,1,0
Animals Living — Unenumerated,1885,Other Foreign Countries,1402,0,1,0
Animals Living — Unenumerated,1885,United States Of America,6128,0,1,1
"Animals, Living — British North America",1891,Other British Possessions,22,505,1,0
"Animals, Living — British North America",1892,Canada,90012,1458142,1,1
"Animals, Living — British North America",1892,Other British Possessions,4,80,1,0
"Animals, Living — British North America",1893,Canada,137,411,1,1
"Animals, Living — British North America",1893,Other British Possessions,26,627,1,0
"Animals, Living — British North America",1895,Canada,3927,107657,1,1
"Animals, Living — British North America",1895,Other British Possessions,11,550,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1872,Australia,0,7462,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1872,Channel Islands,0,3001,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1872,Other Countries,0,7276,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1873,Argentine Republic,0,3680,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1873,Australia,0,19835,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1873,Other Countries,0,7814,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1873,United States Of America,0,3441,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1873,United States Of America (Atlantic),0,3441,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1874,Argentine Republic,0,627,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1874,Australasia,0,1575,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1874,Canada,0,4165,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1874,Chile,0,2100,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1874,France,0,2218,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1874,New Zealand,0,1575,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1874,Other Countries,0,4457,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1875,Australasia,0,6875,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1875,Canada,0,2501,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1875,New Zealand,0,6875,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1875,Other Countries,0,5127,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1875,United States Of America,0,8615,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1875,United States Of America (Atlantic),0,8615,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1876,Australasia,0,4036,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1876,Canada,0,38620,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1876,New Zealand,0,4036,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1876,Other Countries,0,4872,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1877,Australasia,0,2050,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1877,New Zealand,0,2050,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1877,Other Countries,0,2770,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1878,Argentine Republic,0,6423,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1878,Australasia,0,3680,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1878,New South Wales,0,3680,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1878,Other Countries,0,5424,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1878,United States Of America,0,6545,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1878,United States Of America (Atlantic),0,6545,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1882,Argentine Republic,0,18926,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1882,Australasia,0,2383,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1882,Belgium,0,1785,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1882,British Possessions In South Africa,0,2308,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1882,Canada,0,40927,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1882,Other Countries,0,4458,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1882,United States Of America,0,38634,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1882,United States Of America (Atlantic),0,38634,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1883,Argentine Republic,0,8774,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1883,Belgium,0,1054,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1883,Canada,0,55704,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1883,Chile,0,3123,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1883,Other Countries,0,8612,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1883,United States Of America,0,114477,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1883,United States Of America (Atlantic),0,114477,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1884,Argentine Republic,0,36236,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1884,Canada,0,28761,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1884,Chile,0,3342,1,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1884,Other Countries,0,10537,1,0
"Animals, Living — Bulls, Oxen, Cows, And Calves",1884,United States Of America,0,47798,0,1
"Animals, Living — Bulls, Oxen, Cows, And Calves",1884,United States Of America (Atlantic),0,47798,1,1
"Animals, Living — From British North America",1891,Canada,31633,61337,1,1
"Animals, Living — From British North America",1891,Other British Possessions,41,1542,1,0
"Animals, Living — From British North America",1892,Other British Possessions,14,625,1,0
"Animals, Living — From British North America",1893,Canada,354,13086,1,1
"Animals, Living — From British North America",1893,Other British Possessions,40,1200,1,0
"Animals, Living — From British North America",1894,Canada,4289,142160,1,1
"Animals, Living — From British North America",1894,Other British Possessions,25,945,1,0
"Animals, Living — From British North America",1895,Canada,128,320,1,1
"Animals, Living — From British North America",1895,Other British Possessions,77,3618,1,0
"Animals, Living — Horses",1880,Belgium,235,10145,1,1
"Animals, Living — Horses",1880,Denmark,2063,17224,1,1
"Animals, Living — Horses",1880,France,1175,57621,1,1
"Animals, Living — Horses",1880,Germany,3705,56241,1,1
"Animals, Living — Horses",1880,Holland,1181,49692,1,1
"Animals, Living — Horses",1880,Other Countries,218,7448,1,0
"Animals, Living — Horses",1880,United States Of America,687,35399,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1882,Belgium,252850,69111,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1882,France,48496,9123,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1882,Holland,84126,13682,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1882,Italy,155985,7085,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1882,Other Countries,3411,3536,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1882,United States Of America,15785,22276,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1883,Belgium,209568,73472,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1883,British East Indies,304,620,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1883,France,31022,8435,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1883,Germany,1971,1253,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1883,Holland,74668,10774,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1883,Italy,86859,5373,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1883,Other Countries,386,875,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1883,Turkey,479,2770,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1883,United States Of America,48363,86104,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1884,Belgium,186704,77067,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1884,France,42678,8057,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1884,Germany,29473,6053,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1884,Holland,149613,25019,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1884,Italy,78763,7767,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1884,Other Countries,5799,2709,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1884,United States Of America,33283,71651,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1885,Belgium,210500,81063,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1885,France,43170,9640,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1885,Holland,176235,19713,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1885,Italy,104175,10419,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1885,Other Foreign Countries,2543,1666,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1885,United States Of America,44069,105232,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1893,British West India Islands,0,20620,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1893,Other Foreign Countries,0,1525,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1894,British West India Islands,0,30174,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1894,Other Foreign Countries,0,1496,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1894,United States Of America,0,1070,0,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1894,United States Of America (Atlantic),0,1070,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1895,British West India Islands,0,15768,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1895,Other Foreign Countries,0,1450,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1895,United States Of America,0,490,0,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1895,United States Of America (Atlantic),0,490,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1896,British West India Islands,0,13038,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1896,Other Foreign Countries,0,1370,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1896,United States Of America,0,927,0,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1896,United States Of America (Atlantic),0,927,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1897,British West India Islands,0,10769,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1897,Other Foreign Countries,0,1811,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1897,United States Of America,0,3424,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1897,United States Of America (Atlantic),0,1547,0,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1898,British West India Islands,0,29582,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1898,Other Foreign Countries,0,1008,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1898,United States Of America,0,319,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1899,British West India Islands,0,42080,1,1
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1899,Other Foreign Countries,0,2384,1,0
"Animals, Living — Muskets, Rifles, Carbines, Fowling Pieces, Or Guns Of Any Other Sorts, Not Enumerated; And Parts Thereof, And Pistols",1899,United States Of America,0,1023,1,1
"Animals, Living — Oxen And Bulls",1880,Canada,47215,1011131,1,1
"Animals, Living — Oxen And Bulls",1880,Denmark,34477,670635,1,1
"Animals, Living — Oxen And Bulls",1880,France,1445,35315,1,1
"Animals, Living — Oxen And Bulls",1880,Germany,25335,536633,1,1
"Animals, Living — Oxen And Bulls",1880,Holland,5081,101699,1,1
"Animals, Living — Oxen And Bulls",1880,Norway,788,15760,1,1
"Animals, Living — Oxen And Bulls",1880,Other Countries,88,2707,1,0
"Animals, Living — Oxen And Bulls",1880,Portugal,16258,381784,1,1
"Animals, Living — Oxen And Bulls",1880,Spain,23187,420647,1,1
"Animals, Living — Oxen And Bulls",1880,Sweden,7044,140821,1,1
"Animals, Living — Oxen And Bulls",1880,United States Of America,156490,3680866,1,1
"Animals, Living — Oxen And Bulls",1881,Canada,43359,945984,1,1
"Animals, Living — Oxen And Bulls",1881,Denmark,31534,686247,1,1
"Animals, Living — Oxen And Bulls",1881,France,2499,62050,1,1
"Animals, Living — Oxen And Bulls",1881,Germany,23847,479270,1,1
"Animals, Living — Oxen And Bulls",1881,Holland,4650,92796,1,1
"Animals, Living — Oxen And Bulls",1881,Norway,649,12500,1,1
"Animals, Living — Oxen And Bulls",1881,Other Countries,247,5186,1,0
"Animals, Living — Oxen And Bulls",1881,Portugal,13385,285053,1,1
"Animals, Living — Oxen And Bulls",1881,Spain,16629,310169,1,1
"Animals, Living — Oxen And Bulls",1881,Sweden,9816,195536,1,1
"Animals, Living — Oxen And Bulls",1881,United States Of America,102020,2400386,1,1
"Animals, Living — Oxen And Bulls",1882,Canada,32114,709064,1,1
"Animals, Living — Oxen And Bulls",1882,Denmark,49929,998786,1,1
"Animals, Living — Oxen And Bulls",1882,France,15860,395064,1,1
"Animals, Living — Oxen And Bulls",1882,Germany,29887,659765,1,1
"Animals, Living — Oxen And Bulls",1882,Holland,18877,376890,1,1
"Animals, Living — Oxen And Bulls",1882,Norway,563,10543,1,1
"Animals, Living — Oxen And Bulls",1882,Other Countries,187,4724,1,0
"Animals, Living — Oxen And Bulls",1882,Portugal,22993,475296,1,1
"Animals, Living — Oxen And Bulls",1882,Spain,31130,585189,1,1
