commodity,country,year,unit,quantity,value,q_tier,v_tier,n_volumes,n_agree
wood-mahogany,cuba and porto rico,1895,,2819,16318,B,B,1,1
wood-mahogany,cuba and porto rico,1896,,2083,17460,B,B,1,1
wood-mahogany,cuba and porto rico,1897,,1456,12646,B,B,1,1
wood-mahogany,cuba and porto rico,1898,,590,7470,C,B,1,1
wood-mahogany,danish west india islands,1887,tons,267,1600,B,B,1,1
wood-mahogany,france,1872,tons,1244,19193,B,B,1,1
wood-mahogany,france,1873,tons,479,12543,B,B,1,1
wood-mahogany,france,1874,tons,192,4079,C,B,1,1
wood-mahogany,france,1877,tons,872,3738,C,B,1,1
wood-mahogany,france,1887,tons,137,1255,B,B,1,1
wood-mahogany,france,1888,,202,1667,B,B,1,1
wood-mahogany,france,1889,tons,314,4191,B,B,1,1
wood-mahogany,france,1890,tons,326,3107,B,B,1,1
wood-mahogany,france,1891,tons,522,5029,B,B,1,1
wood-mahogany,france,1893,,904,8182,B,B,1,1
wood-mahogany,france,1893,tons,904,8182,B,B,1,1
wood-mahogany,france,1894,,270,2130,A,A,2,2
wood-mahogany,france,1895,,197,1790,A,A,3,2
wood-mahogany,france,1895,tons,197,1796,B,B,1,1
wood-mahogany,france,1896,,410,3281,A,A,4,3
wood-mahogany,france,1897,,781,7845,A,A,3,2
wood-mahogany,france,1898,,930,6424,A,A,2,2
wood-mahogany,france,1899,,834,8034,B,C,1,1
wood-mahogany,french possessions in west ern africa,1893,tons,4009,38865,B,B,1,1
wood-mahogany,french possessions in west ern africa senegambia,1891,tons,1999,19550,B,B,1,1
wood-mahogany,french possessions in western africa,1894,tons,5018,47835,B,B,1,1
wood-mahogany,french west africa,1887,tons,113,1130,B,B,1,1
wood-mahogany,french west africa,1888,,176,1760,B,B,1,1
wood-mahogany,germany,1887,tons,196,1574,B,B,1,1
wood-mahogany,germany,1891,tons,892,7206,B,B,1,1
wood-mahogany,germany,1893,,3416,23944,B,B,1,1
wood-mahogany,germany,1893,tons,3416,28944,B,C,1,1
wood-mahogany,germany,1894,,1545,11423,A,A,2,2
wood-mahogany,germany,1894,tons,1545,11423,B,B,1,1
wood-mahogany,germany,1895,,1223,8112,A,A,3,3
wood-mahogany,germany,1895,tons,1223,8112,B,B,1,1
wood-mahogany,germany,1896,,1820,13356,A,A,4,3
wood-mahogany,germany,1897,,4951,35174,A,A,3,3
wood-mahogany,germany,1898,,5818,42547,A,A,2,2
wood-mahogany,germany,1899,,4726,38478,C,B,1,1
wood-mahogany,gold coast colony,1894,tons,7131,62713,B,B,1,1
wood-mahogany,hayti and st domingo,1872,tons,1090,11235,B,B,1,1
wood-mahogany,hayti and st domingo,1873,tons,2900,36916,B,B,1,1
wood-mahogany,hayti and st domingo,1874,tons,2654,41180,C,B,1,1
wood-mahogany,hayti and st domingo,1877,tons,1765,18639,C,B,1,1
wood-mahogany,hayti and st domingo,1878,tons,1251,12183,B,B,1,1
wood-mahogany,hayti and st domingo,1879,tons,719,7908,B,B,1,1
wood-mahogany,hayti and st domingo,1880,tons,1290,13613,B,B,1,1
wood-mahogany,hayti and st domingo,1881,tons,855,8835,B,B,1,1
wood-mahogany,hayti and st domingo,1884,tons,1745,17235,B,B,1,1
wood-mahogany,hayti and st domingo,1886,tons,812,7675,C,C,1,1
wood-mahogany,hayti and st domingo,1887,tons,637,6009,B,B,1,1
wood-mahogany,hayti and st domingo,1888,,1682,16375,B,B,1,1
wood-mahogany,hayti and st domingo,1889,tons,517,5096,B,B,1,1
wood-mahogany,hayti and st domingo,1890,tons,1409,12899,B,B,1,1
wood-mahogany,hayti and st domingo,1891,tons,1022,9901,B,B,1,1
wood-mahogany,hayti and st domingo,1893,,3030,23100,B,C,1,1
wood-mahogany,hayti and st domingo,1893,tons,3030,28100,B,B,1,1
wood-mahogany,hayti and st domingo,1894,,899,7286,A,C,2,1
wood-mahogany,hayti and st domingo,1894,tons,899,7986,B,B,1,1
wood-mahogany,hayti and st domingo,1895,,1225,11349,A,A,3,3
wood-mahogany,hayti and st domingo,1895,tons,1225,11349,B,B,1,1
wood-mahogany,hayti and st domingo,1896,,864,6871,A,A,4,3
wood-mahogany,hayti and st domingo,1897,,965,8824,A,A,3,2
wood-mahogany,hayti and st domingo,1898,,358,3577,A,A,2,2
wood-mahogany,hayti and st domingo,1899,,798,8184,C,B,1,1
wood-mahogany,honduras not british,1893,,1117,9135,B,B,1,1
wood-mahogany,honduras not british,1893,tons,1117,9135,B,B,1,1
wood-mahogany,honduras not british,1894,,1355,9986,C,A,2,2
wood-mahogany,honduras not british,1894,tons,1356,9986,B,B,1,1
wood-mahogany,honduras not british,1895,,1410,9265,A,A,3,2
wood-mahogany,honduras not british,1895,tons,1410,9265,B,B,1,1
wood-mahogany,honduras not british,1896,,306,3137,A,A,4,3
wood-mahogany,honduras not british,1897,,81,785,A,A,3,2
wood-mahogany,honduras not british,1898,,30,500,A,A,2,2
wood-mahogany,madagascar,1891,tons,369,1717,B,B,1,1
wood-mahogany,mexico,1872,tons,15090,182318,B,B,1,1
wood-mahogany,mexico,1873,tons,26544,307457,B,B,1,1
wood-mahogany,mexico,1874,tons,33512,344250,C,B,1,1
wood-mahogany,mexico,1877,tons,39709,366697,C,B,1,1
wood-mahogany,mexico,1878,tons,28278,240773,B,B,1,1
wood-mahogany,mexico,1879,tons,27864,230526,B,B,1,1
wood-mahogany,mexico,1880,tons,21096,218604,B,B,1,1
wood-mahogany,mexico,1881,tons,22291,211147,B,B,1,1
wood-mahogany,mexico,1882,,19444,194818,C,B,1,1
wood-mahogany,mexico,1884,tons,32563,298677,B,B,1,1
wood-mahogany,mexico,1886,tons,27851,234763,C,C,1,1
wood-mahogany,mexico,1887,tons,19764,164580,B,C,1,1
wood-mahogany,mexico,1888,,22478,198677,C,B,1,1
wood-mahogany,mexico,1889,tons,20153,185691,B,B,1,1
wood-mahogany,mexico,1890,tons,16387,153072,B,C,1,1
wood-mahogany,mexico,1891,tons,18248,182079,B,B,1,1
wood-mahogany,mexico,1893,,15444,142735,B,B,1,1
wood-mahogany,mexico,1893,tons,15444,142735,B,B,1,1
wood-mahogany,mexico,1894,,21309,169170,A,A,2,2
wood-mahogany,mexico,1894,tons,21309,169170,B,B,1,1
wood-mahogany,mexico,1895,,6507,49169,A,A,3,3
wood-mahogany,mexico,1895,tons,6507,49169,B,B,1,1
wood-mahogany,mexico,1896,,13976,133705,A,A,4,3
wood-mahogany,mexico,1897,,8175,79614,A,A,3,2
wood-mahogany,mexico,1898,,8122,71142,A,A,2,2
wood-mahogany,mexico,1899,,6021,55016,B,B,1,1
wood-mahogany,nicaragua,1893,,27,230,B,B,1,1
wood-mahogany,nicaragua,1894,,10,100,A,A,2,2
wood-mahogany,nicaragua,1896,,1548,14910,A,A,4,4
wood-mahogany,nicaragua,1897,,1843,15254,A,A,3,3
wood-mahogany,nicaragua,1898,,83,770,A,A,2,2
wood-mahogany,nicaragua,1899,,800,3000,B,C,1,1
wood-mahogany,other british possessions,1888,,17,176,B,B,1,1
wood-mahogany,other british possessions,1889,tons,12,87,B,B,1,1
wood-mahogany,other british possessions,1890,tons,308,2922,B,B,1,1
wood-mahogany,other british possessions,1891,tons,59,566,B,B,1,1
wood-mahogany,other british possessions,1893,tons,62,500,B,B,1,1
wood-mahogany,other british possessions,1894,tons,327,2418,B,B,1,1
wood-mahogany,other british possessions,1895,tons,258,2012,B,B,1,1
wood-mahogany,other british possessions,1896,,537,3659,B,B,1,1
wood-mahogany,other countries,1872,tons,2703,32269,B,B,1,1
wood-mahogany,other countries,1873,tons,1103,12510,B,B,1,1
wood-mahogany,other countries,1874,tons,1131,13030,C,B,1,1
wood-mahogany,other countries,1877,tons,1004,8918,C,B,1,1
wood-mahogany,other countries,1878,tons,1657,15581,B,B,1,1
wood-mahogany,other countries,1879,tons,1447,12987,B,B,1,1
wood-mahogany,other countries,1880,tons,1137,12206,B,B,1,1
wood-mahogany,other countries,1881,tons,410,4444,B,B,1,1
wood-mahogany,other countries,1884,tons,398,4486,B,B,1,1
wood-mahogany,other foreign countries,1886,tons,720,6357,C,C,1,1
wood-mahogany,other foreign countries,1887,tons,22,123,B,B,1,1
wood-mahogany,other foreign countries,1888,,94,777,B,B,1,1
wood-mahogany,other foreign countries,1889,tons,411,3355,B,B,1,1
wood-mahogany,other foreign countries,1890,tons,464,5037,B,C,1,1
wood-mahogany,other foreign countries,1891,tons,212,1760,B,B,1,1
wood-mahogany,other foreign countries,1893,,132,1351,B,B,1,1
wood-mahogany,other foreign countries,1893,tons,518,4471,B,B,1,1
wood-mahogany,other foreign countries,1894,,171,1701,A,A,2,2
wood-mahogany,other foreign countries,1894,tons,516,4487,B,B,1,1
wood-mahogany,other foreign countries,1895,,56,412,A,A,3,3
wood-mahogany,other foreign countries,1895,tons,172,1465,B,B,1,1
wood-mahogany,other foreign countries,1896,,28,463,A,A,4,3
wood-mahogany,other foreign countries,1897,,198,1560,A,A,3,2
wood-mahogany,other foreign countries,1898,,482,3011,A,B,2,1
wood-mahogany,other foreign countries,1899,,942,8799,B,B,1,1
wood-mahogany,republic of colombia,1893,,3159,23159,B,B,1,1
wood-mahogany,republic of colombia,1893,tons,3159,23159,B,B,1,1
wood-mahogany,republic of colombia,1894,,4379,28323,A,B,2,1
wood-mahogany,republic of colombia,1894,tons,4379,28323,B,B,1,1
wood-mahogany,republic of colombia,1895,,2381,13645,A,A,3,3
wood-mahogany,republic of colombia,1895,tons,2381,13645,B,B,1,1
wood-mahogany,republic of colombia,1896,,2880,18215,A,A,4,4
wood-mahogany,republic of colombia,1897,,2822,20603,A,A,3,2
wood-mahogany,republic of colombia,1898,,2003,13638,C,B,2,1
wood-mahogany,republic of colombia,1899,,921,7562,B,B,1,1
wood-mahogany,spanish west india islands,1873,tons,1749,22468,B,B,1,1
wood-mahogany,spanish west india islands,1874,tons,4953,49572,C,B,1,1
wood-mahogany,spanish west india islands,1877,tons,804,7377,C,B,1,1
wood-mahogany,spanish west india islands,1878,tons,976,9945,B,B,1,1
wood-mahogany,spanish west india islands,1879,tons,2036,20062,B,B,1,1
wood-mahogany,spanish west india islands,1880,tons,5099,44748,B,B,1,1
wood-mahogany,spanish west india islands,1881,tons,4964,44242,B,B,1,1
wood-mahogany,spanish west india islands,1882,,1910,18524,B,B,1,1
wood-mahogany,spanish west india islands,1884,tons,3541,34463,B,B,1,1
wood-mahogany,spanish west india islands,1886,tons,2226,15663,C,C,1,1
wood-mahogany,spanish west india islands,1887,tons,1090,9578,B,B,1,1
wood-mahogany,spanish west india islands,1888,,6590,60511,B,B,1,1
wood-mahogany,spanish west india islands,1889,tons,4345,32882,B,B,1,1
wood-mahogany,spanish west india islands,1890,tons,4027,32325,B,B,1,1
wood-mahogany,spanish west india islands,1891,tons,3843,30797,B,B,1,1
wood-mahogany,spanish west india islands,1893,,3288,19095,B,C,1,1
wood-mahogany,spanish west india islands,1893,tons,3288,19095,B,B,1,1
wood-mahogany,spanish west india islands,1894,,6859,45643,B,B,2,1
wood-mahogany,spanish west india islands,1894,tons,6859,45843,B,B,1,1
wood-mahogany,spanish west india islands,1895,,2519,16318,C,A,2,2
wood-mahogany,spanish west india islands,1895,tons,2819,16318,B,B,1,1
wood-mahogany,spanish west india islands,1896,,2083,17460,A,A,3,3
wood-mahogany,spanish west india islands,1897,,1456,12646,A,A,2,2
wood-mahogany,spanish west india islands,1898,,890,7470,B,B,1,1
wood-mahogany,the gold coast,1895,tons,5338,50071,B,B,1,1
wood-mahogany,the gold coast,1896,,8202,76879,B,B,1,1
wood-mahogany,the gold coast colony,1891,tons,1208,11305,B,B,1,1
wood-mahogany,the gold coast colony,1893,tons,5922,54047,B,B,1,1
wood-mahogany,united states of america,1872,tons,660,7920,B,B,1,1
wood-mahogany,united states of america,1873,tons,850,15838,B,B,1,1
wood-mahogany,united states of america,1874,tons,893,7289,C,B,1,1
wood-mahogany,united states of america,1884,tons,558,4949,B,B,1,1
wood-mahogany,united states of america,1886,tons,987,7360,C,C,1,1
wood-mahogany,united states of america,1887,tons,353,2850,B,B,1,1
wood-mahogany,united states of america,1888,,1388,9531,B,B,1,1
wood-mahogany,united states of america,1889,tons,1106,9906,B,B,1,1
wood-mahogany,united states of america,1890,tons,342,3114,B,B,1,1
wood-mahogany,united states of america,1891,tons,625,6295,B,B,1,1
wood-mahogany,united states of america,1893,,3350,33545,B,B,1,1
wood-mahogany,united states of america,1893,tons,3350,33545,B,B,1,1
wood-mahogany,united states of america,1894,,1842,15123,A,A,2,2
wood-mahogany,united states of america,1894,tons,1842,15128,B,B,1,1
wood-mahogany,united states of america,1895,,2058,17220,A,A,3,2
wood-mahogany,united states of america,1895,tons,2058,17220,B,B,1,1
wood-mahogany,united states of america,1896,,6034,51352,A,A,4,4
wood-mahogany,united states of america,1897,,13135,128144,A,A,3,2
wood-mahogany,united states of america,1898,,13179,124183,A,A,2,2
wood-mahogany,united states of america,1899,,9693,102219,B,B,1,1
wood-mahogany,united states of colombia,1890,tons,464,3736,B,B,1,1
wood-mahogany,united states of colombia,1891,tons,781,5984,B,B,1,1
wood-mahogany,venezuela,1874,tons,230,2450,C,B,1,1
wood-mahogany,western africa,1895,tons,3603,31476,B,B,1,1
wood-mahogany,western coast of africa,1893,,26582,222439,B,C,1,1
wood-mahogany,western coast of africa,1894,,21771,181678,A,B,2,1
wood-mahogany,western coast of africa,1895,,13253,110897,A,A,3,2
wood-mahogany,western coast of africa,1896,,18264,163765,A,A,3,3
wood-mahogany,western coast of africa,1897,,24873,218984,A,A,3,2
wood-mahogany,western coast of africa,1898,,36700,331496,A,A,2,2
wood-mahogany,western coast of africa,1899,,41600,330417,B,C,1,1
wood-sawn-fir,australasia,1889,loads,760,4800,B,B,1,1
wood-sawn-fir,australasia,1890,loads,7095,44145,B,C,1,1
wood-sawn-fir,australasia,1891,loads,1090,3614,B,B,1,1
wood-sawn-fir,australasia,1894,loads,3613,23319,B,B,1,1
wood-sawn-fir,austrian territories,1893,loads,539,4659,B,C,1,1
wood-sawn-fir,austrian territories,1894,loads,410,3442,B,B,2,1
wood-sawn-fir,austrian territories,1895,loads,882,4488,A,A,3,2
wood-sawn-fir,austrian territories,1896,loads,310,1362,A,A,3,2
wood-sawn-fir,austrian territories,1897,loads,762,4231,A,A,3,2
wood-sawn-fir,austrian territories,1898,loads,508,2321,C,C,2,1
wood-sawn-fir,austrian territories,1899,loads,260,1232,C,C,1,1
wood-sawn-fir,belgium,1883,loads,1117,2908,B,B,1,1
wood-sawn-fir,belgium,1885,loads,1908,5018,B,B,1,1
wood-sawn-fir,belgium,1893,loads,1130,3249,B,B,1,1
wood-sawn-fir,belgium,1894,loads,42,87,A,A,2,2
wood-sawn-fir,belgium,1895,loads,66,260,A,A,3,2
wood-sawn-fir,belgium,1896,,653,3129,B,B,1,1
wood-sawn-fir,belgium,1896,loads,653,3120,A,A,3,2
wood-sawn-fir,belgium,1897,loads,384,1476,A,A,3,3
wood-sawn-fir,belgium,1898,loads,683,3387,A,A,2,2
wood-sawn-fir,belgium,1899,loads,10,41,B,B,1,1
wood-sawn-fir,bermudas,1883,loads,165,550,B,B,1,1
wood-sawn-fir,bermudas,1887,loads,420,1700,B,B,1,1
wood-sawn-fir,british west indian islands,1891,loads,5,10,B,B,1,1
wood-sawn-fir,canada,1875,loads,948328,2685116,B,B,1,1
wood-sawn-fir,canada,1876,loads,1113269,3089851,B,B,1,1
wood-sawn-fir,canada,1877,loads,1252206,3399776,B,B,1,1
wood-sawn-fir,canada,1878,loads,960438,2355248,B,B,1,1
wood-sawn-fir,canada,1879,loads,898646,2035936,B,B,1,1
wood-sawn-fir,canada,1880,loads,1158653,3037481,B,B,1,1
wood-sawn-fir,canada,1881,loads,987481,2468083,B,B,1,1
wood-sawn-fir,canada,1882,,1018001,2694702,B,C,1,1
wood-sawn-fir,canada,1883,loads,1171090,2978834,B,B,1,1
wood-sawn-fir,canada,1884,leads,970236,2299257,B,B,1,1
wood-sawn-fir,canada,1885,loads,984668,2400712,B,B,1,1
wood-sawn-fir,canada,1886,loads,937776,2238602,B,B,1,1
wood-sawn-fir,canada,1887,loads,856499,1924683,B,B,1,1
wood-sawn-fir,canada,1889,loads,1199872,3152118,B,B,1,1
wood-sawn-fir,canada,1890,loads,1154571,2810528,B,B,1,1
wood-sawn-fir,canada,1891,loads,865617,1947644,B,B,1,1
wood-sawn-fir,canada,1893,loads,1062220,2344325,C,C,1,1
wood-sawn-fir,canada,1894,loads,1216718,2779539,A,A,3,3
wood-sawn-fir,canada,1895,loads,1112028,2476384,A,A,4,2
wood-sawn-fir,canada,1896,,1410186,3284750,B,B,1,1
wood-sawn-fir,canada,1896,loads,1397913,2252147,A,B,3,1
wood-sawn-fir,canada,1897,loads,1919935,4518058,B,A,3,3
wood-sawn-fir,canada,1898,loads,1588379,3704472,A,A,2,2
wood-sawn-fir,canada,1899,loads,1713070,4097296,C,C,1,1
wood-sawn-fir,denmark,1883,loads,622,1512,B,B,1,1
wood-sawn-fir,denmark,1885,loads,1608,3012,B,B,1,1
wood-sawn-fir,denmark,1887,loads,1902,2126,B,B,1,1
wood-sawn-fir,denmark,1889,loads,1720,2667,B,B,1,1
wood-sawn-fir,denmark,1891,loads,2002,3673,B,B,1,1
wood-sawn-fir,denmark,1893,loads,1032,2763,B,B,1,1
wood-sawn-fir,denmark,1894,loads,2330,4525,A,A,2,2
wood-sawn-fir,denmark,1895,loads,1714,3094,A,A,3,3
wood-sawn-fir,denmark,1896,loads,667,1663,A,A,3,3
wood-sawn-fir,denmark,1897,loads,843,1749,A,A,3,3
wood-sawn-fir,denmark,1898,loads,1539,3981,A,A,2,2
wood-sawn-fir,denmark,1899,loads,680,1528,B,B,1,1
wood-sawn-fir,france,1883,loads,459,1166,B,B,1,1
wood-sawn-fir,france,1884,leads,4845,5802,B,B,1,1
wood-sawn-fir,france,1887,loads,1205,2170,B,B,1,1
wood-sawn-fir,france,1893,loads,2370,5305,B,B,1,1
wood-sawn-fir,france,1894,loads,1075,4419,B,A,2,2
wood-sawn-fir,france,1895,loads,736,1490,A,A,3,3
wood-sawn-fir,france,1896,,3883,6969,B,B,1,1
wood-sawn-fir,france,1896,loads,3883,6969,A,A,3,2
wood-sawn-fir,france,1897,loads,1965,4444,A,A,3,3
wood-sawn-fir,france,1898,loads,43,154,A,A,2,2
wood-sawn-fir,france,1899,loads,1803,4753,C,B,1,1
wood-sawn-fir,germany,1875,loads,78764,224835,B,B,1,1
wood-sawn-fir,germany,1876,loads,66579,204480,B,B,1,1
wood-sawn-fir,germany,1877,loads,77290,244297,B,B,1,1
wood-sawn-fir,germany,1878,loads,79983,221259,B,B,1,1
wood-sawn-fir,germany,1879,loads,63378,148037,B,B,1,1
wood-sawn-fir,germany,1880,loads,63973,165876,B,B,1,1
wood-sawn-fir,germany,1881,loads,68642,178623,B,B,1,1
wood-sawn-fir,germany,1882,,72184,202835,B,B,1,1
wood-sawn-fir,germany,1883,loads,71808,194189,B,C,1,1
wood-sawn-fir,germany,1884,leads,58765,153731,B,B,1,1
wood-sawn-fir,germany,1885,loads,67547,190278,B,B,1,1
wood-sawn-fir,germany,1886,loads,42320,116338,B,B,1,1
wood-sawn-fir,germany,1887,loads,18544,111784,B,B,1,1
wood-sawn-fir,germany,1889,loads,94714,255093,B,B,1,1
wood-sawn-fir,germany,1890,loads,75181,200403,B,B,1,1
wood-sawn-fir,germany,1891,loads,77704,193754,B,B,1,1
wood-sawn-fir,germany,1893,loads,63152,143070,B,B,1,1
wood-sawn-fir,germany,1894,loads,68580,166803,A,A,3,2
wood-sawn-fir,germany,1895,loads,60096,144192,A,A,4,3
wood-sawn-fir,germany,1896,,77331,176025,B,B,1,1
wood-sawn-fir,germany,1896,loads,77331,176025,A,A,3,2
wood-sawn-fir,germany,1897,loads,78978,189418,A,A,3,2
wood-sawn-fir,germany,1898,loads,75373,188970,A,C,2,1
wood-sawn-fir,germany,1899,loads,97364,256098,B,C,1,1
wood-sawn-fir,holland,1887,loads,817,2558,B,B,1,1
wood-sawn-fir,holland,1893,loads,5015,12101,C,C,1,1
wood-sawn-fir,holland,1894,loads,4865,11772,C,C,2,1
wood-sawn-fir,holland,1895,loads,43,62,A,A,3,2
wood-sawn-fir,holland,1896,loads,458,1897,A,A,3,2
wood-sawn-fir,holland,1897,loads,1121,3027,A,A,3,2
wood-sawn-fir,holland,1898,loads,214,1062,A,A,2,2
wood-sawn-fir,holland,1899,loads,295,1305,B,B,1,1
wood-sawn-fir,new south wales,1894,loads,215,1382,A,A,2,2
wood-sawn-fir,new south wales,1895,loads,194,1274,A,A,3,3
wood-sawn-fir,new south wales,1896,loads,194,1189,A,A,3,3
wood-sawn-fir,new south wales,1897,loads,135,600,A,A,3,2
wood-sawn-fir,new south wales,1898,loads,3140,8184,A,A,2,2
wood-sawn-fir,new south wales,1899,loads,30,160,B,B,1,1
wood-sawn-fir,new zealand,1893,loads,3964,25399,C,B,1,1
wood-sawn-fir,new zealand,1894,loads,2850,18354,A,A,2,2
wood-sawn-fir,new zealand,1895,loads,2070,12679,A,A,4,3
wood-sawn-fir,new zealand,1896,,6824,41669,B,B,1,1
wood-sawn-fir,new zealand,1896,loads,6824,41669,A,A,3,2
wood-sawn-fir,new zealand,1897,loads,10460,52700,A,A,3,2
wood-sawn-fir,new zealand,1898,loads,2722,18350,A,B,2,1
wood-sawn-fir,new zealand,1899,loads,941,6346,B,C,1,1
wood-sawn-fir,newfoundland,1893,loads,3735,10640,B,B,1,1
wood-sawn-fir,newfoundland,1894,loads,14811,42483,A,A,3,3
wood-sawn-fir,newfoundland,1895,loads,16985,42842,A,A,4,3
wood-sawn-fir,newfoundland,1896,loads,12273,32603,A,A,3,2
wood-sawn-fir,newfoundland,1897,loads,6469,17774,A,A,3,3
wood-sawn-fir,newfoundland,1898,loads,18160,27106,A,A,2,2
wood-sawn-fir,newfoundland,1899,loads,62299,58350,B,C,1,1
wood-sawn-fir,northern ports,1893,loads,37862,81040,B,B,1,1
wood-sawn-fir,northern ports,1894,loads,46420,103349,C,B,1,1
wood-sawn-fir,northern ports,1895,loads,53346,141994,C,C,1,1
wood-sawn-fir,northern ports,1896,loads,41941,152930,B,B,1,1
wood-sawn-fir,northern ports,1897,loads,36714,132801,C,B,1,1
wood-sawn-fir,norway,1875,loads,292362,867798,B,B,1,1
wood-sawn-fir,norway,1876,loads,398510,1135710,B,B,1,1
wood-sawn-fir,norway,1877,loads,411256,1166711,B,B,1,1
wood-sawn-fir,norway,1878,loads,329574,900295,B,B,1,1
wood-sawn-fir,norway,1879,loads,257203,626302,B,B,1,1
wood-sawn-fir,norway,1880,loads,366400,1002885,B,B,1,1
wood-sawn-fir,norway,1881,loads,329276,865742,B,B,1,1
wood-sawn-fir,norway,1882,,367070,984487,B,B,1,1
wood-sawn-fir,norway,1883,loads,382237,964601,B,B,1,1
wood-sawn-fir,norway,1884,leads,365689,874872,B,B,1,1
wood-sawn-fir,norway,1885,loads,356596,812655,B,B,1,1
wood-sawn-fir,norway,1886,loads,338988,758848,B,B,1,1
wood-sawn-fir,norway,1887,loads,353910,770433,B,B,1,1
wood-sawn-fir,norway,1889,loads,415009,1048312,B,B,1,1
wood-sawn-fir,norway,1890,loads,388358,929455,B,B,1,1
wood-sawn-fir,norway,1891,loads,373591,831007,B,B,1,1
wood-sawn-fir,norway,1893,loads,449183,954045,B,B,1,1
wood-sawn-fir,norway,1894,loads,456320,1025536,A,A,3,2
wood-sawn-fir,norway,1895,loads,431095,965954,A,A,4,3
wood-sawn-fir,norway,1896,,500171,1188015,B,B,1,1
wood-sawn-fir,norway,1896,loads,500171,1188015,A,A,3,3
wood-sawn-fir,norway,1897,loads,529433,1358165,A,A,3,3
wood-sawn-fir,norway,1898,loads,500081,1291529,A,C,2,1
wood-sawn-fir,norway,1899,loads,507699,1333233,B,C,1,1
wood-sawn-fir,on the atlantic,1893,loads,20894,79168,C,C,1,1
wood-sawn-fir,on the atlantic,1894,loads,24086,97747,A,A,2,2
wood-sawn-fir,on the atlantic,1895,loads,29392,116197,A,A,3,2
wood-sawn-fir,on the atlantic,1896,loads,35223,149785,A,A,3,2
wood-sawn-fir,on the atlantic,1897,loads,40811,170249,A,A,3,3
wood-sawn-fir,on the atlantic,1898,loads,41310,175577,C,C,2,1
wood-sawn-fir,on the atlantic,1899,loads,58207,273575,C,C,1,1
wood-sawn-fir,on the pacific,1893,loads,110,130,C,C,1,1
wood-sawn-fir,on the pacific,1894,loads,105,295,C,C,2,1
wood-sawn-fir,on the pacific,1895,loads,145,267,A,A,3,3
wood-sawn-fir,on the pacific,1896,loads,20,6,A,A,3,3
wood-sawn-fir,on the pacific,1897,loads,4932,19014,A,A,3,3
wood-sawn-fir,on the pacific,1898,loads,683,2739,A,C,2,1
wood-sawn-fir,other british possessions,1885,loads,23,35,B,B,1,1
wood-sawn-fir,other british possessions,1886,loads,31,57,B,B,1,1
wood-sawn-fir,other british possessions,1887,loads,348,985,B,B,1,1
wood-sawn-fir,other british possessions,1893,loads,399,4021,C,B,1,1
wood-sawn-fir,other british possessions,1894,loads,25,125,A,A,3,3
wood-sawn-fir,other british possessions,1895,loads,33,69,A,A,4,3
wood-sawn-fir,other british possessions,1896,,219,1224,B,B,1,1
wood-sawn-fir,other british possessions,1896,loads,479,2160,A,A,3,3
wood-sawn-fir,other british possessions,1897,loads,752,1658,A,A,3,2
wood-sawn-fir,other british possessions,1898,loads,11,11,A,B,2,1
wood-sawn-fir,other british possessions,1899,loads,336,1533,C,C,1,1
wood-sawn-fir,other countries,1875,loads,3610,9650,B,B,1,1
wood-sawn-fir,other countries,1876,loads,6922,16812,B,B,1,1
wood-sawn-fir,other countries,1877,loads,3788,10844,B,B,1,1
wood-sawn-fir,other countries,1878,loads,4682,10778,B,B,1,1
wood-sawn-fir,other countries,1879,loads,1676,4740,B,B,1,1
wood-sawn-fir,other countries,1880,loads,2860,4217,B,B,1,1
wood-sawn-fir,other countries,1881,loads,2406,5918,B,B,1,1
wood-sawn-fir,other countries,1882,,2222,5363,B,B,1,1
wood-sawn-fir,other countries,1883,loads,107,133,B,B,1,1
wood-sawn-fir,other countries,1884,leads,2603,6551,B,B,1,1
wood-sawn-fir,other foreign countries,1885,loads,1102,2522,B,B,1,1
wood-sawn-fir,other foreign countries,1886,loads,945,1682,B,B,1,1
wood-sawn-fir,other foreign countries,1887,loads,522,1213,B,B,1,1
wood-sawn-fir,other foreign countries,1889,loads,2005,3804,B,B,1,1
wood-sawn-fir,other foreign countries,1890,loads,2848,5097,B,B,1,1
wood-sawn-fir,other foreign countries,1891,loads,377,1092,B,B,1,1
wood-sawn-fir,other foreign countries,1893,loads,287,1832,C,C,1,1
wood-sawn-fir,other foreign countries,1894,loads,139,501,A,A,3,2
wood-sawn-fir,other foreign countries,1895,loads,242,743,A,A,4,3
wood-sawn-fir,other foreign countries,1896,,1211,3747,B,B,1,1
wood-sawn-fir,other foreign countries,1896,loads,683,2261,A,A,3,3
wood-sawn-fir,other foreign countries,1897,loads,539,1499,A,A,3,2
wood-sawn-fir,other foreign countries,1898,loads,1561,3077,A,A,2,2
wood-sawn-fir,other foreign countries,1899,loads,1249,4682,C,C,1,1
wood-sawn-fir,roumania,1897,loads,1500,3000,A,A,2,2
wood-sawn-fir,roumania,1898,loads,15,20,A,A,2,2
wood-sawn-fir,russia,1875,loads,773568,2245880,B,B,1,1
wood-sawn-fir,russia,1876,loads,902373,2611597,B,B,1,1
wood-sawn-fir,russia,1877,loads,1026853,3153904,B,B,1,1
wood-sawn-fir,russia,1878,loads,798138,2052630,B,B,1,1
wood-sawn-fir,russia,1879,loads,625675,1404398,B,B,1,1
wood-sawn-fir,russia,1880,loads,966513,2508514,B,B,1,1
