volume,year,article_group,article,unit,row_seq,country,cell,printed_subtotal,ratio
as_1891,1891,SILK,"Thrown, Twist or Yarn",Lbs,4114,Germany,59662.0,15867.0,3.76
as_1898,1897,"ARMS, AMMUNITION, &c.",,,3009,Canada,37339.0,9932.0,3.76
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,578,Straits Settlements,969601.0,258222.0,3.75
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,498,Java,577661.0,154266.0,3.74
as_1897,1893,ALKALI,,Cwts,31,Holland,21976.0,5873.0,3.74
tn_1871,1870,QUICKSILVER,,Lbs,4297,Australia,30874.0,8263.0,3.74
as_1897,1894,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,Pickles,39226,Canada,10017.0,2694.0,3.72
as_1899,1899,IMPLEMENTS AND TOOLS,Bedsteads,,30651,Natal,9501.0,2555.0,3.72
as_1881,1881,IRON,Hoops,,1490,United States: Atlantic,215708.0,58357.0,3.7
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,"Carpets, not being Rugs",,2748,Australasia,205639.0,55783.0,3.69
as_1897,1893,IMPLEMENTS AND TOOLS,Unenumerated,,25707,Russia : Northern Ports,79666.0,21715.0,3.67
as_1877,1877,COTTON MANUFACTURES,"Piece Goods, Plain",,584,United States: Atlantic,2429410.0,666221.0,3.65
as_1898,1898,WOOD AND TIMBER,"Woollen Tissues, Heavy, Broad, all Wool",,46243,Other British Possessions,7290.0,1995.0,3.65
as_1873,1873,COTTON YARN and TWIST,,,656,Bengal and Burmah,872697.0,239977.0,3.64
as_1883,1883,GLASS,"HABERDASHERY and MILLINERY, in- cluding Embroidery and Needle- work",,1074,Other Countries,948042.0,260391.0,3.64
as_1897,1895,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11686,Brazil,442226.0,121441.0,3.64
as_1879,1879,WOOLLEN and WORSTED MANUFACTURES,"Broad Cloths, Coatings, Duffs, &c., Plain, all Wool",Yards,2238,France,2843100.0,785800.0,3.62
as_1897,1894,CHEESE,South Africa,,10839,France,37139.0,10256.0,3.62
as_1886,1886,COTTON MANUFACTURES,Cotton predominating,,1005,Foreign Countries,9031.0,2505.0,3.61
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,"Carpets, not being Rugs",,2749,British North America,199516.0,55783.0,3.58
as_1897,1893,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11684,Brazil,439728.0,122922.0,3.58
as_1897,1897,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,,22201,Natal,79517.0,22222.0,3.58
as_1897,1894,ALKALI,,Cwts,12,Sweden,20615.0,5778.0,3.57
as_1897,1897,CHEESE,East Africa,,10363,Holland,175229.0,49039.0,3.57
as_1898,1894,ALKALI,,Cwts,11,Sweden,20618.0,5778.0,3.57
as_1884,1884,"CHEMICAL PRODUCTS or Preparations, not specially enumerated",,,415,Chile,200183.0,56279.0,3.56
as_1898,1898,"ANIMALS, Living",Stallions,,401,Russia,2215.0,622.0,3.56
as_1880,1880,COPPER,"Mixed or Yellow Metal, for Sheathing",Cwts,593,Canada,80608.0,22735.0,3.55
as_1881,1881,COTTON MANUFACTURES,Lace and Patent Net,,773,Germany,178900.0,50507.0,3.54
as_1892,1892,SKINS and FURS,"Foreign, Dressed in the United   Kingdom",No,5351,United States of America,480774.0,136041.0,3.53
as_1898,1898,CARRIAGES,East Africa,,8893,Australasia : West Australia,29079.0,8234.0,3.53
as_1881,1881,"MANURE, Unenumerated",,,1981,Italy,130084.0,37025.0,3.51
as_1894,1894,SKINS and FURS,"Foreign, Dressed in the United   Kingdom",No,5303,United States of America : Atlantic,308524.0,87837.0,3.51
as_1874,1874,CEMENT,,Cwts,364,Channel Islands,40700.0,11616.0,3.5
as_1889,1889,LINEN MANUFACTURES,Thread for Sewing,Lbs,3064,United States of America,283975.0,81105.0,3.5
as_1878,1878,ZINC or SPELTER.,Manufactured,,2532,"Portugal, Azores, and Madeira",771670.0,221093.0,3.49
as_1881,1881,HATS,Of Straw,,1186,France,90108.0,25785.0,3.49
as_1897,1893,"COAL, CINDERS, &c.",Coal and Culm continued,Tons,11694,Argentine Republic,429214.0,122922.0,3.49
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,713,Java,518564.0,149080.0,3.48
as_1897,1893,CHEESE,East Africa,,10339,Sweden,59586.0,17118.0,3.48
as_1879,1879,"COALS, CINDERS, &c.",Coals,,434,Western Africa (Foreign),72080.0,20800.0,3.47
as_1879,1879,UMBRELLAS and PARASOLS,,,2169,Straits Settlements,87160.0,25089.0,3.47
as_1897,1896,ALKALI,,Cwts,104,Egypt,4319.0,1248.0,3.46
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,,30526,British East Indies : Bengal,74573.0,21525.0,3.46
as_1898,1896,ALKALI,,Cwts,103,Egypt,4319.0,1248.0,3.46
as_1878,1878,WOOL,Sheep and Lambs' (British),,2270,Russ',84523.0,24503.0,3.45
as_1872,1872,CEMENT,,Cwts,361,Brazil,29756.0,8685.0,3.43
as_1898,1898,ALKALI,,Cwts,10,Russia : Southern Ports,16382.0,4780.0,3.43
as_1898,1895,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43755,Australasia : Victoria,10895.0,3180.0,3.43
as_1884,1884,"Bags and Sacks, Empty",,,178,Germany,197455.0,57662.0,3.42
as_1873,1873,"COALS, CINDERS, &c.","Fuel, Manufactures",,505,France,86855.0,25508.0,3.41
as_1884,1884,"CHEMICAL PRODUCTS or Preparations, not specially enumerated",,,407,Portugal,191715.0,56279.0,3.41
as_1884,1884,PAPER,"PICKLES, VINEGAR, SAUCES, CONDIMENTS, PRESERVED FRUITS, and CONFECTIONERY",,2325,Other Countries,83905.0,24616.0,3.41
as_1890,1890,LINEN MANUFACTURES,Thread for Sewing,Lbs,3120,United States of America,273701.0,80284.0,3.41
as_1898,1898,Gold,Silver,Oz. Troy,39977,Chile,17354.0,5091.0,3.41
as_1872,1872,MACHINERY and Mill Work,Not being Steam Engines ; Other descrip- tions,,1809,Holland,381554.0,112123.0,3.4
as_1886,1886,"OIL, other than Essential or Medicinal","OIL and FLOOR CLOTH, including India Rubber Cloth",,2692,Spain,122356.0,36008.0,3.4
as_1897,1894,CHEESE,East Africa,,10370,France,129813.0,38236.0,3.4
tn_1871,1870,MEAL and FLOUR,"Handkerchiefs and Shawls, Printed or Dyed",,1327,Western Africa (Foreign),20624.0,6092.0,3.39
as_1897,1894,CHEESE,East Africa,,10360,Holland,129075.0,38236.0,3.38
tn_1871,1870,GLASS,"Window and German Sheet, including Shades and Cylinders, Plain (British)",,1940,Australia,22482.0,6682.0,3.36
tn_1871,1870,MEAL and FLOUR,Mixed Goods,,1394,British North America,49308.0,14695.0,3.36
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,502,United States : Atlantic,514663.0,154266.0,3.34
as_1880,1880,IRON,Galvanized (other than Wire or Manufactures of Wire),,1459,British Possessions in South Africa,245437.0,73544.0,3.34
as_1884,1884,PAINTERS' COLOURS and MATERIALS,Unenumerated,,2239,British North America,279973.0,83938.0,3.34
as_1897,1894,ALKALI,,Cwts,37,Belgium,19283.0,5778.0,3.34
as_1898,1894,ALKALI,,Cwts,36,Belgium,19286.0,5778.0,3.34
tn_1871,1870,MEAL and FLOUR,Thread for Sewing,,1482,Belgium,185462.0,55618.0,3.33
as_1898,1898,Gold,Silver,Oz. Troy,39912,Holland,16893.0,5091.0,3.32
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,607,"Portugal, Azores, and Madeira",614501.0,185638.0,3.31
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,718,United States : Atlantic,494137.0,149080.0,3.31
as_1884,1884,"CHEMICAL PRODUCTS or Preparations, not specially enumerated",,,404,Holland,186380.0,56279.0,3.31
as_1898,1896,Gold,Silver,Oz. Troy,39910,Holland,18767.0,5669.0,3.31
as_1878,1878,SUGAR,Refined and Candy,,2072,Denmark,166164.0,50408.0,3.3
as_1878,1878,SUGAR,Refined and Candy,,2097,Denmark,166164.0,50408.0,3.3
as_1878,1878,SUGAR,Refined and Candy,,2122,Denmark,166164.0,50408.0,3.3
as_1878,1878,WOOL,"Other Sorts, including Foreign, dressed in the United Kingdom, and Flocks and Ragwool",,2281,France,45492.0,13799.0,3.3
tn_1871,1870,MEAL and FLOUR,COTTON TWIST and YARN (British),,1186,Hamburg,2154809.0,653946.0,3.3
as_1874,1874,"ARMS, AMMUNITION, and MILITARY STORES",Percussion Caps,,100,Hong Kong,1059.0,322.0,3.29
as_1881,1881,"HIDES, RAW",,,1211,Holland,21725.0,6603.0,3.29
as_1897,1897,DYE STUFFS,"Other Sorts, Unenumerated",,20577,United States of America,57500.0,17485.0,3.29
as_1898,1898,CARRIAGES,East Africa,,8898,Australasia : South Australia,27054.0,8234.0,3.29
as_1880,1880,COPPER,"Mixed or Yellow Metal, for Sheathing",Cwts,590,Straits Settlements,74569.0,22735.0,3.28
as_1897,1895,CHEESE,East Africa,,10371,France,127662.0,38975.0,3.28
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,"Carpets, not being Rugs",,2736,France,182211.0,55783.0,3.27
as_1897,1893,"SILK MANUFACTURES, WHOLLY OF SILK",Broad Stuffs of Silk or Satin,Yards,40567,United States of America,67926.0,20759.0,3.27
as_1879,1879,"CLAY, unmanufactured",Manufactures thereof,,402,Belgium,5640.0,1730.0,3.26
as_1898,1898,CHEMICAL PRODUCTS AND PREPARATIONS not specially enumerated,,,10203,Italy,49675.0,15222.0,3.26
as_1885,1885,WOOLLEN and WORSTED MANUFACTURES,"Coatings, &c.",,3512,United States of America,1011600.0,311171.0,3.25
as_1897,1897,CHEESE,East Africa,,10373,France,159451.0,49039.0,3.25
as_1897,1897,"SPIRITS, British and Irish",South Africa,,41782,Cape of Good Hope,124442.0,38310.0,3.25
as_1898,1898,CHEMICAL PRODUCTS AND PREPARATIONS not specially enumerated,,,10148,Norway,49533.0,15222.0,3.25
as_1897,1893,ALKALI,,Cwts,36,Belgium,19029.0,5873.0,3.24
as_1897,1893,CHEESE,South Africa,,10828,Holland,33712.0,10417.0,3.24
as_1898,1894,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43734,British East Indies : Straits Settlements,100450.0,31008.0,3.24
as_1886,1886,"ELECTRIC LIGHTING APPARATUS, OR PARTS THEREOF (EXCEPT STEAM ENGINES)",,,1231,Other British Possessions,10611.0,3301.0,3.21
as_1890,1890,LINEN YARN,,,3018,France,148575.0,46346.0,3.21
as_1897,1897,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8238,British East Indies : Victoria,65042.0,20247.0,3.21
as_1897,1896,CHEESE,East Africa,,10372,France,157245.0,49010.0,3.21
as_1885,1885,"OIL, other than Essential or Medicinal",Seed,,2624,Italy,132694.0,41431.0,3.2
as_1897,1896,ALKALI,,Cwts,89,Turkey : European,3994.0,1248.0,3.2
as_1898,1896,ALKALI,,Cwts,88,Turkey : European,3996.0,1248.0,3.2
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,7032,British East Indies : British Burmah,1397.0,437.0,3.2
as_1897,1897,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,,39068,British East Indies : Bombay,67420.0,21222.0,3.18
as_1897,1895,CHEESE,East Africa,,10361,Holland,123662.0,38975.0,3.17
as_1897,1893,CHEESE,South Africa,,10838,France,32975.0,10417.0,3.17
as_1897,1894,ALKALI,,Cwts,42,France,18261.0,5778.0,3.16
as_1898,1894,ALKALI,,Cwts,41,France,18261.0,5778.0,3.16
as_1897,1897,"SILK MANUFACTURES, WHOLLY OF SILK",South Africa,,41479,Cape of Good Hope,82500.0,26200.0,3.15
tn_1871,1870,MEAL and FLOUR,Thread for Sewing,,1489,Java,174952.0,55618.0,3.15
as_1897,1897,"COAL, CINDERS, &c.",South Africa,,11759,Cape of Good Hope,223629.0,71299.0,3.14
as_1897,1897,IMPLEMENTS AND TOOLS,Unenumerated,,25711,Russia : Northern Ports,126451.0,40329.0,3.14
as_1897,1895,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48465,Portugal,40611.0,12930.0,3.14
as_1899,1897,LEAD,West Africa,,35606,British East Indies : Bengal,163521.0,51997.0,3.14
as_1898,1895,ALKALI,,Cwts,47,Portugal,11950.0,3843.0,3.11
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,,30501,Cape of Good Hope,66699.0,21525.0,3.1
as_1898,1896,"ARMS, AMMUNITION, &c.",West Africa,,2895,Cape of Good Hope,429485.0,138556.0,3.1
as_1898,1896,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43746,Australasia : West Australia,19256.0,6205.0,3.1
as_1898,1896,"TOBACCO AND SNUFF, MANUFACTURED IN THE UNITED KINGDOM","Cavendish or Negrohead, Manufactured in Bond from Unmanufactured Tobacco",Lbs,44211,Belgium,3917.0,1265.0,3.1
as_1879,1879,"MANURE, Unenumerated",,,1654,Other Countries,79530.0,25716.0,3.09
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,6618,Niger Protectorate,1349.0,437.0,3.09
as_1899,1896,"ARMS, AMMUNITION, &c.",West Africa,,2798,Cape of Good Hope,429485.0,138922.0,3.09
as_1882,1882,COTTON MANUFACTURES,Thread for Sewing,Lbs,859,United States: Atlantic,277717.0,90247.0,3.08
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,"Coatings, Duffs, &c., all Wool",Yards,2616,British North America,438750.0,142414.0,3.08
as_1898,1898,CHEMICAL PRODUCTS AND PREPARATIONS not specially enumerated,,,10143,Sweden,46955.0,15222.0,3.08
as_1898,1898,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,,43738,British East Indies : Straits Settlements,194355.0,63002.0,3.08
as_1890,1890,LINEN YARN,,,3017,Belgium,142204.0,46346.0,3.07
as_1898,1894,Gold,Silver,Oz. Troy,39908,Holland,19193.0,6258.0,3.07
as_1879,1879,COPPER,"Mixed or Yellow Metal, for Sheathing",,495,Bengal and Burmah,198180.0,65011.0,3.05
as_1880,1880,COTTON MANUFACTURES,"Piece Goods, Plain",,720,Foreign West Indies,454731.0,149080.0,3.05
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,7027,British East Indies : Bengal,1331.0,437.0,3.05
as_1885,1885,"OIL, other than Essential or Medicinal",Seed,,2619,Holland,125868.0,41431.0,3.04
as_1897,1895,CEMENT,Dutch,,9751,United States of America : On the Atlantic,113615.0,37434.0,3.04
as_1890,1890,SILK MANUFACTURES,Lace,,4090,United States of America : Atlantic,104401.0,34405.0,3.03
as_1897,1894,CHEESE,South Africa,,10824,Germany,31076.0,10256.0,3.03
as_1879,1879,"CORDAGE, CABLES, and ROPES of HEMP or like MATERIAL",,,539,Australia,52120.0,17234.0,3.02
as_1884,1884,BLEACHING MATERIALS,,,247,Germany,61735.0,20443.0,3.02
as_1884,1884,BLEACHING MATERIALS,,,250,France,61743.0,20443.0,3.02
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,557,United States: Atlantic,777492.0,258222.0,3.01
tn_1871,1870,"STATIONERY, other than Paper","Slate, by Tale",,5008,Other Countries,23626.0,7846.0,3.01
as_1879,1879,"HABERDASHERY and MILLINERY, including Em- broidery and Needlework","HARDWARES and CUTLERY, Unenumerated",Cwts,969,United States: Atlantic,325750.0,108443.0,3.0
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25901,Mauritius and Dependencies,1093.0,364.0,3.0
as_1897,1896,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25902,Mauritius and Dependencies,1033.0,344.0,3.0
as_1897,1897,"SILK MANUFACTURES, WHOLLY OF SILK",Other Kinds,,41141,Other Foreign Countries,6124.0,2041.0,3.0
tn_1871,1870,PICTURES,PLUMBAGO (Foreign),,4213,Russia,5712.0,1903.0,3.0
as_1878,1878,"PLATE, GOLD",PLATED and GILT WARES,,1851,British North America,72993.0,24386.0,2.99
as_1897,1896,IMPLEMENTS AND TOOLS,Unenumerated,,25710,Russia : Northern Ports,123600.0,41342.0,2.99
tn_1871,1870,MEAL and FLOUR,"Handkerchiefs and Shawls, Printed or Dyed",,1330,United States: N. Atlantic Ports,18225.0,6092.0,2.99
as_1878,1878,WOOLLEN and WORSTED MANUFACTURES,"Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials",,2321,France,500850.0,167799.0,2.98
as_1890,1890,"IRON,","Steel, Cast in Ingots and Blooms",Tons,2754,United States of America : Atlantic,23667.0,7951.0,2.98
as_1890,1890,LINEN YARN,,,3019,Spain,138330.0,46346.0,2.98
tn_1871,1870,"LINEN and JUTE MANUFACTURES: 
                    Linen Manufactures",Not made up,,3538,United States : N. Atlantic Ports,151491.0,50915.0,2.98
as_1881,1881,COTTON MANUFACTURES,Lace and Patent Net,,792,British North America,149737.0,50507.0,2.96
as_1898,1896,"ARMS, AMMUNITION, &c.",,,3008,Canada,58493.0,19783.0,2.96
as_1880,1880,COPPER,"Mixed or Yellow Metal, for Sheathing",Cwts,578,Germany,67114.0,22735.0,2.95
as_1897,1895,ALKALI,,Cwts,48,Portugal,11220.0,3813.0,2.94
tn_1871,1870,MEAL and FLOUR,Thread for Sewing,,1481,Holland,163759.0,55618.0,2.94
as_1892,1892,COPPER,Unenumerated,Cwts,1441,Persia,66488.0,22724.0,2.93
as_1897,1895,IMPLEMENTS AND TOOLS,South Africa,Implements and Tools,25986,British West India Islands,1066.0,364.0,2.93
as_1898,1897,Gold,Silver,Oz. Troy,39911,Holland,18327.0,6246.0,2.93
as_1878,1878,PICTURES,,,1823,Germany,34827.0,11926.0,2.92
as_1872,1872,MACHINERY and Mill Work,"Steam Engines or Parts of Steam Engines, Locomotive",,1760,Italy,109975.0,37831.0,2.91
as_1882,1882,COTTON MANUFACTURES,Thread for Sewing,Lbs,849,Germany,262840.0,90247.0,2.91
as_1897,1895,IMPLEMENTS AND TOOLS,Unenumerated,,25709,Russia : Northern Ports,101466.0,34858.0,2.91
as_1893,1893,SKINS and FURS,"Foreign, Dressed in the United Kingdom",No,5156,United States of America : Atlantic,374244.0,129134.0,2.9
as_1897,1896,CHEESE,East Africa,,10362,Holland,142221.0,49010.0,2.9
as_1897,1894,WOOLLEN AND WORSTED MANUFACTURES,Shawls,Number,48464,Portugal,33423.0,11540.0,2.9
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,543,Italy,745907.0,258222.0,2.89
as_1897,1894,"CAOUTCHOU, MANUFACTURES OF",South Africa,,8235,British East Indies : Victoria,63691.0,22017.0,2.89
as_1877,1877,COTTON MANUFACTURES,"Piece Goods, Plain",,575,Algeria,1916316.0,666221.0,2.88
as_1897,1895,ALKALI,,Cwts,23,Denmark (including Iceland and Greenland),10970.0,3813.0,2.88
as_1897,1894,"COAL, CINDERS, &c.",South Africa,,12138,Australasia : South Australia,222216.0,77267.0,2.88
as_1897,1897,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,Provisions,39687,Malta and Gozo,12010.0,4175.0,2.88
as_1898,1898,CARRIAGES,East Africa,,8866,British East Indies : Bengal,23747.0,8234.0,2.88
as_1899,1895,CHEMICAL PRODUCTS AND PREPARATIONS not specially enumerated,West Africa,Tons,10646,British East Indies : Bombay,67107.0,23304.0,2.88
as_1881,1881,HATS,Of Other Sorts,,1201,Australasia,23030.0,8012.0,2.87
tn_1871,1870,Medicines,,,1583,British West India Islands and British Guiana,110101.0,38383.0,2.87
as_1876,1876,COTTON MANUFACTURES,"Piece Goods, Plain",,522,Madras,441662.0,154266.0,2.86
as_1897,1897,Slates,,Number,42326,Denmark (including Iceland and Greenland),35500.0,12422.0,2.86
as_1898,1895,ALKALI,,Cwts,22,Denmark,10979.0,3843.0,2.86
as_1879,1879,COPPER,"Unwrought, in Ingots, Cakes, or Slabs",,468,Germany,163010.0,57233.0,2.85
as_1882,1882,WOOLLEN and WORSTED MANUFACTURES,"Carpets, not being Rugs",,2742,United States: Atlantic,159142.0,55783.0,2.85
as_1897,1894,CHEESE,South Africa,,10829,Holland,29249.0,10256.0,2.85
as_1887,1887,SKINS and FURS,"Foreign, Dressed in the United Kingdom",No,3536,France,87013.0,30623.0,2.84
as_1897,1897,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,,39143,Canada,60250.0,21222.0,2.84
as_1874,1874,CEMENT,,Cwts,358,France,32915.0,11616.0,2.83
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,626,Foreign West Indies,525932.0,185638.0,2.83
as_1897,1893,CHEESE,East Africa,,10399,Italy,48221.0,17118.0,2.82
as_1898,1898,CARRIAGES,East Africa,,8861,British East Indies : Madras,23202.0,8234.0,2.82
as_1878,1878,PICTURES,,,1825,Belgium,33508.0,11926.0,2.81
as_1895,1895,SKINS and FURS,"British: Sheep and Lambs', Undressed, without the Wool",No,5362,France,3313.0,1179.0,2.81
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,7071,Australasia : New South Wales,1228.0,437.0,2.81
as_1897,1894,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,—,39993,Cape of Good Hope,62225.0,22222.0,2.8
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,6426,French Possessions,1225.0,437.0,2.8
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,6435,German Possessions,1225.0,437.0,2.8
tn_1871,1870,SEEDS,Rape (Foreign),,4459,Hamburg,22051.0,7895.0,2.79
as_1897,1896,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,,22200,Natal,61766.0,22222.0,2.78
as_1898,1896,Gold,Silver,Oz. Troy,39975,Chile,15678.0,5669.0,2.77
as_1883,1883,BLEACHING MATERIALS,,,245,France,46962.0,17008.0,2.76
as_1898,1895,Gold,Silver,Oz. Troy,39909,Holland,19976.0,7254.0,2.75
as_1875,1875,COTTON MANUFACTURES,"Piece Goods, Plain",,541,"Portugal, Azores, and Madeira",706333.0,258222.0,2.74
as_1897,1897,"SILK MANUFACTURES, WHOLLY OF SILK",Bread Stuffs,Yards,41096,Canada,1559.0,570.0,2.74
as_1898,1898,"BRASS, AND MANUFACTURES OF, not being Ordnance",West Africa,,7061,Australasia : South Australia,1197.0,437.0,2.74
as_1880,1880,"ILLDWARRES and CUTLERY, Unenumerated",,,1133,British Possessions in South Africa,199321.0,73087.0,2.73
as_1898,1898,CHEMICAL PRODUCTS AND PREPARATIONS not specially enumerated,,,10268,East Africa : Portuguese Possessions,41547.0,15222.0,2.73
as_1879,1879,TOBACCO and SNUFF Manufactured in the United Kingdom,Other Kinds of Manufactured Tobacco,,2154,Straits Settlements,4110.0,1513.0,2.72
as_1885,1885,WOOL,"Foreign, dressed in the United Kingdom",,3354,Russia,22265.0,8230.0,2.71
as_1892,1892,"ARMS, AMMUNITION, AND MILITARY STORES",Other Fire-arms and Parts of Fire-arms,,687,United States of America,13336.0,4920.0,2.71
tn_1871,1870,MEAL and FLOUR,"Handkerchiefs and Shawls, Printed or Dyed",,1323,Naples and Sicily,16487.0,6092.0,2.71
tn_1871,1870,QUICKSILVER,,Lbs,4282,Hamburg,22418.0,8263.0,2.71
as_1878,1878,COTTON MANUFACTURES,"Piece Goods, Plain",,609,Italy,501919.0,185638.0,2.7
as_1891,1891,WOOLLEN AND WORSTED MANUFACTURES,Wool and Mohair Plushes,Yards,5243,United States of America,13055.0,4828.0,2.7
as_1882,1882,COTTON MANUFACTURES,Thread for Sewing,Lbs,846,Russia,241737.0,90247.0,2.68
as_1882,1882,COTTON MANUFACTURES,Thread for Sewing,Lbs,872,Australasia,242000.0,90247.0,2.68
as_1897,1894,CHEESE,East Africa,,10330,Northern Ports,102105.0,38236.0,2.67
tn_1871,1870,GLASS,Beads (British),,2018,Western Africa (Foreign),4610.0,1726.0,2.67
