volume,label,raw,parsed_as,col,of,last_column
as_1898,TOTAL - - - - -,"94,64",9464,5,5,1
as_1898,""" Brass, and Manufactures of - Cuts.","4,38",438,7,7,1
as_1898,Potatoes - - - - - Cuts.,"23,95",2395,4,9,0
as_1898,"Cottons, Entered by the Yard - - - - - Yards","1,659,12",165912,8,10,0
as_1898,"Cottons, Entered by the Yard - - - - - Yards","1,61,989",161989,9,10,0
as_1898,"Linens, Entered by the Yard - - - - - Yards","6,35,700",635700,1,10,0
as_1898,"Linens, Entered by the Yard - - - - - Yards","8,23,300",823300,3,10,0
as_1898,"Linens, Entered by the Yard - - - - - Yards","7,41,700",741700,4,10,0
as_1898,"Extracts - - - - - ""","54,23",5423,5,5,1
as_1898,Sumach - - - - - Tons,"2,45",245,5,5,1
as_1898,""" Prunes - - - - - ""","1,22",122,10,10,1
as_1898,"Gum, Arabic - - - - - Cts.","11,60",1160,10,10,1
as_1898,"Hemp, Dressed or Undressed - - - - - Tons","2,78",278,4,4,1
as_1898,"Hides, Raw - - - - - Cts.","1,97",197,6,6,1
as_1898,Oil of Cod (ake) - - - - - Tons,"5,02",502,3,3,1
as_1898,"Paper-making Materials, of all Sorts - - - - - Tons","2,70",270,8,8,1
as_1898,"Vegetables, Raw, Unenumerated - - - - - Value","12,14",1214,4,5,0
as_1898,"Vegetables, Raw, Unenumerated - - - - - Value","12,56",1256,5,5,1
as_1898,"Wood, Hewn, Oak - - - - - Locals","7,52",752,10,10,1
as_1898,Apparel and Haberdashery - - - - - Value,"7,62",762,5,5,1
as_1898,"Arms, Ammunition, and Military Stores - - - - - ""","11,63",1163,5,5,1
as_1898,"Caoutchouc, Manufactures of - - - - - ""","2,22",222,5,5,1
as_1898,"Chemical Products and Preparations, Unenumerated (including ","17,22",1722,5,5,1
as_1898,"Coal, Cinders, and Fuel - - - - - Tons","42,23",4223,10,10,1
as_1898,"Coal, Products of, &c. (including Naphtha, Paraffine, Paraff","122,77",12277,5,5,1
as_1898,"Cotton, Yarn - - - - - Lbs.","11,97",1197,10,10,1
as_1898,"Cottons, Entered by the Yard - - - - - Yards","20,21",2021,10,10,1
as_1898,""" "" at Value - - - - - Value","49,83",4983,5,5,1
as_1898,,"3,82",382,5,5,1
as_1898,"Metals: Iron, Bar, &c. - - - - - Tons","21,55",2155,10,10,1
as_1898,"Iron and Steel Manufactures, Unenumerated - - - - - Cuts.","4,91",491,10,10,1
as_1898,"Wood, Hewn and Sawn, and Manufactures of - - - - - Value","1,52",152,5,5,1
as_1898,"Tobacco, Unmanufactured - - - - - Lbs.","3,14",314,9,9,1
as_1898,TOTAL - - - - -,"31,94",3194,5,5,1
as_1898,TOTAL OF BRITISH AND FOREIGN EXPORTS - - - - -,"35,59",3559,5,5,1
as_1898,„ Raw - Lbs.,"231,57",23157,10,10,1
as_1898,"„ Manufactures, of all Sorts - Value","257,25",25725,5,5,1
as_1898,"Skins and Furs: Skins, Goat, Undressed - Number","29,29",2929,10,10,1
as_1898,„ „ Sheep „ - „,"52,50",5250,10,10,1
as_1898,„ „ Dressed (not Leather) „,"1,53",153,8,8,1
as_1898,„ Manufactures of Skins and Furs (including Rugs) - Value,"119,21",11921,5,5,1
as_1898,"Spices, of all Sorts - Lbs.","229,12",22912,10,10,1
as_1898,Straw Plaiting for making Hats or Bonnets „,"2,43",243,9,9,1
as_1898,Tallow and Stearine - Ccts.,"219,15",21915,10,10,1
as_1898,Tea - Lbs.,"6,23",623,10,10,1
as_1898,"Tobacco, Unmanufactured - „","857,23",85723,10,10,1
as_1898,Wool: Goats' Wool or Hair - „,"5,55",555,10,10,1
as_1898,„ Sheep or Lambs' Wool - „,"13,12",1312,10,10,1
as_1898,Parcel Post (Goods Free of Duty) - Number of Parcels,"51,33",5133,9,9,1
as_1898,All Other Articles - Value,"5,95",595,5,5,1
as_1898,TOTAL - - - - -,"59,23",5923,5,5,1
as_1898,,"2,655,14",265514,5,5,1
as_1898,"Arms, Ammunition, and Military Stores - „","24,67",2467,5,5,1
as_1898,Beer and Ale - Barrels,"2,32",232,7,7,1
as_1898,"Books, Printed - Ccts.","3,59",359,5,5,1
as_1898,"Candles, of all Sorts - Lbs.","7,66",766,10,10,1
as_1898,"Caoutchouc, Manufactures of - Value","21,62",2162,5,5,1
as_1898,Cement - Tons,"13,42",1342,9,9,1
as_1898,Cotton Yarn - Lbs.,"35,42",3542,10,10,1
as_1898,„ „ at Value - Value,"3,316,42",331642,5,5,1
as_1898,"- Meal, Unenumerated - - - - - ""","122,49",12249,6,10,0
as_1898,Alkali - - - - - Cuts.,"110,60",11060,1,10,0
as_1898,Spices of all Sorts - - - - - Lbs.,"98,97",9897,2,8,0
as_1898,"Woollen Rags, not for Manure - - - - - Tons","1,72",172,5,5,1
as_1898,"Fruit: Grapes, Raw - - - - - Bushels","2,31",231,9,10,0
as_1898,"Fruit: Grapes, Raw - - - - - Bushels","12,5",125,10,10,1
as_1898,Horns and Hoofs - - - - - Tons,"21,22",2122,5,5,1
as_1898,Mannures: Guano - - - - - Tons,"11,42",1142,8,8,1
as_1898,"Skins, Goat, Undressed - - - - - Number","1,23,492",123492,6,10,0
as_1898,""" Sheep - - - - - ""","4,14,471",414471,1,10,0
as_1898,""" Sheep - - - - - ""","5,23,420",523420,2,10,0
as_1898,""" Sheep - - - - - ""","42,22",4222,10,10,1
as_1898,"Fur, Seal - - - - - ""","1,21",121,9,9,1
as_1898,Whalebone - - - - - Cuts.,"2,49",249,4,4,1
as_1898,Wine - - - - - Gallons,"2,27",227,10,10,1
as_1898,Wool: Goats' Wool or Hair - - - - - Lbs.,"464,22",46422,10,10,1
as_1898,"Sheep or Lambs - - - - - ""","2,229,66",222966,10,10,1
as_1898,All Other Articles - - - - - Value,"27,45",2745,5,5,1
as_1898,TOTAL - - - - -,"9,251,17",925117,5,5,1
as_1898,""" All other Sorts - - - - - ""","139,16",13916,5,5,1
as_1898,"Other Sorts, Unenumerated (not Fruit) - - - - -","4,5",45,3,3,1
as_1898,"Spiders, of all Sorts - - - - - Lbs.","2,65,120",265120,2,10,0
as_1898,"Cork, Manufactured - Lbs.","2,4917",24917,1,10,0
as_1898,"Seeds, Unenumerated : For Expressing Oil therefrom - - - - -","1,32",132,2,7,0
as_1898,""" Bulls, Oxen, Cows, and Calves - - - - - ""","3,29",329,1,1,1
as_1898,"Cocoa, Raw - - - - - Lbs.","3,4788",34788,3,10,0
as_1898,""" Pease - - - - - ""","14,38",1438,3,10,0
as_1899,United States of America - - - - -,"78,71",7871,5,5,1
as_1899,„ United States of America . . . . .,"184,46",18446,10,10,1
as_1899,„ Argentine Republic . . . . .,"508,43",50843,10,10,1
as_1899,„ Other Foreign Countries . . . . .,"6,93",693,6,6,1
as_1899,Total from Foreign Countries . . . . .,"842,57",84257,10,10,1
as_1899,„ Canada . . . . .,"100,23",10023,10,10,1
as_1899,Total from British Possessions . . . . .,"100,23",10023,10,10,1
as_1899,TOTAL . . . . .,"942,59",94259,10,10,1
as_1899,„ Holland . . . . .,"7,31",731,5,5,1
as_1899,„ France . . . . .,"23,00",2300,4,4,1
as_1899,„ United States of America . . . . .,"5,58",558,5,5,1
as_1899,Total from Foreign Countries . . . . .,"41,67",4167,5,5,1
as_1899,Total from British Possessions . . . . .,"2,22",222,5,5,1
as_1899,TOTAL . . . . .,"43,98",4398,5,5,1
as_1899,New South Wales - - - - -,"17,22",1722,6,6,1
as_1899,Queensland - - - - -,"4,56",456,2,2,1
as_1899,Tasmania - - - - -,"1,65",165,2,2,1
as_1899,New Zealand - - - - -,"231,46",23146,6,6,1
as_1899,Canada - - - - -,"1,501,63",150163,10,10,1
as_1899,Total from British Possessions - - - - -,"5,700,58",570058,10,10,1
as_1899,Sweden - - - - -,"3,36",336,4,4,1
as_1899,Denmark - - - - -,"55,62",5562,10,10,1
as_1899,Germany - - - - -,"76,53",7653,10,10,1
as_1899,Holland - - - - -,"45,28",4528,10,10,1
as_1899,France - - - - -,"190,76",19076,10,10,1
as_1899,Spain - - - - -,"39,73",3973,4,4,1
as_1899,Austrian Territories - - - - -,"63,61",6361,10,10,1
as_1899,Bulgaria - - - - -,"7,12",712,10,10,1
as_1899,Roumania - - - - -,"356,51",35651,10,10,1
as_1899,"Turkey, European - - - - -","65,21",6521,10,10,1
as_1899,""" Asiatic - - - - -","897,31",89731,10,10,1
as_1899,""" Cyprus - - - - -","11,74",1174,10,10,1
as_1899,Egypt - - - - -,"59,53",5953,10,10,1
as_1899,Tripoli - - - - -,"54,62",5462,10,10,1
as_1899,Tunis - - - - -,"53,63",5363,6,6,1
as_1899,Algeria - - - - -,"50,28",5028,6,6,1
as_1899,On the Atlantic - - - - -,"423,19",42319,10,10,1
as_1899,On the Pacific - - - - -,"149,19",14919,10,10,1
as_1899,Mexico - - - - -,"53,55",5355,4,4,1
as_1899,Chile - - - - -,"177,91",17791,10,10,1
as_1899,Other Foreign Countries - - - - -,"4,88",488,6,6,1
as_1899,Total from Foreign Countries - - - - -,"4,815,18",481518,10,10,1
as_1899,From Canada - - - - -,"100,34",10034,8,8,1
as_1899,Other British Possessions - - - - -,"1,63",163,7,7,1
as_1899,Total from British Possessions - - - - -,"101,97",10197,10,10,1
as_1899,TOTAL - - - - -,"4,937,15",493715,10,10,1
as_1899,TOTAL,"1,193,33",119333,5,10,0
as_1899,TOTAL . . . . .,"18,56",1856,10,10,1
as_1899,„ Java,"25,25",2525,5,5,1
as_1899,„ French Indo-China,"11,40",1140,1,1,1
as_1899,„ Japan,"1,20",120,2,2,1
as_1899,„ Other Foreign Countries,"2,22",222,5,5,1
as_1899,Total from Foreign Countries,"1,137,43",113743,5,5,1
as_1899,„ Uruguay . . . . .,"1,72",172,1,1,1
as_1899,„ Spain - - - - -,"331,24",33124,1,10,0
as_1899,Matches - - - - - Gross boxes,"143,15",14315,8,8,1
as_1899,Refined . . . . . Cts.,"185,57",18557,10,10,1
as_1899,Wine . . . . . Gallons,"1,52",152,10,10,1
as_1899,"Rags, not for Manure . . . . . Tons","1,81",181,5,5,1
as_1899,Yeast . . . . . Cts.,"2,49",249,6,6,1
as_1899,"Ore of - - - - - ""","251,48",25148,6,6,1
as_1899,Unmanufactured - - - - - Lbs.,"21,45",2145,7,7,1
as_1899,Wine - - - - - Gallons,"4,81",481,10,10,1
as_1899,Paper-making Materials . . . . .,"127,50",12750,7,7,1
as_1899,""" "" "" "" "" 1897","14,81,53",148153,7,7,1
as_1899,Other Territories under British Influence,"2,41",241,4,6,0
as_1899,""" Aden and Dependencies . . . . .","2,55",255,5,7,0
as_1899,„ French Indo-China . . . . .,"3,55",355,9,9,1
as_1899,„ China . . . . .,"229,75",22975,10,10,1
as_1899,„ Japan . . . . .,"199,15",19915,10,10,1
as_1899,„ Islands in the Pacific . . . . .,"11,22",1122,10,10,1
as_1899,On the Atlantic . . . . .,"64,22",6422,10,10,1
as_1899,Cuba and Porto Rico . . . . .,"150,23",15023,10,10,1
as_1899,„ French West India Islands . . . . .,"9,22",922,10,10,1
as_1899,„ Dutch West India Islands . . . . .,"3,25",325,10,10,1
as_1899,„ Danish West India Islands . . . . .,"2,22",222,10,10,1
as_1899,„ Dutch Guiana . . . . .,"3,22",322,10,10,1
as_1899,„ Hayti and St. Domingo . . . . .,"44,69",4469,10,10,1
as_1899,„ Mexico . . . . .,"146,47",14647,10,10,1
as_1899,„ Guatemala . . . . .,"11,35",1135,10,10,1
as_1899,„ Honduras (not British) . . . . .,"5,72",572,10,10,1
as_1899,„ San Salvador . . . . .,"43,45",4345,10,10,1
as_1899,„ Nicaragua . . . . .,"31,62",3162,10,10,1
as_1899,„ Costa Rica . . . . .,"8,61",861,10,10,1
as_1899,„ Republic of Colombia . . . . .,"132,79",13279,10,10,1
as_1899,„ Venezuela . . . . .,"113,46",11346,10,10,1
as_1899,„ Ecuador . . . . .,"83,20",8320,10,10,1
as_1899,„ Peru . . . . .,"131,28",13128,10,10,1
as_1899,„ Chile . . . . .,"179,96",17996,10,10,1
as_1899,„ Brazil . . . . .,"62,28",6228,10,10,1
as_1899,„ Uruguay . . . . .,"149,25",14925,10,10,1
as_1899,„ Argentine Republic . . . . .,"439,28",43928,10,10,1
as_1899,„ Other Foreign Countries . . . . .,"11,22",1122,10,10,1
as_1899,Total to Foreign Countries . . . . .,"6,472,23",647223,10,10,1
as_1899,„ Gibraltar . . . . .,"6,28",628,10,10,1
as_1899,„ Malta and Gozo . . . . .,"11,21",1121,10,10,1
as_1899,Gambia . . . . .,"16,22",1622,10,10,1
as_1899,Sierra Leone . . . . .,"75,27",7527,10,10,1
as_1899,The Gold Coast . . . . .,"140,34",14034,10,10,1
as_1899,Lagos . . . . .,"121,21",12121,10,10,1
as_1899,Niger Protectorate . . . . .,"149,26",14926,10,10,1
as_1899,",, Servia . . . . .","1,66",166,8,8,1
as_1899,",, Philippine Islands . . . . .","54,97",5497,10,10,1
as_1899,On the Atlantic . . . . .,"1,26,241",126241,10,10,1
as_1899,",, Danish West India Islands . . . . .","2,46",246,10,10,1
as_1899,The Gold Coast . . . . .,"3,02",302,2,2,1
as_1899,Lagos . . . . .,"2,67",267,2,2,1
as_1899,Niger Protectorate . . . . .,"4,42",442,2,2,1
as_1899,Cape of Good Hope . . . . .,"34,22",3422,2,2,1
as_1899,Natal . . . . .,"15,33",1533,2,2,1
as_1899,Bombay . . . . .,"21,23",2123,2,2,1
as_1899,Madras . . . . .,"2,34",234,2,2,1
as_1899,Bengal . . . . .,"15,25",1525,2,2,1
as_1899,British Burmah . . . . .,"7,09",709,2,2,1
as_1899,Straits Settlements . . . . .,"6,50",650,2,2,1
as_1899,Ceylon . . . . .,"6,45",645,2,2,1
as_1899,„ Hong Kong . . . . .,"2,46",246,2,2,1
as_1899,West Australia . . . . .,"5,55",555,2,2,1
as_1899,South Australia . . . . .,"10,25",1025,2,2,1
as_1899,Victoria . . . . .,"26,29",2629,2,2,1
as_1899,New South Wales . . . . .,"40,12",4012,2,2,1
as_1899,Queensland . . . . .,"13,53",1353,2,2,1
as_1899,Tasmania . . . . .,"4,15",415,2,2,1
as_1899,New Zealand . . . . .,"27,22",2722,2,2,1
as_1899,Canada . . . . .,"63,26",6326,2,2,1
as_1899,Newfoundland . . . . .,"1,55",155,2,2,1
as_1899,„ British West India Islands . . . . .,"1,29",129,2,2,1
as_1899,Total to British Possessions . . . . .,"322,77",32277,2,2,1
as_1899,„ British East Indies . . . . .,"4,31",431,5,5,1
as_1899,Total to British Possessions . . .,"37,23",3723,5,5,1
as_1899,TOTAL . . . . .,"176,71",17671,5,5,1
as_1899,„ Italy . . . . .,"6,61",661,4,4,1
as_1899,„ China . . . . .,"1,23",123,5,5,1
as_1899,On the Atlantic . . . . .,"3,51",351,5,5,1
as_1899,Cuba and Porto Rico . . . . .,"1,44",144,4,4,1
as_1899,„ Brazil . . . . .,"10,63",1063,5,5,1
as_1899,„ Uruguay . . . . .,"1,28",128,3,3,1
as_1899,„ Argentine Republic . . . . .,"13,61",1361,5,5,1
as_1899,„ Other Foreign Countries . . . . .,"5,99",599,5,5,1
as_1899,Total to Foreign Countries . . .,"125,57",12557,5,5,1
as_1899,To Channel Islands . . . . .,"4,94",494,5,5,1
as_1899,„ Malta and Gozo . . . . .,"1,11",111,3,3,1
as_1899,Cape of Good Hope . . . . .,"2,13",213,5,5,1
as_1899,„ Natal . . . . .,"1,22",122,5,5,1
as_1899,„ British East Indies . . . . .,"5,36",536,5,5,1
as_1899,Victoria . . . . .,"121,63",12163,5,5,1
as_1899,Total to British Possessions . . . . .,"1,32238",132238,5,5,1
as_1899,TOTAL . . . . .,"1,52532",152532,5,5,1
as_1899,West Australia - - - - -,"6,51",651,10,10,1
as_1899,South Australia - - - - -,"6,23",623,10,10,1
as_1899,Victoria - - - - -,"11,25",1125,10,10,1
as_1899,New South Wales - - - - -,"60,65",6065,10,10,1
as_1899,Queensland - - - - -,"12,32",1232,10,10,1
as_1899,Tasmania - - - - -,"3,70",370,10,10,1
as_1899,New Zealand - - - - -,"25,74",2574,10,10,1
as_1899,",, Canada - - - - -","82,71",8271,10,10,1
as_1899,",, Newfoundland - - - - -","1,25",125,5,5,1
as_1899,",, British West India Islands - - - - -","12,94",1294,10,10,1
as_1899,",, "" Guiana - - - - -","3,77",377,10,10,1
as_1899,Total to British Possessions - - - - -,"345,22",34522,10,10,1
as_1899,TOTAL - - - - -,"625,71",62571,10,10,1
as_1899,",, Denmark - - - - -","3,71",371,10,10,1
as_1899,",, Germany - - - - -","1,63",163,8,8,1
as_1899,",, Holland - - - - -","3,22",322,10,10,1
as_1899,",, Belgium - - - - -","15,35",1535,10,10,1
as_1899,",, France - - - - -","3,33",333,9,9,1
as_1899,",, Portugal - - - - -","10,23",1023,10,10,1
as_1899,",, United States of America - - - - -","3,23",323,8,8,1
as_1899,Cuba and Porto Rico - - - - -,"4,23",423,10,10,1
as_1899,",, Hayti and St. Domingo - - - - -","5,12",512,10,10,1
as_1899,",, Nicaragua - - - - -","2,23",223,10,10,1
as_1899,",, Venezuela - - - - -","1,23",123,10,10,1
as_1899,",, Ecuador - - - - -","1,17",117,10,10,1
as_1899,",, Brazil - - - - -","1,04",104,10,10,1
as_1899,",, Uruguay - - - - -","4,15",415,10,10,1
as_1899,",, Other Foreign Countries - - - - -","2,53",253,10,10,1
as_1899,Total to Foreign Countries - - - - -,"8,23",823,10,10,1
as_1899,Total to Foreign Countries - - - - -,"78,12",7812,10,10,1
as_1899,To Channel Islands - - - - -,"1,21",121,10,10,1
as_1899,",, Malta and Gozo - - - - -","1,25",125,9,9,1
as_1899,To British East Indies . . . . .,"2,39",239,7,7,1
as_1899,European . . . . .,"2,43",243,5,5,1
as_1899,""" Egypt . . . . .","5,16",516,6,6,1
as_1899,""" China . . . . .","15,48",1548,10,10,1
as_1899,""" Japan . . . . .","62,25",6225,10,10,1
as_1899,On the Atlantic . . . . .,"227,22",22722,10,10,1
as_1899,On the Pacific . . . . .,"9,15",915,10,10,1
as_1899,Algeria . . . . .,"1,31",131,1,3,0
as_1899,"Paper, of all Sorts . . . . . Cuts.","5,50",550,5,5,1
as_1899,"Silk, Thrown, Twist, and Yarn . . . . . Lbs.","5,90",590,5,5,1
as_1899,"Wool, Sheep and Lambs' . . . . . Lbs.","28,00",2800,6,6,1
as_1899,""" "" . . . . 1897","617,10",61710,7,7,1
as_1899,""" Coco Nut . . . . . ""","53,71",5371,2,10,0
as_1899,"Coal, Cinders, and Fuel - - - - - Tons","5,3517",53517,2,10,0
as_1899,"Cotton, Raw . . . . . ""","1,8",18,6,6,1
as_1899,"Telegraphic Wires and Apparatus . . . . . "" }","34,35",3435,4,5,0
as_1899,TOTAL - - - - -,"1,50",150,5,5,1
as_1899,""" Iron, Bar, &c. . . . . ""","1,01",101,3,9,0
as_1899,"Tobacco, Manufactured . . . . . Lbs.","4,34",434,2,6,0
tn_1871,Denmark Proper,"2,420,95",242095,3,5,0
tn_1871,1867,"11,97,865",1197865,2,12,0
tn_1871,„ France - - - - -,"1,37,607",137607,4,4,1
tn_1871,""" France - - - - -","27,76",2776,2,2,1
tn_1871,""" Other Countries - - - - -","4,4502",44502,1,2,0
tn_1871,""" Foreign West Indies","3,28",328,2,2,1
tn_1871,To United States: N. Atlantic Ports,"1,4241",14241,1,2,0
tn_1871,Cochineal - - - - - Cuts.,"1,01",101,1,1,1
tn_1871,„ Rough or Undressed - - - - - „,"1,4693",14693,6,10,0
tn_1871,All Other Articles - - - - - Value,"1,2",12,3,3,1
tn_1871,TOTAL OF BRITISH AND FOREIGN PRODUCE,"14,877,7",148777,1,1,1
tn_1871,Pepper - - - - - Lbs.,"316,4",3164,1,10,0
tn_1871,Spirits: British and Irish - Gallons,"11,8",118,5,9,0
tn_1871,"Apparel and Haberdashery - - - - - ""","2,5496",25496,3,5,0
tn_1872,Cocoa-nut - - - - - Cwts.,"12,56",1256,3,3,1
tn_1872,""" "" METHYLATED - - -","3,6001",36001,2,3,0
tn_1872,INDIGO - - -,"199,78",19978,3,6,0
tn_1872,"3,503","7,262,3",72623,6,6,1
tn_1872,„ Australia - - - - „,"8,98",898,6,6,1
tn_1872,Red - - - - - Galls.,"397,56",39756,5,6,0
tn_1872,"19,399","10,21",1021,6,8,0
tn_1872,"514,122","141,5",1415,4,10,0
tn_1872,Austrian Territories,"8,3",83,3,3,1
tn_1872,COCOA . . . . .,"400,95",40095,6,6,1
tn_1872,Southern Ports -,"7,10",710,2,5,0
tn_1872,Garancine - - - - -,"27,38",2738,4,6,0
tn_1872,Stockings and Socks - - - - -,"7,7258",77258,5,6,0
tn_1872,France - - - - -,"1,00,128",100128,5,5,1
tn_1872,„ Brazil - - - - - } „,"68,1995",681995,1,6,0
tn_1872,"Mexico, South America (except Brazil), and West Indies -","1,04,752",104752,2,6,0
tn_1895,New South Wales - - - - -,"5,78,466",578466,5,5,1
tn_1895,Holland - - - - -,"70,83",7083,3,6,0
tn_1895,West Coast of Africa - - - - -,"46,33",4633,3,5,0
tn_1895,Egypt - - - - -,"2,9221",29221,4,8,0
tn_1895,"Metal, Unenumerated. Wrought Tons and Cuts.","954,35",95435,1,10,0
tn_1895,"Metal, Unenumerated. Wrought Tons and Cuts.","1,050,36",105036,2,10,0
tn_1895,"Metal, Unenumerated. Wrought Tons and Cuts.","973,38",97338,3,10,0
tn_1895,"Metal, Unenumerated. Wrought Tons and Cuts.","1,000,36",100036,4,10,0
tn_1895,"Metal, Unenumerated. Wrought Tons and Cuts.","945,36",94536,5,10,0
tn_1895,TOTAL - - - - -,"5,63,807",563807,1,5,0
tn_1895,"Chemical Products and Preparations, Unenumerated (including ","9,09",909,2,5,0
tn_1895,Tobacco: Unmanufactured - - - - - Lbs.,"5,60",560,8,8,1
tn_1895,TOTAL - - - - -,"31,45",3145,4,4,1
tn_1895,"Coal, Cinders and Fuel - - - - - Tons","435,36",43536,7,10,0
tn_1895,"Telegraphic Wires and Apparatus - - - - - ""","3,98",398,2,5,0
tn_1899,"Methylic Alcohol, not purified so as to be potable - - - - -","4,51",451,3,5,0
tn_1899,Yarmouth - - - - -,"17,03",1703,3,5,0
tn_1899,„ Italy - - - - -,"34,25",3425,2,2,1
tn_1899,""" Chile - - - - -","1,27",127,6,6,1
tn_1899,""" Uruguay - - - - -","51,59",5159,9,9,1
tn_1899,„ Germany - - - - -,"4,75",475,4,4,1
tn_1899,„ Spain - - - - -,"1,168,32",116832,10,10,1
tn_1899,„ United States of America - - - - -,"222,40",22240,10,10,1
tn_1899,„ Peru - - - - -,"72,36",7236,7,7,1
tn_1899,„ Chile - - - - -,"122,19",12219,9,9,1
tn_1899,„ Argentine Republic - - - - -,"5,75",575,5,5,1
tn_1899,Total from Foreign Countries - - - - -,"1,734,22",173422,10,10,1
tn_1899,Tunis - - - - -,"1,12",112,6,6,1
tn_1899,Germany,"29,29",2929,10,10,1
tn_1899,Holland,"48,93",4893,10,10,1
tn_1899,United States of America,"172,86",17286,10,10,1
tn_1899,Other Foreign Countries,"1,27",127,10,10,1
tn_1899,Total from Foreign Countries,"343,55",34355,10,10,1
tn_1899,Bengal,"22,24",2224,10,10,1
tn_1899,Canada,"50,26",5026,10,10,1
tn_1899,Total from British Possessions,"24,22",2422,10,10,1
tn_1899,TOTAL,"603,75",60375,10,10,1
tn_1899,Northern Ports,"14,43",1443,10,10,1
tn_1899,Southern Ports,"21,77",2177,10,10,1
tn_1899,Germany,"2,38",238,10,10,1
tn_1899,""" Holland - - - - -","1,56",156,9,9,1
tn_1899,""" France - - - - -","11,26",1126,10,10,1
tn_1899,Bombay - - - - -,"32,90",3290,10,10,1
tn_1899,""" Belgium - - - - -","7,65",765,10,10,1
tn_1899,From Germany - - - - -,"45,45",4545,10,10,1
tn_1899,""" Holland - - - - -","101,57",10157,10,10,1
tn_1899,""" Belgium - - - - -","329,35",32935,10,10,1
tn_1899,""" France - - - - -","31,22",3122,10,10,1
tn_1899,""" United States of America - - - - -","232,52",23252,10,10,1
tn_1899,""" Other Foreign Countries - - - - -","7,05",705,9,9,1
tn_1899,Total from Foreign Countries - - - - -,"795,73",79573,10,10,1
tn_1899,Bombay - - - - -,"1,52",152,8,8,1
tn_1899,Madras - - - - -,"29,62",2962,10,10,1
tn_1899,Ceylon - - - - -,"1,27",127,4,4,1
tn_1899,Canada - - - - -,"5,24",524,9,9,1
tn_1899,Total from British Possessions - - - - -,"51,57",5157,10,10,1
tn_1899,TOTAL - - - - -,"550,30",55030,10,10,1
tn_1899,""" Holland - - - - -","181,27",18127,5,5,1
tn_1899,""" Belgium - - - - -","197,62",19762,5,5,1
tn_1899,""" France - - - - -","2,08",208,5,5,1
tn_1899,""" Other Foreign Countries - - - - -","25,24",2524,5,5,1
tn_1899,Total from Foreign Countries - - - - -,"1,42",142,1,1,1
tn_1899,Total from British Possessions - - - - -,"410,29",41029,5,5,1
tn_1899,TOTAL - - - - -,"410,29",41029,5,5,1
tn_1899,From Germany,"1,36",136,2,5,0
tn_1899,” Holland,"6,7",67,3,6,0
tn_1899,From Holland - - - - -,"3,71",371,10,10,1
tn_1899,„ Italy - - - - -,"12,72",1272,10,10,1
tn_1899,Total from Foreign Countries - - - - -,"14,52",1452,10,10,1
tn_1899,„ Greece - - - - -,"17,74",1774,10,10,1
tn_1899,„ „ Asiatic - - - - -,"24,24",2424,10,10,1
tn_1899,„ Norway - - - - -,"262,25",26225,10,10,1
tn_1899,„ Denmark - - - - -,"92,26",9226,10,10,1
tn_1899,„ Germany - - - - -,"5,34",534,10,10,1
tn_1899,„ Holland - - - - -,"5,44",544,10,10,1
tn_1899,„ Belgium - - - - -,"2,64",264,10,10,1
tn_1899,„ France - - - - -,"19,22",1922,10,10,1
tn_1899,„ Portugal - - - - -,"2,52",252,5,5,1
tn_1899,„ Spain - - - - -,"1,54",154,9,9,1
tn_1899,„ Italy - - - - -,"22,39",2239,10,10,1
tn_1899,On the Atlantic - - - - -,"94,22",9422,10,10,1
tn_1899,On the Pacific - - - - -,"415,73",41573,10,10,1
tn_1899,Total from Foreign Countries - - - - -,"950,24",95024,10,10,1
tn_1899,On the Atlantic - - - - -,"215,23",21523,10,10,1
tn_1899,„ Newfoundland - - - - -,"120,25",12025,10,10,1
tn_1899,„ Other British Possessions - - - - -,"1,42",142,4,4,1
tn_1899,Total from British Possessions - - - - -,"920,69",92069,10,10,1
tn_1899,TOTAL - - - - -,"1,973,15",197315,10,10,1
tn_1899,From Russia - - - - -,"1,734,17",173417,10,10,1
tn_1899,„ Germany - - - - -,"16,29",1629,8,8,1
tn_1899,„ Holland - - - - -,"116,52",11652,10,10,1
tn_1899,„ Belgium - - - - -,"790,44",79044,10,10,1
tn_1899,„ France - - - - -,"7,63",763,5,5,1
tn_1899,Total from Foreign Countries - - - - -,"2,657,24",265724,10,10,1
tn_1899,TOTAL - - - - -,"2,657,44",265744,10,10,1
tn_1899,From Channel Islands - - - - -,"8,76",876,10,10,1
tn_1899,South Australia - - - - -,"1,57",157,5,5,1
tn_1899,Victoria - - - - -,"1,03",103,9,9,1
tn_1899,Tasmania - - - - -,"71,29",7129,10,10,1
tn_1899,Canada - - - - -,"448,51",44851,10,10,1
tn_1899,Other British Possessions - - - - -,"1,75",175,2,2,1
tn_1899,Total from British Possessions - - - - -,"533,51",53351,10,10,1
tn_1899,TOTAL - - - - -,"1,108,95",110895,10,10,1
tn_1899,From Germany - - - - -,"17,25",1725,10,10,1
tn_1899,Holland - - - - -,"20,54",2054,10,10,1
tn_1899,Belgium - - - - -,"16,76",1676,10,10,1
tn_1899,France - - - - -,"176,22",17622,10,10,1
tn_1899,TOTAL - - - - -,"230,23",23023,10,10,1
tn_1899,Belgium - - - - -,"24,25",2425,10,10,1
tn_1899,France - - - - -,"16,12",1612,6,6,1
