flow,volume,year,group,article,nseg,rows,extra_value,canada,primary,closed,why
export_uk,as_1883,1883,COTTON MANUFACTURES,United States,6,118,4718742,441337,1,0,"as_1884: gap has 6 headings for 5 segments: COTTON MANUFACTURES/Lace and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/Hosiery of Other Sorts | COTTON MANUFACTURES/Hosiery of other sorts | COTTON MANUFACTURES/Thread for Sewing | COTTON MANUFACTURES/Other Manufactures, Unenumerated || as_1880: gap has 4 headings for 5 segments: COTTON MANUFACTURES/Lace and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/Hosiery of Other Sorts | COTTON MANUFACTURES/Thread for Sewing || as_1888: gap has 5 headings for 5 segments: COTTON MANUFACTURES/Laco and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/HOSIERY of other sorts | COTTON MANUFACTURES/Thread for Sewing | COTTON MANUFACTURES/Other Manufactures, unenum-     rated || as_1876: gap has 5 headings for 5 segments: COTTON MANUFACTURES/Lace and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/Hosiery of Other Sorts | COTTON MANUFACTURES/Thread for Sewing | COTTON MANUFACTURES/Other Manufactures, Unenumerated || as_1892: gap has 5 headings for 5 segments: COTTON MANUFACTURES/Lace and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/HOSIERY of other sorts | COTTON MANUFACTURES/Thread for Sewing | COTTON MANUFACTURES/Other Manufactures, unenumerated || as_1896: gap has 5 headings for 5 segments: COTTON MANUFACTURES/Lace and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/HOSIERY of other sorts | COTTON MANUFACTURES/Thread for Sewing | COTTON MANUFACTURES/Other Manufactures, Unenumerated"
export_uk,as_1883,1883,EARTHEN and CHINA WARE,United States,2,29,1894685,116102,1,0,"as_1884: gap has 0 headings for 1 segments:  || as_1880: gap has 0 headings for 1 segments:  || as_1888: gap has 1 headings for 1 segments: ELECTRIC LIGHTING APPARATUS, OR PARTS THEREOF (EXCEPT STEAM ENGINES)/None || as_1876: gap has 0 headings for 1 segments:  || as_1892: gap has 2 headings for 1 segments: ELECTRIC LIGHTING APPARATUS, OR PARTS THEREOF (EXCEPT STEAM ENGINES)/None | FISH, FRESH AND CURED/None || as_1896: block group absent from reference"
export_uk,as_1883,1883,WOOLLEN and WORSTED MANUFACTURES,Stuffs,2,71,5085278,312496,1,0,"as_1884: gap has 0 headings for 1 segments:  || as_1880: gap has 3 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials || as_1888: gap has 0 headings for 1 segments:  || as_1876: gap has 4 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Blankets and Blanketing || as_1892: gap has 0 headings for 1 segments:  || as_1896: gap has 0 headings for 1 segments: "
export_uk,as_1884,1884,COTTON MANUFACTURES,United States,5,124,16262583,809633,1,0,"as_1888: gap has 6 headings for 4 segments: COTTON MANUFACTURES/Cotton predominating | COTTON MANUFACTURES/Laco and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/HOSIERY of other sorts | COTTON MANUFACTURES/Thread for Sewing | COTTON MANUFACTURES/Other Manufactures, unenum-     rated || as_1880: gap has 5 headings for 4 segments: COTTON MANUFACTURES/Piece Goods of Mixed Materials, Cotton predominating | COTTON MANUFACTURES/Lace and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/Hosiery of Other Sorts | COTTON MANUFACTURES/Thread for Sewing || as_1892: gap has 8 headings for 4 segments: COTTON MANUFACTURES/Piece Goods, Dyed or Manufactured of Dyed Yarn | COTTON MANUFACTURES/Piece Goods, Dyed or Manu-   factured of Dyed Yarn | COTTON MANUFACTURES/Cotton predominating | COTTON MANUFACTURES/Lace and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/HOSIERY of other sorts | COTTON MANUFACTURES/Thread for Sewing | COTTON MANUFACTURES/Other Manufactures, unenumerated || as_1876: gap has 6 headings for 4 segments: COTTON MANUFACTURES/Piece Goods of Mixed Materials, Cotton predominating | COTTON MANUFACTURES/Lace and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/Hosiery of Other Sorts | COTTON MANUFACTURES/Thread for Sewing | COTTON MANUFACTURES/Other Manufactures, Unenumerated || as_1896: gap has 7 headings for 4 segments: COTTON MANUFACTURES/Piece Goods, Dyed or Manu-   factured of Dyed Yarn | COTTON MANUFACTURES/Piece Goods of Mixed Materials,   Cotton predominating | COTTON MANUFACTURES/Lace and Patent Net | COTTON MANUFACTURES/Stockings and Socks | COTTON MANUFACTURES/HOSIERY of other sorts | COTTON MANUFACTURES/Thread for Sewing | COTTON MANUFACTURES/Other Manufactures, Unenumerated"
export_uk,as_1884,1884,EARTHEN and CHINA WARE,United States,2,29,1554986,97332,1,0,"as_1888: gap has 1 headings for 1 segments: ELECTRIC LIGHTING APPARATUS, OR PARTS THEREOF (EXCEPT STEAM ENGINES)/None || as_1880: gap has 0 headings for 1 segments:  || as_1892: gap has 2 headings for 1 segments: ELECTRIC LIGHTING APPARATUS, OR PARTS THEREOF (EXCEPT STEAM ENGINES)/None | FISH, FRESH AND CURED/None || as_1876: gap has 0 headings for 1 segments:  || as_1896: block group absent from reference"
export_uk,as_1884,1884,IRON,"Manufactures of Steel, or of Steel and Iron combined",2,20,316526,0,1,0,"refs disagree: as_1888=JUTE YARN/ vs as_1876=IRON/Rolled and Sheet, Piping and Tubing || as_1880: gap has 0 headings for 1 segments:  || as_1892: gap has 13 headings for 1 segments: Iron/ | Iron/Sheets and Boiler Plates | Iron/Sheets, Galvanized | Iron/Armour Plates | Iron/Hoops and Hoop Iron | Iron/Tin Plates and Sheets | Iron/Anchors, Grapnels, Chains and Cables | Iron/Tubes and Pipes, wrought | Iron/Nails, Screws, and Rivets | Iron/Cast. and Manufactures thereof, unenumerated | Iron/Wrought. and Manufactures thereof, unenumerated | Iron/Cast in Ingots or Blooms | Iron/Bar. of all kinds || as_1896: gap has 13 headings for 1 segments: Iron/Sheets and Boiler Plates | Iron/Sheets, Galvanized | Iron/Armour Plates | Iron/Black Plates for Tinning | Iron/Hoops and Hoop Iron | Iron/Tin Plates and Sheets | Iron/Anchors, Grapnels, Chains and Cables | Iron/Tubes and Pipes, Wrought | Iron/Nails, Screws, and Rivets | Iron/Cast, and Manufactures thereof,   unenumerated | Iron/Wrought, and Manufactures   thereof, unenumerated | Iron/Cast, in Ingots or Blooms | Iron/Sheets"
export_uk,as_1884,1884,WOOLLEN and WORSTED MANUFACTURES,Stuffs,2,69,5671425,421782,1,0,"as_1888: gap has 0 headings for 1 segments:  || as_1880: gap has 3 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials || as_1892: gap has 0 headings for 1 segments:  || as_1876: gap has 4 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Blankets and Blanketing || as_1896: gap has 0 headings for 1 segments: "
export_uk,as_1885,1885,WOOLLEN and WORSTED MANUFACTURES,Stuffs,2,82,5213339,328565,1,1,"as_1884: gap has 0 headings for 1 segments:  || as_1888: gap has 0 headings for 1 segments:  || as_1880: gap has 3 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials || as_1892: gap has 0 headings for 1 segments:  || as_1876: gap has 4 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Blankets and Blanketing || as_1896: gap has 0 headings for 1 segments: "
export_uk,as_1887,1887,LEATHER,"Tanned, Unwrought",2,36,411885,0,1,0,"refs disagree: as_1888=LEATHER/Wrought, other Articles, Unenumerated vs as_1884=LEATHER/Wrought, Boots and Shoes vs as_1892=LEATHER/Wrought, other Articles, Unenumerated vs as_1880=LEATHER/Wrought, Boots and Shoes vs as_1896=LINEN YARN/ vs as_1876=LEATHER/Wrought, Boots and Shoes"
export_uk,as_1887,1887,WOOLLEN and WORSTED MANUFACTURES,Stuffs,2,91,5114817,457227,1,1,"as_1888: gap has 0 headings for 1 segments:  || as_1884: gap has 0 headings for 1 segments:  || as_1892: gap has 0 headings for 1 segments:  || as_1880: gap has 3 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials || as_1896: gap has 0 headings for 1 segments:  || as_1876: gap has 4 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Blankets and Blanketing"
export_uk,as_1888,1888,WOOLLEN AND WORSTED MANUFACTURES,Stuffs,2,57,819517,269588,1,1,"as_1892: gap has 0 headings for 1 segments:  || as_1884: gap has 0 headings for 1 segments:  || as_1896: gap has 0 headings for 1 segments:  || as_1880: gap has 3 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials || as_1876: gap has 4 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Blankets and Blanketing"
export_uk,as_1889,1889,"COALS, CINDERS, &C.","Fuel, Manufactured",3,52,1190601,0,1,0,"as_1888: gap has 0 headings for 2 segments:  || as_1892: gap has 1 headings for 2 segments: COAL, CINDERS, &c./None || as_1884: gap has 1 headings for 2 segments: COALS, CINDERS, &c./Products of Coal, Peat, or Shale, including Naphtha, Paraffine, Paraffine Oil, Petroleum, Pitch, and Tar || as_1896: gap has 1 headings for 2 segments: COAL, CINDERS, &c./None || as_1880: gap has 1 headings for 2 segments: COALS, CINDERS, &c./Products of Coal, Peat, or Shale, including Naphtha, Paraffine, and Oil thereof, and Petroleum, Pitch, and Tar || as_1876: gap has 0 headings for 2 segments: "
export_uk,as_1889,1889,WOOLLEN and WORSTED MANUFACTURES,Stuffs,2,95,4911874,305512,1,1,"as_1888: gap has 0 headings for 1 segments:  || as_1892: gap has 0 headings for 1 segments:  || as_1884: gap has 0 headings for 1 segments:  || as_1896: gap has 0 headings for 1 segments:  || as_1880: gap has 3 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials || as_1876: gap has 4 headings for 1 segments: WOOLLEN and WORSTED MANUFACTURES/Broad Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., Plain, all Wool | WOOLLEN and WORSTED MANUFACTURES/Narrow Cloths, Coatings, Duffels, &c., of Wool mixed with other Materials | WOOLLEN and WORSTED MANUFACTURES/Blankets and Blanketing"
export_uk,as_1890,1890,IRON,Pig,3,55,1263782,165973,1,1,"as_1892: gap has 3 headings for 2 segments: Iron/Puddled and Puddled Bars | Iron/, Bar | Iron/Bar || as_1888: gap has 2 headings for 2 segments: IRON/Puddled and Puddled Bars | IRON/Bar || as_1896: gap has 2 headings for 2 segments: Iron/Puddled and Puddled Bars | Iron/Bar || as_1884: gap has 2 headings for 2 segments: IRON/Puddled and Puddled Bars | IRON/Bar || as_1880: gap has 2 headings for 2 segments: IRON/Puddled | IRON/Bar || as_1876: gap has 2 headings for 2 segments: IRON/Puddled | Iron/Bar"
export_uk,as_1891,1891,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",3,38,431624,0,1,1,"as_1892: gap has 1 headings for 2 segments: ELECTRIC LIGHTING APPARATUS, OR PARTS THEREOF (EXCEPT STEAM ENGINES)/None || as_1888: gap has 1 headings for 2 segments: ELECTRIC LIGHTING APPARATUS, OR PARTS THEREOF (EXCEPT STEAM ENGINES)/None || as_1896: block group absent from reference || as_1884: gap has 0 headings for 2 segments:  || as_1880: gap has 0 headings for 2 segments:  || as_1876: gap has 0 headings for 2 segments: "
export_uk,as_1891,1891,PICTURES,,2,28,203727,8525,1,1,as_1892: block group absent from reference || as_1888: gap has 0 headings for 1 segments:  || as_1896: gap has 1 headings for 1 segments: POTATOES/None || as_1884: gap has 0 headings for 1 segments:  || as_1880: gap has 1 headings for 1 segments: PLUMBAGO/None || as_1876: gap has 1 headings for 1 segments: PLUMBAGO/None
export_uk,as_1892,1892,ZINC or SPELTER,Unmanufactured,2,52,867646,6719,1,1,as_1896: gap has 3 headings for 1 segments: ZINC or SPELTER/Unmanufactured | ZINC or SPELTER/Manufactured | ZINC or SPELTER/VALUE of GOODS EXPORTED by PARCEL POST to the under-mentioned Countries during the year 1896 || as_1888: gap has 2 headings for 1 segments: ZINC or SPELTER/Unmanufactured | ZINC or SPELTER/Manufactured || as_1884: gap has 1 headings for 1 segments: ZINC or SPELTER/Manufactured || as_1880: block group absent from reference || as_1876: gap has 2 headings for 1 segments: ZINC or SPELTER/Unmanufactured | ZINC or SPELTER/Manufactured
export_uk,as_1892,1892,BEER AND ALE,", United States of America",3,28,652627,49084,1,1,as_1896: gap has 0 headings for 2 segments:  || as_1888: gap has 0 headings for 2 segments:  || as_1884: gap has 0 headings for 2 segments:  || as_1880: gap has 0 headings for 2 segments:  || as_1876: gap has 0 headings for 2 segments: 
export_uk,as_1892,1892,Iron,"Wrought. and Manufactures thereof, unenumerated",3,103,2552940,25723,1,0,"as_1896: gap has 0 headings for 2 segments:  || as_1888: gap has 2 headings for 2 segments: IRON,/ | IRON,/India || as_1884: gap has 1 headings for 2 segments: IRON/ || as_1880: gap has 0 headings for 2 segments:  || as_1876: gap has 0 headings for 2 segments: "
export_uk,as_1892,1892,Iron,Cast in Ingots or Blooms,2,18,30950,0,1,1,"as_1896: gap has 18 headings for 1 segments: Iron/Angle, Bolt and Rod | Iron/Railroad—Rails (Iron and Steel) | Iron/Railroad—Chairs and Sleepers | Iron/Railroad—Unenumerated | Iron/Wire of Iron and Steel (except Telegraphic Wire), and Manu- factures thereof | Iron/Sheets and Boiler Plates | Iron/Sheets, Galvanized | Iron/Armour Plates | Iron/Black Plates for Tinning | Iron/Hoops and Hoop Iron | Iron/Tin Plates and Sheets | Iron/Anchors, Grapnels, Chains and Cables | Iron/Tubes and Pipes, Wrought | Iron/Nails, Screws, and Rivets | Iron/Cast, and Manufactures thereof,   unenumerated | Iron/Wrought, and Manufactures   thereof, unenumerated | Iron/Cast, in Ingots or Blooms | Iron/Sheets || as_1888: gap has 24 headings for 1 segments: IRON/Angle, Bolt and Rod | IRON/Railroad—Rails and Tie Rods | IRON/Railroad—Chairs and Sleepers | IRON/Railroad—Unenumerated | IRON/Wire of Iron or Steel (except Telegraphic Wire), and manu- factures thereof | IRON/Sheets and Boiler Plates | IRON/Sheets, Galvanized | IRON/Armour Plates | IRON/Hoops and Hoop Iron | IRON/Tin Plates and Sheets | IRON/Anchors, Grapnels, Chains and     Cables | IRON/Anchors, Grapnels, Chains and Cables | IRON/Tubes and Pipes, wrought | IRON/Nails, Screws and Rivets | IRON/Cast, and Manufactures thereof, unenumerated | IRON/Wrought, and Manufactures thereof, unenumerated | IRON,/ | IRON,/India | IRON,/Steel, Cast in Ingots and Blooms | IRON,/Steel, Bar, of all kinds | IRON/Steel, Bar, of all kinds | IRON/Steel Sheets | IRON/Manufactures of Steel, or of Steel   and Iron combined | IRON/Manufactures of Steel, or of Steel and Iron combined || as_1884: gap has 22 headings for 1 segments: IRON/Angle, Bolt and Rod | IRON/RAILROAD—Rails and Tie Rods | IRON/RAILROAD—Rails and Tie Rods     Cont) | IRON/RAILROAD—Chairs and Sleepers | IRON/RAILROAD—Unenumerated | IRON/Wire of Iron or Steel (except Telegraph Wire), and manufactures thereof | IRON/Sheets, and Boiler Plates | IRON/Armour Plates | IRON/Sheets, Galvanized | IRON/Hoops and Hoop Iron | IRON/Tin Plates and Sheets | IRON/Anchors, Grapnels, Chains, and Cables | IRON/Tubes and Pipes, Wrought | IRON/Nails, Screws, and Rivets | IRON/Cast, and Manufactures thereof, unenumerated | IRON/Wrought, and Manufactures thereof, unenumerated | IRON/ | IRON/Steel, Cast in Ingots or Blooms | IRON/Steel, Bar, of all Kinds | IRON/Steel, Sheets | IRON/Manufactures of Steel, or of Steel and Iron combined | IRON/Manufactures, Piece Goods || as_1880: gap has 22 headings for 1 segments: IRON/Angle | IRON/Bolt and Rod | IRON/RAILROAD—Rails and Tie Rods | IRON/RAILROAD—Wheels and Axles | IRON/RAILROAD—Unenumerated | IRON/Galvanized or not | IRON/Sheets, and Boiler and Armour Plates | IRON/Galvanized (other than Wire or Manufactures of Wire) | IRON/Hoops | IRON/Tin Plates | IRON/Anchors, Grapnels, Chains, and Cables | IRON/Tubes and Pipes, Wrought | IRON/Nails, Screws, and Rivets | IRON/Cast or Wrought, and all other Manufactures, except Ordnance, unenumerated | IRON/Steel, cast in Ingots | IRON/Steel, Bar, of all Kinds | IRON/Steel, Sheets | IRON/Manufactures of Steel, or of Steel and Iron combined | LEAD/None | LEATHER/None | LINEN and JUTE YARN/None | LINEN and JUTE MANUFACTURES/None || as_1876: gap has 22 headings for 1 segments: Iron/Angle | Iron/Bolt and Rod | Iron/RAILROAD—Rails and Tie Rods | Iron/RAILROAD—Wheels and Axles | Iron/RAILROAD—Unenumerated | Iron/Sheets, and Boiler and Armour Plates | Iron/Tin Plates | Iron/Galvanized (other than Wire or Manufactures     of Wire) | Iron/Hoops | Iron/Wire of Iron or Steel (except Telegraph Wire), Galvanized or not | Iron/Anchors, Grapnels, Chains, and Cables | Iron/Tubes and Pipes, Wrought | Iron/Nails, Screws, and Rivets | Iron/Cast or Wrought, and all other Manufactures, except Ordnance, unenumerated | Iron/Steel, cast in Ingots | Iron/Steel, Bar, of all Kinds | IRON/Steel, Sheets | IRON/Manufactures of Steel, or of Steel and Iron combined | IRON/Rolled and Sheet, Piping and Tubing | LEATHER/None | LINEN and JUTE YARN/None | LINEN and JUTE MANUFACTURES/None"
export_uk,as_1892,1892,Iron,Bar. of all kinds,2,54,967691,0,1,0,"as_1896: gap has 18 headings for 1 segments: Iron/Angle, Bolt and Rod | Iron/Railroad—Rails (Iron and Steel) | Iron/Railroad—Chairs and Sleepers | Iron/Railroad—Unenumerated | Iron/Wire of Iron and Steel (except Telegraphic Wire), and Manu- factures thereof | Iron/Sheets and Boiler Plates | Iron/Sheets, Galvanized | Iron/Armour Plates | Iron/Black Plates for Tinning | Iron/Hoops and Hoop Iron | Iron/Tin Plates and Sheets | Iron/Anchors, Grapnels, Chains and Cables | Iron/Tubes and Pipes, Wrought | Iron/Nails, Screws, and Rivets | Iron/Cast, and Manufactures thereof,   unenumerated | Iron/Wrought, and Manufactures   thereof, unenumerated | Iron/Cast, in Ingots or Blooms | Iron/Sheets || as_1888: gap has 24 headings for 1 segments: IRON/Angle, Bolt and Rod | IRON/Railroad—Rails and Tie Rods | IRON/Railroad—Chairs and Sleepers | IRON/Railroad—Unenumerated | IRON/Wire of Iron or Steel (except Telegraphic Wire), and manu- factures thereof | IRON/Sheets and Boiler Plates | IRON/Sheets, Galvanized | IRON/Armour Plates | IRON/Hoops and Hoop Iron | IRON/Tin Plates and Sheets | IRON/Anchors, Grapnels, Chains and     Cables | IRON/Anchors, Grapnels, Chains and Cables | IRON/Tubes and Pipes, wrought | IRON/Nails, Screws and Rivets | IRON/Cast, and Manufactures thereof, unenumerated | IRON/Wrought, and Manufactures thereof, unenumerated | IRON,/ | IRON,/India | IRON,/Steel, Cast in Ingots and Blooms | IRON,/Steel, Bar, of all kinds | IRON/Steel, Bar, of all kinds | IRON/Steel Sheets | IRON/Manufactures of Steel, or of Steel   and Iron combined | IRON/Manufactures of Steel, or of Steel and Iron combined || as_1884: gap has 22 headings for 1 segments: IRON/Angle, Bolt and Rod | IRON/RAILROAD—Rails and Tie Rods | IRON/RAILROAD—Rails and Tie Rods     Cont) | IRON/RAILROAD—Chairs and Sleepers | IRON/RAILROAD—Unenumerated | IRON/Wire of Iron or Steel (except Telegraph Wire), and manufactures thereof | IRON/Sheets, and Boiler Plates | IRON/Armour Plates | IRON/Sheets, Galvanized | IRON/Hoops and Hoop Iron | IRON/Tin Plates and Sheets | IRON/Anchors, Grapnels, Chains, and Cables | IRON/Tubes and Pipes, Wrought | IRON/Nails, Screws, and Rivets | IRON/Cast, and Manufactures thereof, unenumerated | IRON/Wrought, and Manufactures thereof, unenumerated | IRON/ | IRON/Steel, Cast in Ingots or Blooms | IRON/Steel, Bar, of all Kinds | IRON/Steel, Sheets | IRON/Manufactures of Steel, or of Steel and Iron combined | IRON/Manufactures, Piece Goods || as_1880: gap has 22 headings for 1 segments: IRON/Angle | IRON/Bolt and Rod | IRON/RAILROAD—Rails and Tie Rods | IRON/RAILROAD—Wheels and Axles | IRON/RAILROAD—Unenumerated | IRON/Galvanized or not | IRON/Sheets, and Boiler and Armour Plates | IRON/Galvanized (other than Wire or Manufactures of Wire) | IRON/Hoops | IRON/Tin Plates | IRON/Anchors, Grapnels, Chains, and Cables | IRON/Tubes and Pipes, Wrought | IRON/Nails, Screws, and Rivets | IRON/Cast or Wrought, and all other Manufactures, except Ordnance, unenumerated | IRON/Steel, cast in Ingots | IRON/Steel, Bar, of all Kinds | IRON/Steel, Sheets | IRON/Manufactures of Steel, or of Steel and Iron combined | LEAD/None | LEATHER/None | LINEN and JUTE YARN/None | LINEN and JUTE MANUFACTURES/None || as_1876: gap has 22 headings for 1 segments: Iron/Angle | Iron/Bolt and Rod | Iron/RAILROAD—Rails and Tie Rods | Iron/RAILROAD—Wheels and Axles | Iron/RAILROAD—Unenumerated | Iron/Sheets, and Boiler and Armour Plates | Iron/Tin Plates | Iron/Galvanized (other than Wire or Manufactures     of Wire) | Iron/Hoops | Iron/Wire of Iron or Steel (except Telegraph Wire), Galvanized or not | Iron/Anchors, Grapnels, Chains, and Cables | Iron/Tubes and Pipes, Wrought | Iron/Nails, Screws, and Rivets | Iron/Cast or Wrought, and all other Manufactures, except Ordnance, unenumerated | Iron/Steel, cast in Ingots | Iron/Steel, Bar, of all Kinds | IRON/Steel, Sheets | IRON/Manufactures of Steel, or of Steel and Iron combined | IRON/Rolled and Sheet, Piping and Tubing | LEATHER/None | LINEN and JUTE YARN/None | LINEN and JUTE MANUFACTURES/None"
export_uk,as_1892,1892,Gold,Silver,4,36,100461,0,1,0,"as_1896: gap has 2 headings for 3 segments: PLATE/None | PLATED and GILT WARES/None || as_1888: gap has 2 headings for 3 segments: PLATED and GILT WARES/None | PRINTS, ENGRAVINGS, DRAWINGS, &c./None || as_1884: gap has 2 headings for 3 segments: PLATED and GILT WARES/None | PRINTS, ENGRAVINGS, DRAWINGS, &c./None || as_1880: block group absent from reference || as_1876: block group absent from reference"
export_uk,as_1896,1896,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",2,44,319221,4788,1,1,as_1892: gap has 0 headings for 1 segments:  || as_1888: gap has 0 headings for 1 segments:  || as_1884: gap has 0 headings for 1 segments:  || as_1880: gap has 0 headings for 1 segments:  || as_1876: gap has 0 headings for 1 segments: 
