pair_id	fiscal_year	volume	md_path	family	stmt_no	l_idx	l_offset	l_rows	l_inherited	r_idx	r_offset	r_rows	r_inherited	row_delta
200		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	652	3334748	48	0	653	3339252	42	0	-6
201		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	654	3345777	45	0	655	3350389	43	0	-2
202		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	656	3356390	49	0	657	3361131	42	0	-7
203		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	658	3367318	47	0	659	3371602	41	0	-6
204		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	660	3377527	38	0	661	3381391	38	0	0
205		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	662	3387165	43	0	663	3391711	42	0	-1
206		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	664	3397829	44	0	665	3402275	41	0	-3
207		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	666	3408592	41	0	667	3412784	48	0	7
208		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	668	3419546	45	0	669	3424152	43	0	-2
209		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	670	3430299	50	0	671	3435092	47	0	-3
210		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	672	3441833	50	0	673	3446668	42	0	-8
211		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	674	3452660	40	0	675	3456849	40	0	0
212		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	676	3461991	41	0	677	3466116	35	0	-6
213		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	678	3471138	45	0	679	3475621	43	0	-2
214		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	680	3481669	46	0	681	3486004	40	0	-6
215		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	682	3491692	49	0	683	3496929	41	0	-8
216		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	684	3502847	44	0	685	3507219	41	0	-3
217		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	686	3513145	43	0	687	3517782	43	0	0
218		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	688	3523895	12	0	689	3526839	35	0	23
219		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	690	3532411	46	0	691	3537067	41	0	-5
220		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37		692	3542898	12	0	693	3545976	35	0	23
221		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	694	3551453	40	0	695	3555266	39	0	-1
222		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	696	3561245	41	0	697	3565248	39	0	-2
223		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	698	3570780	48	0	699	3576031	44	0	-4
224		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	700	3582972	41	0	701	3587639	39	0	-2
225		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	702	3593047	14	0	703	3596058	35	0	21
226		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	704	3601586	46	0	705	3606224	43	0	-3
227		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	706	3612251	45	0	707	3616440	43	0	-2
228		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	708	3622460	39	0	709	3626327	34	0	-5
229		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37		710	3631530	39	0	711	3635395	34	0	-5
230		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	712	3640999	45	0	713	3645059	41	0	-4
231		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	714	3650830	44	0	715	3655007	44	0	0
232		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	716	3661875	46	0	717	3666780	43	0	-3
233		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	718	3673332	50	0	719	3678188	48	0	-2
234		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	720	3685039	52	0	721	3689885	49	0	-3
235		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	722	3696734	48	0	723	3700896	47	0	-1
236		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	724	3707577	46	0	725	3711951	42	0	-4
237		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	726	3717836	47	0	727	3722504	46	0	-1
238		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	728	3728597	38	0	729	3732490	32	0	-6
239		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	730	3736852	42	0	731	3742358	35	0	-7
240		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	732	3747782	45	0	733	3751484	43	0	-2
241		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	734	3757356	55	0	735	3761561	46	0	-9
242		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	736	3768037	46	0	737	3772465	42	0	-4
243		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	738	3778463	48	0	739	3782544	42	0	-6
244		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	740	3788151	14	0	741	3791243	39	0	25
245		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	742	3796287	47	0	743	3800643	39	0	-8
246		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	744	3806164	46	0	745	3810385	45	0	-1
247		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	746	3816683	46	0	747	3821286	45	0	-1
248		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	87	748	3828528	51	0	749	3833319	44	0	-7
249		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	750	3839740	52	0	751	3844350	51	0	-1
250		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	752	3851576	47	0	753	3856007	46	0	-1
251		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	754	3862761	39	0	755	3866974	36	0	-3
252		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	756	3872702	44	0	757	3876689	40	0	-4
253		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	758	3883147	39	0	759	3887423	38	0	-1
254		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	760	3893355	38	0	761	3897875	14	0	-24
255		cdn_34_5_1899	../sessional_papers/markdown/oocihm.9_08052_34_5.md	imports_37	37	762	3901229	30	0	763	3904144	30	0	0
