volume,flow,duty,group,article,year,total_qty,sum_qty,total_val,sum_val,worst_rel_err
as_1898,import,free,TOBACCO,Unmanufactured,1898,93608.0,98558.0,15903.0,15903.0,0.0529
as_1898,import,free,TOBACCO,Cigars,1898,2422748.0,277002.0,2621322.0,301696.0,0.8857
as_1898,import,free,TOBACCO,Other Sorts,1898,483977.0,16475.0,532535.0,14855.0,0.9721
as_1898,import,free,WINE,In Casks,1898,11687103.0,11636844.0,12934675.0,12779774.0,0.0120
as_1898,import,free,WINE,In Casks,1898,12099327.0,422368.0,13557061.0,632468.0,0.9651
as_1898,import,free,WINE,"in Bottles, Still",1898,731060.0,726460.0,752416.0,751466.0,0.0063
as_1898,import,free,TOBACCO,"in Bottles, Still",1898,13906.0,13906.0,16262.0,16253.0,0.0006
as_1898,import,free,WINE,Moselle,1898,37919.0,37919.0,41227.0,41167.0,0.0015
as_1898,import,free,TOBACCO,Other Sorts,1898,8419.0,7514.0,6803.0,6803.0,0.1075
as_1898,import,free,WINE,Total of all Kinds,1898,13939728.0,13887356.0,15223611.0,15099253.0,0.0082
as_1898,import,free,WINE,Total of all Kinds,1898,11368621.0,447172.0,15864323.0,658932.0,0.9607
as_1898,import,free,SUGAR,",, Molasses",1898,30750.0,30750.0,21337.0,21287.0,0.0023
as_1898,import,free,COCOA,COLLODION,1898,1005.0,906.0,958.0,958.0,0.0985
as_1898,import,free,FRUIT,Plums (French) and Prunelloes,1898,30860.0,30866.0,21454.0,21454.0,0.0002
as_1898,reexport,,ASPHALT OR BITUMEN,,1898,436.0,4157.0,123.0,993.0,8.5344
as_1898,reexport,,ASPHALT OR BITUMEN,,1898,9.0,4899.0,46.0,1371.0,543.3333
as_1898,reexport,,ASPHALT OR BITUMEN,BACON,1898,184245.0,184152.0,204021.0,204021.0,0.0005
as_1898,reexport,,BEADS OF ALL SORTS,,1898,537446.0,512228.0,592621.0,521679.0,0.1197
as_1898,reexport,,"BEEF, SALTED",,1898,41809.0,40758.0,62333.0,52276.0,0.1613
as_1898,reexport,,"BEEF, SALTED",,1898,10010.0,10010.0,7678.0,7639.0,0.0051
as_1898,reexport,,"BEEF, SALTED",Fresh,1898,10520.0,10490.0,2905.0,2905.0,0.0029
as_1898,reexport,,"BOOKS, bound and unbound, including Maps and Charts",,1898,1151.0,629.0,2226.0,812.0,0.6352
as_1898,reexport,,BOOKS,,1898,714.0,714.0,1233.0,1203.0,0.0243
as_1898,reexport,,"BRASS, BRONZE, and METAL BRONZED or LACQUERED, Manu- factures of: Unenumerated",,1898,665.0,1169.0,610.0,1595.0,1.6148
as_1898,reexport,,BRIMSTONE,,1898,51350.0,50954.0,23872.0,28828.0,0.2076
as_1898,reexport,,BRIMSTONE,,1898,97693.0,54232.0,71535.0,50835.0,0.4449
as_1898,reexport,,BRISTLES,,1898,1181269.0,1183969.0,1251731.0,1251731.0,0.0023
as_1898,reexport,,BUTTER,,1898,33418.0,37209.0,43215.0,43215.0,0.1134
as_1898,reexport,,BUTTER,,1898,19972.0,19972.0,14315.0,14157.0,0.0110
as_1898,reexport,,BUTTER,MARGARINE (including all kinds of Artificial or Imitation Butter),1898,4209.0,3999.0,4788.0,4788.0,0.0499
as_1898,reexport,,"BUTTONS AND STUDS, not of Metal",,1898,55058.0,54878.0,74768.0,73868.0,0.0120
as_1898,reexport,,CANDLES of all Sorts,,1898,5230.0,4271.0,9539.0,8737.0,0.1834
as_1898,reexport,,CANDLES of all Sorts,,1898,12499.0,9401.0,16939.0,11782.0,0.3044
as_1898,reexport,,CAOUTCHOU,To Russia,1898,171123.0,118449.0,202254.0,118458.0,0.4143
as_1898,reexport,,CAOUTCHOU,To Russia,1898,242876.0,203622.0,323269.0,274257.0,0.1616
as_1898,reexport,,CAOUTCHOU,To Russia,1898,56282.0,56282.0,62933.0,62848.0,0.0014
as_1898,reexport,,CHEESE,,1898,32122.0,30302.0,35416.0,32445.0,0.0839
as_1898,reexport,,CHEESE,,1898,55933.0,42720.0,61353.0,47022.0,0.2362
as_1898,reexport,,"CHINA OR PORCELAIN, AND EARTHENWARE",,1898,2418.0,2418.0,19535.0,19505.0,0.0015
as_1898,reexport,,"CHINA OR PORCELAIN, AND EARTHENWARE",,1898,11112.0,11082.0,8394.0,8064.0,0.0393
as_1898,reexport,,CONFECTIONERY,,1898,853.0,823.0,1454.0,1454.0,0.0352
as_1898,reexport,,"COPPER, Ore of","Unwrought, in Bars, Blocks or Slabs, Cakes or Ingots",1898,4858.0,4858.0,7021.0,5908.0,0.1585
as_1898,reexport,,CORK,Unmanufactured,1898,374.0,115.0,903.0,224.0,0.7519
as_1898,reexport,,CORK,Manufactured,1898,579013.0,443371.0,625934.0,448940.0,0.2828
as_1898,reexport,,CORK,Manufactured,1898,1285181.0,931281.0,1458471.0,1057630.0,0.2754
as_1898,reexport,,"CORN ; Grain, Meal, and Flour",Wheat,1898,252843.0,252843.0,178453.0,177292.0,0.0065
as_1898,reexport,,"CORN; Grain, Meal, and Flour",Barley,1898,69737.0,69437.0,39910.0,39910.0,0.0043
as_1898,reexport,,"CORN; Grain, Meal, and Flour",Oats,1898,26230.0,27183.0,12091.0,16334.0,0.3509
as_1898,reexport,,"CORN; Grain, Meal, and Flour",Beans (not Kidney or French),1898,51756.0,51756.0,30102.0,27402.0,0.0897
as_1898,reexport,,"CORN; Grain, Meal, and Flour",Wheat Meal or Flour,1898,33122.0,33086.0,35437.0,35437.0,0.0011
as_1898,reexport,,"CORN; Grain, Meal, and Flour",Oatmeal and Groats,1898,2530.0,2809.0,12579.0,12579.0,0.1103
as_1898,reexport,,"CORN; Grain, Meal, and Flour",Maize or Indian Corn Meal,1898,216.0,216.0,5299.0,5269.0,0.0057
as_1898,reexport,,COTTON,Raw,1898,2137435.0,882757.0,1813189.0,720046.0,0.6029
as_1898,reexport,,COTTON,Waste of (raw and yarn),1898,38323769.0,35659918.0,42439620.0,39472360.0,0.0699
as_1898,reexport,,COTTON MANUFACTURES,"Piece Goods, Muslins",1898,66215.0,157465.0,137759.0,149581.0,1.3781
as_1898,reexport,,COTTON MANUFACTURES,",, East Coast of Africa",1898,14443488.0,7061884.0,13281371.0,5249576.0,0.6047
as_1898,reexport,,COTTON MANUFACTURES,",, To Australasia",1898,6358947.0,1438711.0,6397967.0,1598421.0,0.7738
as_1898,reexport,,DRUGS,Opium,1898,450335.0,450335.0,143708.0,142508.0,0.0084
as_1898,reexport,,DRUGS,,1898,81746.0,81620.0,37342.0,36352.0,0.0265
as_1898,reexport,,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Bark,1898,15102.0,14799.0,25988.0,25898.0,0.0201
as_1898,reexport,,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Cochineal,1898,2470.0,2470.0,2445.0,2442.0,0.0012
as_1898,reexport,,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Cochineal,1898,1853.0,1848.0,1937.0,1937.0,0.0027
as_1898,reexport,,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Cutch and Gambier,1898,9939.0,2630.0,8311.0,2610.0,0.7354
as_1898,reexport,,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Indigo,1898,33896.0,26026.0,50376.0,40258.0,0.2322
as_1898,reexport,,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Indigo,1898,35069.0,1249.0,51227.0,878.0,0.9829
as_1898,reexport,,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Myrobalans,1898,19020.0,15882.0,35711.0,35106.0,0.1650
as_1898,reexport,,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Sumach,1898,748.0,508.0,2224.0,1935.0,0.3209
as_1898,reexport,,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Valonia,1898,135.0,80.0,410.0,224.0,0.4537
as_1898,reexport,,"DYE STUFFS (other than Dye Woods), and Substances used in Tanning or Dyeing",Unenumerated,1898,61034.0,37978.0,84060.0,36648.0,0.5640
as_1898,reexport,,DYE WOODS,Logwood,1898,1964.0,1964.0,1398.0,1393.0,0.0036
as_1898,reexport,,DYE WOODS,Unenumerated,1898,3052.0,2773.0,2209.0,1941.0,0.1213
as_1898,reexport,,EGGS,,1898,21489.0,21489.0,16558.0,16528.0,0.0018
as_1898,reexport,,"FEATHERS AND DOWN for Beds, in Beds, or otherwise",,1898,7155.0,6717.0,7259.0,7172.0,0.0612
as_1898,reexport,,"FEATHERS AND DOWN for Beds, in Beds, or otherwise",Ornamental,1898,441382.0,444373.0,461679.0,456588.0,0.0110
as_1898,reexport,,"FEATHERS AND DOWN for Beds, in Beds, or otherwise",Other Sorts of Fresh Fish,1898,133.0,142.0,336.0,336.0,0.0677
as_1898,reexport,,FISH,,1898,34464.0,30857.0,35761.0,33518.0,0.1047
as_1898,reexport,,FISH,"Cured or Salted, unenumerated",1898,251322.0,251590.0,259782.0,261156.0,0.0053
as_1898,reexport,,FISH,"Cured or Salted, unenumerated",1898,23378.0,23274.0,29749.0,27138.0,0.0878
as_1898,reexport,,"FLAX, Dressed or Undressed",,1898,1638.0,1638.0,2909.0,2999.0,0.0309
as_1898,reexport,,"FLAX, Dressed or Undressed",Tow,1898,1402.0,1562.0,3413.0,3791.0,0.1141
as_1898,reexport,,"FRUIT, Almonds",,1898,4594.0,65651.0,5232.0,59436.0,13.2906
as_1898,reexport,,"FRUIT, Almonds",",, Apples, Raw",1898,11301.0,11032.0,21068.0,20432.0,0.0302
as_1898,reexport,,"FRUIT, Almonds",",, Grapes, Raw",1898,15174.0,95205.0,16143.0,137492.0,7.5171
as_1898,reexport,,"FRUIT, Almonds",",, Lemons",1898,7302.0,141847.0,6938.0,150839.0,20.7410
as_1898,reexport,,"FRUIT, Almonds",Oranges,1898,78192.0,738999.0,105516.0,1167162.0,10.0615
as_1898,reexport,,"FRUIT, Almonds","Unenumerated, Raw",1898,15137.0,15137.0,17572.0,17542.0,0.0017
as_1898,reexport,,FRUIT,,1898,20576.0,26543.0,23702.0,28672.0,0.2900
as_1898,reexport,,FRUIT,"Preserved without sugar, other than Dried",1898,1499902.0,1499902.0,2114772.0,2019772.0,0.0449
as_1898,reexport,,FRUIT,"FRUITS and VEGETABLES, Preserved in Sugar",1898,10539.0,10489.0,14229.0,14229.0,0.0047
as_1898,reexport,,GALLS,,1898,17212.0,13888.0,20789.0,16876.0,0.1931
as_1898,reexport,,"GLASS, Window and German Sheet, including Shades and Cylinders",,1898,53141.0,57116.0,49335.0,56178.0,0.1387
as_1898,reexport,,"GLASS, Window and German Sheet, including Shades and Cylinders","Plate, Fluted, Rolled or Rough",1898,332.0,446.0,647.0,825.0,0.3434
as_1898,reexport,,"GLASS, Window and German Sheet, including Shades and Cylinders","Other Plate, whether Silvered or not",1898,2024.0,2719.0,5541.0,12097.0,1.1832
as_1898,reexport,,"GLASS, Window and German Sheet, including Shades and Cylinders",Bottles,1898,4998.0,10052.0,5452.0,11313.0,1.0750
as_1898,reexport,,"GLASS, Window and German Sheet, including Shades and Cylinders","Manufactures, unenumerated",1898,4153.0,4444.0,4185.0,4185.0,0.0701
as_1898,reexport,,"GLASS, Window and German Sheet, including Shades and Cylinders",To British East Indies,1898,25669.0,25195.0,23054.0,23054.0,0.0185
as_1898,reexport,,"GOLD, Leaves of","Ore of, or Ore of which the greater part in value is Gold",1898,924.0,1761.0,139.0,276.0,0.9856
as_1898,reexport,,"GUM, Arabic",,1898,799.0,61102.0,1156.0,71000.0,75.4731
as_1898,reexport,,"GUM, Arabic",Kowrie,1898,27111.0,48050.0,36663.0,55352.0,0.7723
as_1898,reexport,,"GUM, Arabic","Lac, Seed, Shell, Stick, and Dye",1898,567.0,130270.0,674.0,115047.0,228.7531
as_1898,reexport,,"GUM, Arabic",Unenumerated,1898,785.0,104246.0,742.0,113724.0,152.2668
as_1898,reexport,,"GUM, Arabic",GUNPOWDER,1898,719.0,629.0,76.0,76.0,0.1252
as_1898,reexport,,GUTTA PERCHA,,1898,279.0,13400.0,,21556.0,47.0287
as_1898,reexport,,"HAIR: Cow, Ox, Bull, or Elk",,1898,11758.0,11758.0,23121.0,14091.0,0.3906
as_1898,reexport,,"HAIR: Cow, Ox, Bull, or Elk",Horse,1898,6669.0,14039.0,15167.0,23404.0,1.1051
as_1898,reexport,,HAMS,,1898,7299.0,32669.0,6830.0,40031.0,4.8611
as_1898,reexport,,HATS or BONNETS,To United States of America,1898,40354.0,40351.0,31232.0,31232.0,0.0001
as_1898,reexport,,HATS or BONNETS,Of Felt,1898,233123.0,259324.0,266459.0,300073.0,0.1262
as_1898,reexport,,HATS or BONNETS,To United States of America,1898,1344151.0,1344151.0,898772.0,898781.0,0.0000
as_1898,reexport,,HEMP,Dressed or Undressed,1898,1010.0,35548.0,2719.0,38979.0,34.1960
as_1898,reexport,,HEMP,Unenumerated Vegetable Substances applicable to the same uses as Hemp or Flax,1898,1607.0,1705.0,1854.0,1854.0,0.0610
as_1898,reexport,,"HIDES, Raw, and Pieces thereof, Dry",To Russia,1898,3728.0,436753.0,6354.0,474734.0,116.1548
as_1898,reexport,,"HIDES, Raw, and Pieces thereof, Wet",To Russia,1898,428.0,309663.0,2179.0,368294.0,722.5117
as_1898,reexport,,HONEY,,1898,586.0,6016.0,546.0,10459.0,18.1557
as_1898,reexport,,HOPS,,1898,4311.0,4273.0,1441.0,1414.0,0.0187
as_1898,reexport,,HOPS,,1898,3211.0,3181.0,1485.0,1485.0,0.0093
as_1898,reexport,,IRON: Ore of (including Chrome),,1898,1540.0,2318.0,4115.0,7812.0,0.8984
as_1898,reexport,,IRON: Ore of (including Chrome),Pig and Puddled,1898,2863.0,3424.0,4069.0,4662.0,0.1959
as_1898,reexport,,IRON: Ore of (including Chrome),To British East Indies,1898,5957.0,6627.0,4593.0,4568.0,0.1125
as_1898,reexport,,IRON,"Steel, unwrought",1898,2032.0,11732.0,345.0,5269.0,14.2725
as_1898,reexport,,IRON,""" "" Tyres and Axles",1898,3319.0,3319.0,2563.0,1669.0,0.3488
as_1898,reexport,,IRON,"Manufactures of Iron or Steel, Unenumerated",1898,255365.0,253730.0,329533.0,327515.0,0.0064
as_1898,reexport,,IRON,"Manufactures of Iron or Steel, Unenumerated",1898,630600.0,460657.0,684843.0,396551.0,0.4210
as_1898,reexport,,ISINGLASS,,1898,118.0,851.0,153.0,1408.0,8.2026
as_1898,reexport,,"IVORY, TEETH, Elephants', Sea-cow, Sea-horse, or Sea-morse",,1898,693.0,9662.0,1219.0,9914.0,12.9423
as_1898,reexport,,JUTE,,1898,112791.0,216129.0,117983.0,226725.0,0.9217
as_1898,reexport,,JUTE,YARN,1898,,828323.0,2400.0,418252.0,173.2717
as_1898,reexport,,"LACE, and Articles thereof",Of Silk,1898,35284.0,34533.0,18373.0,17126.0,0.0679
as_1898,reexport,,"LACE, and Articles thereof",Of Cotton,1898,28467.0,26887.0,35083.0,31994.0,0.0880
as_1898,reexport,,"LACE, and Articles thereof",Of other Materials,1898,3903.0,284.0,3978.0,3736.0,0.9272
as_1898,reexport,,LARD,,1898,6279.0,329626.0,7907.0,554561.0,69.1354
as_1898,reexport,,LARD,Imitation Lard (including all kinds of Artificial or Imitation Lard),1898,2826.0,2726.0,2348.0,2348.0,0.0354
as_1898,reexport,,"LEAD, Ore of",,1898,3862.0,3823.0,11005.0,11965.0,0.0872
as_1898,reexport,,"LEAD, Pig and Sheet",To Russia,1898,13789.0,13789.0,17363.0,17300.0,0.0036
as_1898,reexport,,"LEATHER, Unâressed",,1898,1959.0,325708.0,777.0,359757.0,462.0077
as_1898,reexport,,LEATHER,,1898,34276.0,39114.0,34628.0,37392.0,0.1411
as_1898,reexport,,LEATHER,"Varnished, Japanned, or Enamelled",1898,465.0,533.0,187.0,231.0,0.2353
as_1898,reexport,,LEATHER,Manufactures: Boots and Shoes,1898,10123.0,3663.0,16243.0,18538.0,0.6382
as_1898,reexport,,LEATHER,Gloves,1898,111735.0,124525.0,134460.0,149247.0,0.1145
as_1898,reexport,,LIQUORICE,,1898,2702.0,10426.0,4112.0,10858.0,2.8586
as_1898,reexport,,MALT,,1898,157.0,564.0,319.0,1139.0,2.5924
as_1898,reexport,,MANURES,Bones for Manure (whether burnt or not),1898,891.0,1629.0,973.0,1572.0,0.8283
as_1898,reexport,,MANURES,Guano,1898,1231.0,1231.0,1733.0,1724.0,0.0052
as_1898,reexport,,MANURES,Nitrate of Soda (Cubic Nitre),1898,1861.0,10937.0,1592.0,8698.0,4.8769
as_1898,reexport,,MANURES,Phosphate of Lime and Rock,1898,890.0,899.0,660.0,660.0,0.0101
as_1898,reexport,,"MEAT, Unenumerated",Salted or Fresh,1898,1942.0,1892.0,1163.0,1163.0,0.0257
as_1898,reexport,,Beef,"MEAT, Preserved, otherwise than by Salting",1898,2016.0,2815.0,2884.0,2884.0,0.3963
as_1898,reexport,,Beef,Other sorts,1898,6336.0,7166.0,7755.0,7755.0,0.1310
as_1898,reexport,,Beef,"METAL: Leaf, not Gold",1898,7976.0,4976.0,4899.0,4899.0,0.3761
as_1898,reexport,,"METHYLIC ALCOHOL, not purified so as to be potable",,1898,990.0,990.0,5930.0,5830.0,0.0169
as_1898,reexport,,MICA and TALC,,1898,,0.0,4800.0,6084.0,0.2675
as_1898,reexport,,MICA and TALC,To British East Indies,1898,90705.0,78345.0,115270.0,99569.0,0.1363
as_1898,reexport,,"MUTTON, FRESH",,1898,943.0,2944.0,1457.0,3770.0,2.1220
as_1898,reexport,,NUTS and KERNELS,Commonly used for expressing oil therefrom,1898,51441.0,105744.0,43619.0,87149.0,1.0556
as_1898,reexport,,OILS,Castor,1898,8357.0,17438.0,8548.0,12244.0,1.0866
as_1898,reexport,,OILS,Coco-nut,1898,91213.0,89257.0,58898.0,82765.0,0.4052
as_1898,reexport,,OILS,Olive,1898,5577.0,5556.0,4427.0,4427.0,0.0038
as_1898,reexport,,OILS,Olive,1898,5915.0,370.0,4784.0,477.0,0.9374
as_1898,reexport,,OILS,Palm,1898,704510.0,704510.0,797325.0,797025.0,0.0004
as_1898,reexport,,OILS,Turpentine,1898,26351.0,26318.0,12134.0,12401.0,0.0220
as_1898,reexport,,OILS,Turpentine,1898,1654.0,1654.0,2712.0,2682.0,0.0111
as_1898,reexport,,OILS,"Chemical, Essential, or Per- fumed",1898,372792.0,372792.0,479720.0,430620.0,0.1024
as_1898,reexport,,"ONIONS, Raw",,1898,35460.0,583387.0,33432.0,380939.0,15.4520
as_1898,reexport,,"ORE, Unenumerated",,1898,1087.0,1336.0,3550.0,5056.0,0.4242
as_1898,reexport,,PAPER,To United States of America,1898,3639.0,3597.0,,0.0,0.0115
as_1898,reexport,,PAPER,To United States of America,1898,21890.0,13452.0,,0.0,0.3855
as_1898,reexport,,PAPER,To British East Indies,1898,38480.0,32795.0,,0.0,0.1477
as_1898,reexport,,PAPER,To British East Indies,1898,,0.0,64011.0,50659.0,0.2086
as_1898,reexport,,PAPER,Strawboard and Millboard,1898,25835.0,25535.0,38587.0,38587.0,0.0116
as_1898,reexport,,PAPER-MAKING MATERIALS,Linen and Cotton Rags,1898,8127.0,8192.0,10152.0,10263.0,0.0109
as_1898,reexport,,PAPER-MAKING MATERIALS,Pulp of Wood,1898,7263.0,7358.0,9513.0,9513.0,0.0131
as_1898,reexport,,PAPER-MAKING MATERIALS,Other Materials,1898,10941.0,11369.0,7781.0,7885.0,0.0391
as_1898,reexport,,PARAFFINE,,1898,4580.0,38298.0,763.0,28145.0,35.8873
as_1898,reexport,,"PERFUMERY, and articles used in the manufacture thereof, except perfumed spirits",,1898,29439.0,127181.0,26503.0,101393.0,3.3202
as_1898,reexport,,PETROLEUM,,1898,1031630.0,1031620.0,1023193.0,1028198.0,0.0049
as_1898,reexport,,PETROLEUM,,1898,1904168.0,849751.0,1761246.0,1153303.0,0.5537
as_1898,reexport,,PETROLEUM,hand,1898,2269.0,2266.0,2159.0,2159.0,0.0013
as_1898,reexport,,PITCH,,1898,10441.0,19444.0,6632.0,6632.0,0.8623
as_1898,reexport,,PITCH,,1898,4093.0,4093.0,4679.0,4678.0,0.0002
as_1898,reexport,,PLATE of Gold,"Silver, Gilt or Ungilt",1898,2107.0,2104.0,10660.0,10660.0,0.0014
as_1898,reexport,,FLUMBAGO,,1898,1804.0,1804.0,2223.0,2123.0,0.0450
as_1898,reexport,,PORK,Salted (not hams),1898,12076.0,9073.0,13346.0,13291.0,0.2487
as_1898,reexport,,POTATOES,,1898,16963.0,50575.0,4249.0,14412.0,2.3919
as_1898,reexport,,QUICKSILVER,East Coast of Africa,1898,3270040.0,4633873.0,2776631.0,4087142.0,0.4720
as_1898,reexport,,RICE,To Russia,1898,479447.0,3059834.0,583782.0,2984084.0,5.3820
as_1898,reexport,,ROSIN,,1898,11318.0,8315.0,19223.0,19168.0,0.2653
as_1898,reexport,,ROSIN,,1898,37224.0,34224.0,10820.0,10820.0,0.0806
as_1898,reexport,,"SAGO, and Flour or Meal thereof",,1898,5437.0,96256.0,6136.0,85225.0,16.7039
as_1898,reexport,,SALTPETRE (Nitrate of Potash),,1898,8812.0,61229.0,2825.0,32156.0,10.3827
as_1898,reexport,,"SAUCES or CONDIMENTS, Unenumerated",,1898,66013.0,66023.0,101485.0,101485.0,0.0002
as_1898,reexport,,"SEEDS, Clover and Grass",,1898,3424.0,59225.0,2819.0,83646.0,28.6722
as_1898,reexport,,Cotton,Flax or Linseed,1898,64.0,430831.0,649.0,159760.0,6730.7344
as_1898,reexport,,Cotton,Rape,1898,8672.0,14098.0,3279.0,3532.0,0.6257
as_1898,reexport,,Cotton,"Garden, Unenumerated",1898,1693864.0,1690864.0,1738210.0,1738207.0,0.0018
as_1898,reexport,,Cotton,"Garden, Unenumerated",1898,149991.0,149991.0,373034.0,373004.0,0.0001
as_1898,reexport,,Cotton,"Unenumerated, for expressing Oil therefrom",1898,78922.0,56355.0,55976.0,32320.0,0.4226
as_1898,reexport,,Cotton,"Unenumerated, for expressing Oil therefrom",1898,3003.0,3000.0,2867.0,2867.0,0.0010
as_1898,reexport,,Cotton,"Unenumerated, Other Sorts",1898,54459.0,54459.0,88442.0,87852.0,0.0067
as_1898,reexport,,Cotton,"Unenumerated, Other Sorts",1898,25590.0,25587.0,27233.0,27164.0,0.0025
as_1898,reexport,,SILK,"Knubs or Husks of Silk, and Waste",1898,4738.0,6744.0,5781.0,9563.0,0.6542
as_1898,reexport,,SILK,Raw,1898,112228.0,197833.0,115232.0,170403.0,0.7628
as_1898,reexport,,SKINS AND FURS,"Skins, Goat, Undressed",1898,100395.0,12868974.0,96970.0,14992185.0,153.6064
as_1898,reexport,,SKINS AND FURS,"Sheep, Undressed",1898,28906.0,7224890.0,8070.0,8124660.0,1005.7732
as_1898,reexport,,SKINS AND FURS,Unenumerated: Undressed,1898,127696.0,187563.0,235454.0,381960.0,0.6222
as_1898,reexport,,SKINS AND FURS,"Skins, in any way Dressed     (not Leather)",1898,11882.0,146002.0,8072.0,111775.0,12.8472
as_1898,reexport,,SKINS AND FURS,"Furs, Rabbit Skins",1898,107278.0,34827640.0,46639.0,31313024.0,670.3914
as_1898,reexport,,SKINS AND FURS,Seal Skins,1898,4774.0,82974.0,5676.0,73330.0,16.3804
as_1898,reexport,,SKINS AND FURS,Furs Unenumerated,1898,255299.0,14778736.0,261925.0,14239340.0,56.8880
as_1898,reexport,,SPICES,To United States of America,1898,909213.0,387809.0,1173222.0,445522.0,0.6203
as_1898,reexport,,SPICES,To United States of America,1898,35671.0,35161.0,19851.0,20251.0,0.0202
as_1898,reexport,,SPICES,Ginger,1898,32758.0,33757.0,31533.0,31869.0,0.0305
as_1898,reexport,,SPICES,Ginger,1898,6167.0,6376.0,7529.0,7755.0,0.0339
as_1898,reexport,,SPICES,East Coast of Africa,1898,10048522.0,8029621.0,12531879.0,5079915.0,0.5946
as_1898,reexport,,SPICES,East Coast of Africa,1898,1278314.0,1228284.0,1136166.0,1136166.0,0.0391
as_1898,reexport,,SPICES,To Russia,1898,9659088.0,9719367.0,11637939.0,11532479.0,0.0091
as_1898,reexport,,SPICES,To Russia,1898,571623.0,571623.0,728332.0,723277.0,0.0069
as_1898,reexport,,SPONGE,,1898,287636.0,286736.0,263867.0,260866.0,0.0114
as_1898,reexport,,SPONGE,,1898,43162.0,42752.0,40907.0,40907.0,0.0095
as_1898,reexport,,SPICES,"STATIONERY, other than Paper, including Ink",1898,2127.0,2127.0,3372.0,3369.0,0.0009
as_1898,reexport,,SPICES,"STATIONERY, other than Paper, including Ink",1898,930.0,975.0,1045.0,1045.0,0.0484
as_1898,reexport,,STRAW PLATTING,For making Hats or Bonnets,1898,5653135.0,5622922.0,4919533.0,4920773.0,0.0053
as_1898,reexport,,STRAW PLATTING,For making Hats or Bonnets,1898,28745.0,28745.0,52176.0,51966.0,0.0040
as_1898,reexport,,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves",,1898,29635.0,20305.0,17567.0,17797.0,0.3148
as_1898,reexport,,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves",,1898,6825.0,7225.0,7999.0,7999.0,0.0586
as_1898,reexport,,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves","Refined, Other Sorts, including Candy",1898,61561.0,60941.0,56829.0,56789.0,0.0101
as_1898,reexport,,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves","Refined, Other Sorts, including Candy",1898,42470.0,42479.0,59254.0,59254.0,0.0002
as_1898,reexport,,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves","Unrefined, Beetroot",1898,397.0,13933.0,942.0,6076.0,34.0957
as_1898,reexport,,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves",„ Cane and Other Sorts,1898,7714.0,575544.0,25925.0,423749.0,73.6103
as_1898,reexport,,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves",„ Cane and Other Sorts,1898,2766.0,195878.0,2750.0,230028.0,82.6465
as_1898,reexport,,"SUGAR: Refined, or rendered by any process equal thereto, in lumps and loaves",Glucose (solid or liquid),1898,3276.0,3176.0,3879.0,3879.0,0.0305
as_1898,reexport,,TALLOW and STEARINE,,1898,678827.0,577025.0,835935.0,705647.0,0.1559
as_1898,reexport,,TIN: Ore of,"In Blocks, Ingots, Bars or Slabs",1898,427883.0,427883.0,411332.0,413332.0,0.0049
as_1898,reexport,,TOYS,VINEGAR,1898,8383.0,8323.0,3466.0,3466.0,0.0072
as_1898,reexport,,WAX,To Russia,1898,13549.0,26019.0,16250.0,28795.0,0.9204
as_1898,reexport,,WHALEBONE,,1898,674.0,1327.0,726.0,1441.0,0.9848
as_1898,reexport,,WOOD and TIMBER,"Hewn, Fir",1898,934.0,944.0,1637.0,1637.0,0.0107
as_1898,reexport,,WOOD and TIMBER,Teak,1898,4851.0,9251.0,4744.0,9153.0,0.9294
as_1898,reexport,,WOOD and TIMBER,"Sawn or Split, Planed or     Dressed: Fir",1898,5033.0,5864.0,5596.0,5596.0,0.1651
as_1898,reexport,,WOOD and TIMBER,"Sawn or Split, Planed or     Dressed: Fir",1898,11869.0,11869.0,13769.0,13714.0,0.0040
as_1898,reexport,,WOOD and TIMBER,Mahogany,1898,365.0,4967.0,225.0,5247.0,22.3200
as_1898,reexport,,WOOL,",, Goats' Wool or Hair",1898,1920421.0,2539306.0,3924321.0,4438072.0,0.3223
as_1898,reexport,,WOOL,To Russia,1898,921912.0,635647566.0,1325700.0,381847006.0,688.4883
as_1898,reexport,,WOOL,Other kinds and Flocks,1898,579706.0,597253.0,376225.0,416869.0,0.1080
as_1898,reexport,,WOOLLEN YARN,""" For Weaving, mixed or not with Silk",1898,,6280.0,7255.0,40575.0,4.5927
