flow,volume,from_group,article,to_group,method,sim,rows,value,reference
export_uk,as_1892,SILK MANUFACTURES'd),Ribbons of all kinds,SILK MANUFACTURES,aligned,1.0,8,24007,as_1896
export_uk,as_1892,SILK MANUFACTURES'd),Lace,SILK MANUFACTURES,aligned,1.0,20,1015563,as_1896
export_uk,as_1892,SILK MANUFACTURES'd),Unenumerated,SILK MANUFACTURES,interpolated,0.0,22,478962,as_1896
export_uk,as_1892,SILK MANUFACTURES'd),Broad Stuffs,SILK MANUFACTURES,aligned,1.0,35,1148418,as_1896
export_uk,as_1892,SILK MANUFACTURES'd),Other Kinds,SILK MANUFACTURES,trailing,0.0,15,167642,as_1896
export_uk,as_1893,"COAL, CINDERS, &c.",Coke and Cinders,"COALS, CINDERS, &C.",aligned,1.0,30,1316247,as_1892
export_uk,as_1893,"COAL, CINDERS, &c.","Fuel, Manufactured","COALS, CINDERS, &C.",aligned,1.0,25,1188360,as_1892
export_uk,as_1893,Iron'd),"Wrought, and Manufactures thereof, unenumerated'd)",Iron,aligned,1.0,41,4426712,as_1892
export_uk,as_1893,Iron'd),"Cast, in Ingots or Blooms",Iron,aligned,1.0,10,91455,as_1892
export_uk,as_1893,IRON AND STEEL'd),"Bar, of all kinds",IRON AND STEEL,aligned,1.0,33,3008414,as_1892
export_uk,as_1893,IRON AND STEEL'd),Sheets,IRON AND STEEL,aligned,1.0,21,1115072,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),"Worsted Coatings, Narrow, all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,23,1169313,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),"Worsted Coatings, Narrow, mixed with other materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,19,959467,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),All Wool,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,35,1975314,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),Mixed with other materials,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,32,4920772,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),"Damasks, Tapestry, and other Furniture Stuffs",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,11,40998,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),Wool and Mohair Plushes,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,7,32895,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),Flannels,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,16,118214,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),British East. Indies,WOOLLEN AND WORSTED MANUFACTURES,interpolated,0.0,19,802285,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),"Carpets, not being Rugs",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,30,2637030,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),Blankets,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,33,1355661,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),Shawls,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,22,409971,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),"Rugs, Coverlets, or Wrappers",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,38,1076133,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),Hosiery,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,38,2192583,as_1892
export_uk,as_1893,WOOLLEN AND WORSTED MANUFACTURES'd),"Small Wares, and Manufactures of Wool or Worsted; unenumerated",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,35,505212,as_1892
export_uk,as_1894,"ANIMALS, LIVING'd)","Bulls, Oxen, Cows, and Calves","ANIMALS, LIVING",aligned,1.0,12,405345,as_1896
export_uk,as_1894,"ANIMALS, LIVING'd)",Sheep and Lambs,"ANIMALS, LIVING",aligned,1.0,12,138626,as_1896
export_uk,as_1894,"ANIMALS, LIVING'd)",Swine,"ANIMALS, LIVING",trailing,0.0,5,22910,as_1896
export_uk,as_1894,"ANIMALS, LIVING'd)",Unenumerated,"ANIMALS, LIVING",trailing,0.0,14,101859,as_1896
export_uk,as_1894,"ARMS, AMMUNITION, AND MILITARY STORES'd)","Cannon, Mortars, and Machine Guns","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,19,581322,as_1896
export_uk,as_1894,"ARMS, AMMUNITION, AND MILITARY STORES'd)",Torpedoes and parts thereof,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,4,36787,as_1896
export_uk,as_1894,"ARMS, AMMUNITION, AND MILITARY STORES'd)","Muskets, Rifles, and Fowling Pieces","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,33,305200,as_1896
export_uk,as_1894,"ARMS, AMMUNITION, AND MILITARY STORES'd)","Muskets, Rifles, and Fowling Pieces'd)","ARMS, AMMUNITION, AND MILITARY STORES",interpolated,0.0,4,296262,as_1896
export_uk,as_1894,"ARMS, AMMUNITION, AND MILITARY STORES'd)",Revolvers,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,7,15863,as_1896
export_uk,as_1894,"ARMS, AMMUNITION, AND MILITARY STORES'd)",Other Fire-arms and Parts of Fire-arms,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,8,28797,as_1896
export_uk,as_1894,"ARMS, AMMUNITION, AND MILITARY STORES'd)","Swords, Cutlasses, Bayonets, and Arms of other Sorts, not being Fire-arms","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,7,21177,as_1896
export_uk,as_1894,"ARMS, AMMUNITION, AND MILITARY STORES'd)","Military and Ordnance Stores, not otherwise described","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,11,187990,as_1896
export_uk,as_1894,Woollen Yarn (Carded),Worsted Yarn (Combed or Carded),WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,24,13894902,as_1896
export_uk,as_1894,Woollen Yarn (Carded),"Yarn, Alpaca and Mohair",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,13,3440216,as_1896
export_uk,as_1894,Woollen Yarn (Carded),"Yarn, Hair or Wool, not otherwise enumerated",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,8,318102,as_1896
export_uk,as_1894,Woollen Yarn (Carded),"Heavy, Broad, mixed with other materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,38,3723168,as_1896
export_uk,as_1894,Woollen Yarn (Carded),"Heavy, Narrow, all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,23,395304,as_1896
export_uk,as_1894,Woollen Yarn (Carded),"Heavy, Narrow, mixed with other materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,17,105568,as_1896
export_uk,as_1894,Woollen Yarn (Carded),"Light, Broad, all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,43,2063424,as_1896
export_uk,as_1894,Woollen Yarn (Carded),Light. Broad. mixed with other materials,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,35,1527210,as_1896
export_uk,as_1894,Woollen Yarn (Carded),"Light. Narrow, all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,13,194215,as_1896
export_uk,as_1894,Woollen Yarn (Carded),Light. Narrow. mixed with other materials,WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,33,254982,as_1896
export_uk,as_1895,Slates,Refined and Candy,SUGAR,aligned,1.0,25,1722089,as_1896
export_uk,as_1895,Slates,"Molasses, Treacle, Syrup, and Glucose",SUGAR,aligned,1.0,6,253802,as_1896
export_uk,as_1896,Cotton,Other Seed Oils,"OIL, other than Essential or Medicinal",aligned,1.0,15,177183,as_1892
export_uk,as_1896,Cotton,"Other Sorts, Unenumerated","OIL, other than Essential or Medicinal",interpolated,0.0,31,1085929,as_1892
export_uk,as_1896,Cotton,"OIL and FLOOR CLOTH, including India-Rubber Cloth","OIL, other than Essential or Medicinal",aligned,1.0,39,2864163,as_1892
export_uk,as_1896,"SILK MANUFACTURES, of Silk only",Ribbons of all kinds,SILK MANUFACTURES,aligned,1.0,19,129156,as_1892
export_uk,as_1896,"SILK MANUFACTURES, of Silk only",Lace,SILK MANUFACTURES,aligned,1.0,21,485379,as_1892
export_uk,as_1896,"SILK MANUFACTURES, of Silk only",Unenumerated,SILK MANUFACTURES,interpolated,0.0,25,431835,as_1892
export_uk,as_1896,"SILK MANUFACTURES, of Silk only",Broad Stuffs,SILK MANUFACTURES,aligned,1.0,43,978558,as_1892
export_uk,as_1896,"SILK MANUFACTURES, of Silk only",Other Kinds,SILK MANUFACTURES,trailing,0.0,14,124989,as_1892
export_uk,as_1896,Woollen Yarn (Carded),Worsted Yarn (Combed or Carded),WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,23,16652874,as_1892
export_uk,as_1896,Woollen Yarn (Carded),"Yarn, Alpaca and Mohair",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,13,4376124,as_1892
export_uk,as_1896,Woollen Yarn (Carded),"Yarn, Hair or Wool, not otherwise enumerated",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,7,327195,as_1892
export_uk,as_1896,Woollen Yarn (Carded),"Heavy, Broad, all Wcol",WOOLLEN AND WORSTED MANUFACTURES,aligned,0.67,44,6199990,as_1892
export_uk,as_1896,Woollen Yarn (Carded),"Heavy, Broad, mixed with other materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,37,5100267,as_1892
export_uk,as_1896,Woollen Yarn (Carded),"Heavy, Narrow, all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,20,427837,as_1892
export_uk,as_1896,Woollen Yarn (Carded),"Heavy, Narrow, mixed with other materials",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,14,100185,as_1892
export_uk,as_1896,Woollen Yarn (Carded),"Light, Broad, all Wool",WOOLLEN AND WORSTED MANUFACTURES,aligned,1.0,33,1578907,as_1892
export_uk,as_1897,"ARMS, AMMUNITION, &c.",Gunpowder,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,8,7140,as_1896
export_uk,as_1897,"ARMS, AMMUNITION, &c.",Percussion Caps,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,61,110920,as_1896
export_uk,as_1897,"ARMS, AMMUNITION, &c.","Ammunition, Unenumerated","ARMS, AMMUNITION, AND MILITARY STORES",interpolated,0.0,89,2526099,as_1896
export_uk,as_1897,"ARMS, AMMUNITION, &c.",Torpedoes and Parts thereof,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,7,29526,as_1896
export_uk,as_1897,"ARMS, AMMUNITION, &c.","Muskets, Rifles, and Fowling-pieces","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,93,1027242,as_1896
export_uk,as_1897,"ARMS, AMMUNITION, &c.",Other Firearms and Parts of Firearms,"ARMS, AMMUNITION, AND MILITARY STORES",interpolated,0.0,17,18753,as_1896
export_uk,as_1897,"ARMS, AMMUNITION, &c.","Swords, Cutlasses, Bayonets, and Arms of Other Sorts, not being Firearms","ARMS, AMMUNITION, AND MILITARY STORES",aligned,0.75,13,4467,as_1896
export_uk,as_1897,"ARMS, AMMUNITION, &c.","Military and Ordnance Stores,     not otherwise described","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,14,104337,as_1896
export_uk,as_1897,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Wheat Flour,MEAL and FLOUR,aligned,1.0,21,586834,as_1896
export_uk,as_1897,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Oatmeal,MEAL and FLOUR,aligned,1.0,35,130117,as_1896
export_uk,as_1897,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material","Mead, unenumerated",MEAL and FLOUR,trailing,0.0,5,8461,as_1896
export_uk,as_1897,"FURNITURE (Household), Cabinet and Upholstery Wares","Flint, Plain, Cut, or Ornamented     (including Bottles, and other     Manufactures of Flint Glass)",GLASS,aligned,1.0,55,656381,as_1896
export_uk,as_1897,"FURNITURE (Household), Cabinet and Upholstery Wares",Bottles and Manufactures of     Green or Common Glass,GLASS,aligned,1.0,13,38714,as_1896
export_uk,as_1897,"FURNITURE (Household), Cabinet and Upholstery Wares",Bottles and Manufactures of Green or Common Glass,GLASS,trailing,0.0,47,1074748,as_1896
export_uk,as_1897,"FURNITURE (Household), Cabinet and Upholstery Wares","Other Manufactures, Unenumerated",GLASS,trailing,0.0,49,546697,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,Iron Ore,Iron,aligned,1.0,6,15401,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron, Old and Scrap for Re-         manufacture",Iron,interpolated,0.0,18,672715,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron, Pig",Iron,aligned,1.0,64,8156685,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron, Bar",Iron,aligned,1.0,73,2852738,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron, Angle, Bolt, and Rod",Iron,aligned,1.0,38,162528,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,Railroad — Rails (Iron and Steel),Iron,interpolated,0.0,229,15720391,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron Sheets, Galvanized",Iron,aligned,1.0,21,5347671,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,Armour Plates,Iron,aligned,1.0,4,170294,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,Iron Black Plates for Tinning,Iron,aligned,1.0,11,73626,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,Hoops and Hoop Iron,Iron,aligned,1.0,46,951234,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron, Tin Plates and Sheets",Iron,aligned,1.0,106,10443702,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron Tubes and Pipes, Wrought",Iron,aligned,1.0,65,2541914,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron Nails, Screws, and Rivets",Iron,aligned,1.0,63,1088099,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron Cast and Manufactures     "" thereof, Unenumerated",Iron,aligned,1.0,33,325244,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron, Cast and Manufactures thereof, Unenumerated",Iron,interpolated,0.0,42,3022826,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Iron, Wrought and Manufactures     thereof, Unenumerated",Iron,aligned,1.0,96,6451861,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Steel Bar, of all kinds",IRON AND STEEL,interpolated,0.0,99,6159526,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,Steel Black Plates for Tinning,IRON AND STEEL,aligned,1.0,18,1572153,as_1896
export_uk,as_1897,IMPLEMENTS AND TOOLS,"Manufactures of Steel, or of     Steel and Iron combined",IRON AND STEEL,aligned,1.0,133,7183926,as_1896
export_uk,as_1897,LEAD,Unwrought,LEATHER,aligned,1.0,49,2565297,as_1896
export_uk,as_1897,LEAD,"Wrought, Boots and Shoes",LEATHER,aligned,1.0,51,4064254,as_1896
export_uk,as_1897,LEAD,"Wrought. Other Articles, Un- enumerated",LEATHER,aligned,1.0,58,3704029,as_1896
export_uk,as_1897,LEAD,"Piece Goods, Plain, Unbleached or Bleached",LINEN MANUFACTURES,aligned,1.0,92,9453910,as_1896
export_uk,as_1897,LEAD,"Piece Goods, Sailcloth",LINEN MANUFACTURES,aligned,1.0,42,676035,as_1896
export_uk,as_1897,LEAD,Thread for Sewing,LINEN MANUFACTURES,aligned,1.0,74,4110324,as_1896
export_uk,as_1897,LEAD,"Steam Engines, Locomotive","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,24,2342792,as_1896
export_uk,as_1897,LEAD,"Steam Engines, Locomotive : Agricultural","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,26,1399658,as_1896
export_uk,as_1897,LEAD,Other Descriptions,"MACHINERY and MILL WORK, or parts thereof",interpolated,0.0,281,24862748,as_1896
export_uk,as_1897,LEAD,"Not being Steam Engines, Agricultural","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,96,7323051,as_1896
export_uk,as_1897,LEAD,"Not being Steam Engines, Textile","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,34,15674294,as_1896
export_uk,as_1897,LEAD,Sulphate of Ammonia,MANURE,aligned,1.0,22,380942,as_1896
export_uk,as_1897,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED","Pasteboard, Millboard, Cardboard, and Cards (including Playing Cards)",PAPER,aligned,0.8,9,13885,as_1896
export_uk,as_1897,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED","Unenumerated, and Articles of Paper (except Papier Maché)",PAPER,aligned,1.0,365,7988792,as_1896
export_uk,as_1897,"SILK MANUFACTURES, WHOLLY OF SILK",Broad Stuffs of Silk or Satin,SILK MANUFACTURES,aligned,1.0,17,846681,as_1896
export_uk,as_1897,"SILK MANUFACTURES, WHOLLY OF SILK","Handkerchiefs, Scarfs, and Shawls",SILK MANUFACTURES,aligned,1.0,19,195540,as_1896
export_uk,as_1897,"SILK MANUFACTURES, WHOLLY OF SILK",Ribbons of all kinds,SILK MANUFACTURES,aligned,1.0,10,116876,as_1896
export_uk,as_1897,"SILK MANUFACTURES, WHOLLY OF SILK",Lace,SILK MANUFACTURES,aligned,1.0,15,359743,as_1896
export_uk,as_1897,"SILK MANUFACTURES, WHOLLY OF SILK",Unenumerated,SILK MANUFACTURES,interpolated,0.0,16,405362,as_1896
export_uk,as_1897,"SILK MANUFACTURES, WHOLLY OF SILK",Bread Stuffs,SILK MANUFACTURES,interpolated,0.0,38,452775,as_1896
export_uk,as_1897,"SILK MANUFACTURES, WHOLLY OF SILK",Other Kinds,SILK MANUFACTURES,interpolated,0.0,12,16896,as_1896
export_uk,as_1897,"SILK MANUFACTURES, WHOLLY OF SILK","British, Sheep and Lambs', Undressed, without the Wool",SKINS and FURS,aligned,1.0,8,72800,as_1896
export_uk,as_1897,"SILK MANUFACTURES, WHOLLY OF SILK","British, Unenumerated",SKINS and FURS,aligned,1.0,30,1924902,as_1896
export_uk,as_1897,"SILK MANUFACTURES, WHOLLY OF SILK",Dutch,SKINS and FURS,trailing,0.0,48,905216,as_1896
export_uk,as_1897,WOOLLEN AND WORSTED MANUFACTURES,Ore,ZINC or SPELTER,aligned,1.0,3,47166,as_1896
export_uk,as_1897,WOOLLEN AND WORSTED MANUFACTURES,Crude in Cakes,ZINC or SPELTER,aligned,1.0,11,273984,as_1896
export_uk,as_1897,WOOLLEN AND WORSTED MANUFACTURES,Manufactures of,ZINC or SPELTER,aligned,1.0,13,80210,as_1896
export_uk,as_1898,"ARMS, AMMUNITION, &c.",Gunpowder,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,5,7859,as_1896
export_uk,as_1898,"ARMS, AMMUNITION, &c.",Percussion Caps,"ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,62,91964,as_1896
export_uk,as_1898,"ARMS, AMMUNITION, &c.","Ammunition, Unenumerated","ARMS, AMMUNITION, AND MILITARY STORES",interpolated,0.0,86,1676922,as_1896
export_uk,as_1898,"ARMS, AMMUNITION, &c.","Cannon, Mortars, and Machine Guns","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,133,2247398,as_1896
export_uk,as_1898,"ARMS, AMMUNITION, &c.",Other Firearms and Parts of Firearms,"ARMS, AMMUNITION, AND MILITARY STORES",interpolated,0.0,37,39550,as_1896
export_uk,as_1898,"ARMS, AMMUNITION, &c.","Military and Ordnance Stores, not otherwise described","ARMS, AMMUNITION, AND MILITARY STORES",aligned,1.0,438,10445238,as_1896
export_uk,as_1898,CARRIAGES,"Railway Carriages for Passengers, and parts thereof","CARRIAGES, &c.",aligned,1.0,108,3373105,as_1896
export_uk,as_1898,CARRIAGES,"Cycles, and parts thereof","CARRIAGES, &c.",aligned,1.0,28,2403,as_1896
export_uk,as_1898,CARRIAGES,"Cycles, and parts thereof—cont.","CARRIAGES, &c.",interpolated,0.0,50,1385230,as_1896
export_uk,as_1898,CARRIAGES,"Other Sorts, and parts thereof (including Carts)","CARRIAGES, &c.",aligned,1.0,82,626397,as_1896
export_uk,as_1898,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Malt,CORN and GRAIN,aligned,1.0,27,719973,as_1896
export_uk,as_1898,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Oats,CORN and GRAIN,aligned,1.0,19,174531,as_1896
export_uk,as_1898,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Pease,CORN and GRAIN,interpolated,0.0,22,79524,as_1896
export_uk,as_1898,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Beans,CORN and GRAIN,aligned,1.0,6,5268,as_1896
export_uk,as_1898,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Wheat Flour,MEAL and FLOUR,aligned,1.0,22,651409,as_1896
export_uk,as_1898,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Oatmeal,MEAL and FLOUR,aligned,1.0,96,21841570,as_1896
export_uk,as_1898,"CORDAGE, CABLES, ROPES, AND TWINE, of Hemp or like Material",Bleached and Dyed,COTTON YARN AND TWIST,aligned,1.0,10,134481,as_1896
export_uk,as_1898,"FURNITURE (Household), Cabinet and Upholstery Wares","Flint, Plain, Cut, or Ornamented   (including Bottles, and other   Manufactures of Flint Glass)",GLASS,aligned,1.0,61,661741,as_1896
export_uk,as_1898,"FURNITURE (Household), Cabinet and Upholstery Wares",Bottles and Manufactures of Green or Common Glass,GLASS,aligned,1.0,68,1091111,as_1896
export_uk,as_1898,"FURNITURE (Household), Cabinet and Upholstery Wares","Other Manufactures, Unenumerated",GLASS,trailing,0.0,55,636065,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,Iron Ore,Iron,aligned,1.0,6,5966,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron, Old and Scrap for Re-         manufacture",Iron,interpolated,0.0,18,494032,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron, Pig",Iron,aligned,1.0,64,8060535,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron, Bar",Iron,aligned,1.0,73,2704558,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron, Angle, Bolt, and Rod",Iron,aligned,1.0,262,11772205,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron Sheets, Galvanized",Iron,aligned,1.0,79,7560013,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,Armour Plates,Iron,aligned,1.0,6,95466,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,Iron Black Plates for Tinning,Iron,aligned,1.0,14,126543,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,Hoops and Hoop Iron,Iron,aligned,1.0,55,1021933,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron, Tin Plates and Sheets",Iron,aligned,1.0,114,9014497,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron Tubes and Pipes, Wrought",Iron,aligned,1.0,64,2662338,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron Nails, Screws, and Rivets",Iron,aligned,1.0,72,1059598,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron, Cast and Manufactures         thereof, Unenumerated",Iron,aligned,1.0,32,324558,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron, Cast and Manufactures thereof, Unenumerated",Iron,interpolated,0.0,41,2827133,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Iron, Wrought and Manufactures thereof, Unenumerated",Iron,aligned,1.0,97,6509484,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Steel Bar, of all kinds",IRON AND STEEL,interpolated,0.0,99,7469275,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,Steel Black Plates for Tinning,IRON AND STEEL,aligned,1.0,21,1504950,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,"Manufactures of Steel, or of 
    Steel and Iron combined",IRON AND STEEL,aligned,1.0,87,4126225,as_1896
export_uk,as_1898,IMPLEMENTS AND TOOLS,Piece Goods,JUTE MANUFACTURES,aligned,1.0,65,5561341,as_1896
export_uk,as_1898,LEAD,"Wrought, Boots and Shoes",LEATHER,aligned,1.0,51,4448437,as_1896
export_uk,as_1898,LEAD,"Wrought, Other Articles, Unenumerated",LEATHER,aligned,1.0,52,3853230,as_1896
export_uk,as_1898,LEAD,"Piece Goods, Plain, Unbleached or Bleached",LINEN MANUFACTURES,aligned,1.0,92,8950629,as_1896
export_uk,as_1898,LEAD,"Piece Goods, Sailcloth",LINEN MANUFACTURES,aligned,1.0,41,714329,as_1896
export_uk,as_1898,LEAD,Thread for Sewing,LINEN MANUFACTURES,aligned,1.0,88,3674322,as_1896
export_uk,as_1898,LEAD,"Steam Engines, Locomotive","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,24,2663778,as_1896
export_uk,as_1898,LEAD,Agricultural,"MACHINERY and MILL WORK, or parts thereof",aligned,1.0,26,1786985,as_1896
export_uk,as_1898,LEAD,Other Descriptions,"MACHINERY and MILL WORK, or parts thereof",interpolated,0.0,85,6603414,as_1896
export_uk,as_1898,LEAD,"Not being Steam Engines, Agricultural","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,23,2080032,as_1896
export_uk,as_1898,LEAD,"Not being Steam Engines, Agricultural : Sewing Machines","MACHINERY and MILL WORK, or parts thereof",aligned,1.0,147,37167026,as_1896
export_uk,as_1898,"METALS AND MANUFACTURES THEREOF, UNENUMERATED","Seed, Linseed","OIL, other than Essential or Medicinal",aligned,1.0,61,1130581,as_1896
export_uk,as_1898,"METALS AND MANUFACTURES THEREOF, UNENUMERATED","Seed, Cotton","OIL, other than Essential or Medicinal",interpolated,0.0,20,960434,as_1896
export_uk,as_1898,"METALS AND MANUFACTURES THEREOF, UNENUMERATED",Other Seed Oils,"OIL, OTHER THAN ESSENTIAL OR MEDICINAL",aligned,1.0,14,202535,as_1896
export_uk,as_1898,"METALS AND MANUFACTURES THEREOF, UNENUMERATED","Other Sorts, Unenumerated","OIL, OTHER THAN ESSENTIAL OR MEDICINAL",trailing,0.0,14,258590,as_1896
export_uk,as_1898,"METALS AND MANUFACTURES THEREOF, UNENUMERATED","Other Sorts, Unenumerated—cont.","OIL, OTHER THAN ESSENTIAL OR MEDICINAL",trailing,0.0,33,1080190,as_1896
export_uk,as_1898,"PAINTERS' COLOURS AND MA- TERIALS, UNENUMERATED",Writing or Printing and Envelopes,PAPER,aligned,1.0,51,2750025,as_1896
export_uk,as_1898,"PAINTERS' COLOURS AND MA- TERIALS, UNENUMERATED",Hangings,PAPER,aligned,1.0,27,576582,as_1896
export_uk,as_1898,"PAINTERS' COLOURS AND MA- TERIALS, UNENUMERATED","Pasteboard, Millboard, Cardboard, and Cards (including Playing Cards)",PAPER,aligned,0.8,9,165204,as_1896
export_uk,as_1898,"PAINTERS' COLOURS AND MA- TERIALS, UNENUMERATED","Unenumerated, and Articles of Paper (except Papier Maché)",PAPER,aligned,1.0,161,2649672,as_1896
