flow,volume,year,group,article,seq_from,seq_to,to_group,to_article,to_unit,rows,value,canada,primary,method,reference,from_block
export_uk,as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,39478,39538,POTATOES,,Cwt,13,58652,0,0,gap+shape,as_1896,"PAPER/Unenumerated, and Articles of Paper (except Papier Maché)"
export_uk,as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,39543,39580,"PRINTS, ENGRAVINGS, DRAWINGS, &c.",,Cwt,8,47648,0,0,gap+shape,as_1896,"PAPER/Unenumerated, and Articles of Paper (except Papier Maché)"
export_uk,as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,39585,39842,"PROVISIONS, UNENUMERATED",,Cwt,52,532470,7181,0,gap+shape,as_1896,"PAPER/Unenumerated, and Articles of Paper (except Papier Maché)"
export_uk,as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,39847,39900,RAGS (except Woollen) and other Materials for making Paper,,Cwt,12,109273,3212,0,gap+shape,as_1896,"PAPER/Unenumerated, and Articles of Paper (except Papier Maché)"
export_uk,as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,39905,40095,SADDLERY and HARNESS,,Cwt,39,354788,2222,0,gap+shape,as_1896,"PAPER/Unenumerated, and Articles of Paper (except Papier Maché)"
export_uk,as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,40100,40130,SALT (Rock and White),,Cwt,7,49554,0,0,gap+shape,as_1896,"PAPER/Unenumerated, and Articles of Paper (except Papier Maché)"
export_uk,as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",West Africa,40135,40190,SALT (Rock and White),,Cwt,12,53723,0,0,gap+shape,as_1896,"PAPER/Unenumerated, and Articles of Paper (except Papier Maché)"
export_uk,as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,40195,40305,SALT (Rock and White),,Cwt,23,234147,45422,0,gap+shape,as_1896,"PAPER/Unenumerated, and Articles of Paper (except Papier Maché)"
export_uk,as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,40310,40350,"SALTPETRE, British Prepared",,Cwt,9,32958,0,0,gap+shape,as_1896,"PAPER/Unenumerated, and Articles of Paper (except Papier Maché)"
export_uk,as_1897,1896,"PAINTERS' COLOURS AND MATERIALS, UNENUMERATED",South Africa,40355,40445,"SEEDS, of all Sorts",,Cwt,19,215883,5631,0,gap+shape,as_1896,"PAPER/Unenumerated, and Articles of Paper (except Papier Maché)"
export_uk,as_1897,1896,"SILK MANUFACTURES, WHOLLY OF SILK","British, Unenumerated",41268,41368,SKINS and FURS,"Foreign, Dressed in the United Kingdom",Skins and Furs,21,491347,27629,0,gapx4-2,as_1896,"SKINS and FURS/British, Unenumerated"
export_uk,as_1897,1896,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,42975,43135,"TELEGRAPHIC WIRES, AND APPARATUS",,,33,296091,20444,0,gapx2,as_1896,"TELEGRAPHIC WIRES, AND APPARATUS/"
export_uk,as_1897,1896,WOOLLEN AND WORSTED MANUFACTURES,South Africa,46092,46254,WOOLLEN AND WORSTED MANUFACTURES,"Light, Narrow, all Wool",Yards,34,214339,7518,0,gapx3,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Light, Broad, mixed with other Materials"
export_uk,as_1897,1896,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool",47363,47443,WOOLLEN AND WORSTED MANUFACTURES,Stuffs,Yards,17,1205198,0,0,continuationx2,as_1888,"WOOLLEN AND WORSTED MANUFACTURES/Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool"
export_uk,as_1897,1896,WOOLLEN AND WORSTED MANUFACTURES,Possessions in Indian Seas,47448,47553,WOOLLEN AND WORSTED MANUFACTURES,Stuffs,Yards,22,1748123,0,0,continuationx2,as_1888,"WOOLLEN AND WORSTED MANUFACTURES/Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool"
export_uk,as_1897,1896,WOOLLEN AND WORSTED MANUFACTURES,Shawls,48436,48586,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Number,31,510381,4610,0,gapx5,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Shawls
export_uk,as_1897,1896,WOOLLEN AND WORSTED MANUFACTURES,Shawls,48591,48711,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Number,25,332713,0,0,gapx5,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Shawls
export_uk,as_1897,1896,WOOLLEN AND WORSTED MANUFACTURES,South Africa,48716,48836,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Number,25,513806,133337,0,gapx5,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Shawls
export_uk,as_1897,1897,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",947,1067,"ANIMALS, Living",Sheep and Lambs,Number,27,138103,129,0,gapx4,as_1892,"ANIMALS, Living/Bulls, Oxen, Cows, and Calves"
export_uk,as_1897,1897,"ARMS, AMMUNITION, &c.",South Africa,3668,3715,"ARMS, AMMUNITION, and MILITARY STORES",Revolvers,Number,10,26345,0,0,gap,as_1896,"ARMS, AMMUNITION, AND MILITARY STORES/Muskets, Rifles, and Fowling-pieces"
export_uk,as_1897,1897,"BAGS AND SACKS, EMPTY",West Africa,4755,4875,BEER AND ALE,,Doz,25,256786,0,0,gapx4,as_1896,"BAGS AND SACKS, EMPTY/"
export_uk,as_1897,1897,"BAGS AND SACKS, EMPTY",Possessions in Indian Seas,4880,5039,BEER AND ALE,,Doz,32,430787,0,0,gapx4,as_1896,"BAGS AND SACKS, EMPTY/"
export_uk,as_1897,1897,"BAGS AND SACKS, EMPTY",West Africa,5044,5074,BEER AND ALE,,Doz,7,9924,0,0,gapx4,as_1896,"BAGS AND SACKS, EMPTY/"
export_uk,as_1897,1897,"BAGS AND SACKS, EMPTY",South Africa,5079,5084,BEER AND ALE,,Doz,2,91509,0,0,gapx4,as_1896,"BAGS AND SACKS, EMPTY/"
export_uk,as_1897,1897,"BAGS AND SACKS, EMPTY",East Africa,5089,5226,BEER AND ALE,,Doz,29,758575,16479,0,gapx4,as_1896,"BAGS AND SACKS, EMPTY/"
export_uk,as_1897,1897,BLEACHING MATERIALS,,5929,6049,"Books, Printed",,Cwts,25,162427,0,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1897,BLEACHING MATERIALS,Possessions in Indian Seas,6054,6161,"Books, Printed",,Cwts,22,347514,0,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1897,BLEACHING MATERIALS,West Africa,6166,6191,"Books, Printed",,Cwts,6,5356,0,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1897,BLEACHING MATERIALS,South Africa,6196,6201,"Books, Printed",,Cwts,2,145163,0,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1897,BLEACHING MATERIALS,East Africa,6206,6251,"Books, Printed",,Cwts,10,128228,0,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1897,BLEACHING MATERIALS,Possessions in Indian Seas,6254,6348,"Books, Printed",,Cwts,20,533799,77980,0,gapx2,as_1896,BLEACHING MATERIALS/
export_uk,as_1897,1897,BRICKS,South Africa,7181,7315,BUTTER,,,27,62642,0,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1897,BRICKS,West Africa,7320,7340,BUTTER,,,5,975,0,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1897,BRICKS,South Africa,7345,7454,BUTTER,,,24,10077,751,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1897,BRICKS,South Africa,7459,7573,CANDLES of all sorts,,,24,82603,0,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1897,BRICKS,West Africa,7578,7745,CANDLES of all sorts,,,31,96940,0,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1897,BRICKS,South Africa,7750,7755,CANDLES of all sorts,,,2,79157,0,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1897,BRICKS,East Africa,7760,7890,CANDLES of all sorts,,,27,74547,2368,0,gap+shapex2,as_1896,BRICKS/
export_uk,as_1897,1897,"COAL, CINDERS, &c.",East Africa,11887,11981,"COAL, CINDERS, &c.",Coal and Cinders,Tons,20,169643,0,0,gapx2,as_1896,"COAL, CINDERS, &c./Coal and Culm continued"
export_uk,as_1897,1897,"COAL, CINDERS, &c.",Possessions in Indian Seas,11986,12077,"COAL, CINDERS, &c.",Coal and Cinders,Tons,19,74569,0,0,gapx2,as_1896,"COAL, CINDERS, &c./Coal and Culm continued"
export_uk,as_1897,1897,"COAL, CINDERS, &c.",South Africa,12082,12187,"COAL, CINDERS, &c.",Coal and Cinders,Tons,22,83297,833,0,gapx2,as_1896,"COAL, CINDERS, &c./Coal and Culm continued"
export_uk,as_1897,1897,"COAL, CINDERS, &c.",South Africa,12192,12373,"COAL, CINDERS, &c.","Fuel, Manufactured",Tons,36,402202,0,0,gapx2,as_1896,"COAL, CINDERS, &c./Coal and Culm continued"
export_uk,as_1897,1897,"COAL, CINDERS, &c.",East Africa,12735,12873,"COAL, CINDERS, &c.","COCOA or CHOCOLATE, manufactured in the United Kingdom",Products of Coal,28,36596,0,0,gapx2,as_1896,"COAL, CINDERS, &c./Products of Coal, Peat, or Shale, (including Naphtha, Paraffine, Paraffine Oil, Petroleum, Pitch, and Tar)"
export_uk,as_1897,1897,"COAL, CINDERS, &c.",West Africa,12878,12898,"COAL, CINDERS, &c.","COCOA or CHOCOLATE, manufactured in the United Kingdom",Products of Coal,5,381,0,0,gapx2,as_1896,"COAL, CINDERS, &c./Products of Coal, Peat, or Shale, (including Naphtha, Paraffine, Paraffine Oil, Petroleum, Pitch, and Tar)"
export_uk,as_1897,1897,"COAL, CINDERS, &c.",South Africa,12903,13043,"COAL, CINDERS, &c.","COCOA or CHOCOLATE, manufactured in the United Kingdom",Products of Coal,29,120896,9925,0,gapx2,as_1896,"COAL, CINDERS, &c./Products of Coal, Peat, or Shale, (including Naphtha, Paraffine, Paraffine Oil, Petroleum, Pitch, and Tar)"
export_uk,as_1897,1897,COPPER,South Africa,13653,13773,COPPER,Unenumerated,Cwts,25,439760,0,0,gapx4,as_1896,"COPPER/Wrought, Mixed or Yellow   Metal"
export_uk,as_1897,1897,COPPER,West Africa,13778,13797,COPPER,Unenumerated,Cwts,5,15829,0,0,gapx4,as_1896,"COPPER/Wrought, Mixed or Yellow   Metal"
export_uk,as_1897,1897,COPPER,Possessions in Indian Seas,13802,13922,COPPER,Unenumerated,Cwts,25,125304,0,0,gapx4,as_1896,"COPPER/Wrought, Mixed or Yellow   Metal"
export_uk,as_1897,1897,COPPER,West Africa,13926,13945,COPPER,Unenumerated,Cwts,4,2389,0,0,gapx4,as_1896,"COPPER/Wrought, Mixed or Yellow   Metal"
export_uk,as_1897,1897,COPPER,South Africa,13950,13955,COPPER,Unenumerated,Cwts,2,21704,0,0,gapx4,as_1896,"COPPER/Wrought, Mixed or Yellow   Metal"
export_uk,as_1897,1897,COPPER,East Africa,13960,14090,COPPER,Unenumerated,Cwts,27,319645,11878,0,gapx4,as_1896,"COPPER/Wrought, Mixed or Yellow   Metal"
export_uk,as_1897,1897,EARTHEN AND CHINA WARE,South Africa,20856,20951,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",,20,264216,0,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1897,EARTHEN AND CHINA WARE,West Africa,20956,20981,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",,6,10666,0,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1897,EARTHEN AND CHINA WARE,Possessions in Indian Seas,20986,21087,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",,21,798677,0,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1897,EARTHEN AND CHINA WARE,West Africa,21092,21112,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",,5,20814,0,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1897,EARTHEN AND CHINA WARE,South Africa,21117,21248,EARTHEN AND CHINA WARE,"Earthenware, Chinaware, Parian, and Porcelain",,27,561762,144273,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1897,EARTHEN AND CHINA WARE,South Africa,21253,21506,"ELECTRIC LIGHTING APPARATUS, or parts thereof (except Steam Engines)",,,52,419144,2372,0,gap,as_1892,"EARTHEN AND CHINA WARE/Red Pottery and Brown Stone Ware, and Clay Manufactures (except Bricks)"
export_uk,as_1897,1897,"FURNITURE (Household), Cabinet and Upholstery Wares",West Africa,22351,22416,GLASS,,,14,14682,0,0,gapx5,as_1896,"FURNITURE (Household), Cabinet and Upholstery Wares/"
export_uk,as_1897,1897,"FURNITURE (Household), Cabinet and Upholstery Wares",South Africa,22421,22502,GLASS,,,17,66151,15826,0,gapx5,as_1896,"FURNITURE (Household), Cabinet and Upholstery Wares/"
export_uk,as_1897,1897,IMPLEMENTS AND TOOLS,Dutch,28503,28643,INSTRUMENTS AND APPARATUS,"Surgical, Anatomical, and Scientific",,29,715546,0,0,continuation~x2,as_1896,IMPLEMENTS AND TOOLS/Dutch
export_uk,as_1897,1897,IMPLEMENTS AND TOOLS,West Africa,28648,28663,INSTRUMENTS AND APPARATUS,"Surgical, Anatomical, and Scientific",,4,17387,0,0,continuation~x2,as_1896,IMPLEMENTS AND TOOLS/Dutch
export_uk,as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,28668,28673,INSTRUMENTS AND APPARATUS,"Surgical, Anatomical, and Scientific",,2,322418,0,0,continuation~x2,as_1896,IMPLEMENTS AND TOOLS/Dutch
export_uk,as_1897,1897,IMPLEMENTS AND TOOLS,East Africa,28678,28688,INSTRUMENTS AND APPARATUS,"Surgical, Anatomical, and Scientific",,3,7973,0,0,continuation~x2,as_1896,IMPLEMENTS AND TOOLS/Dutch
export_uk,as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,26772,26799,IRON,Puddled and Puddled Bars,Tons,6,4172,0,0,gapx3,as_1892,"Iron/Iron, Pig"
export_uk,as_1897,1897,IMPLEMENTS AND TOOLS,Railroad — Rails (Iron and Steel),27631,27703,IRON,Railroad—Chairs and Sleepers,Tons,16,454232,0,0,gap,as_1896,Iron/Railroad — Rails (Iron and Steel)
export_uk,as_1897,1897,IMPLEMENTS AND TOOLS,Railroad — Rails (Iron and Steel),27708,27914,IRON,Railroad—Unenumerated,Tons,42,473414,4257,0,gap,as_1896,Iron/Railroad — Rails (Iron and Steel)
export_uk,as_1897,1897,IMPLEMENTS AND TOOLS,Railroad — Rails (Iron and Steel),27919,28148,IRON,"Wire of Iron and Steel (except Telegraphic Wire), and Manu- factures thereof",Tons,46,843646,16665,0,gap,as_1896,Iron/Railroad — Rails (Iron and Steel)
export_uk,as_1897,1897,IMPLEMENTS AND TOOLS,Railroad — Rails (Iron and Steel),28153,28498,IRON,Sheets and Boiler Plates,Tons,70,700512,73205,0,gap,as_1896,Iron/Railroad — Rails (Iron and Steel)
export_uk,as_1897,1897,IMPLEMENTS AND TOOLS,South Africa,29371,29611,IRON,"Anchors, Grapnels, Chains and Cables",Tons,49,318272,9168,0,gapx4,as_1896,"Iron/Iron, Tin Plates and Sheets"
export_uk,as_1897,1897,LEAD,Pig,32553,32638,LEAD,"Rolled, Sheet, Piping, Tubing,   and other Manufactures",Tons,18,13928,0,0,gapx4,as_1896,LEAD/Pig
export_uk,as_1897,1897,LEAD,South Africa,32643,32723,LEAD,"Rolled, Sheet, Piping, Tubing,   and other Manufactures",Tons,17,181517,10183,0,gapx4,as_1896,LEAD/Pig
export_uk,as_1897,1897,LEAD,South Africa,33388,33513,LINEN YARN,,,26,826765,4068,0,gapx4,as_1896,"LEATHER/Wrought. Other Articles, Un- enumerated"
export_uk,as_1897,1897,LEAD,South Africa,33828,33973,LINEN MANUFACTURES,"Checked, Printed, or Dyed and Damasks and Diapers",Yards,30,322169,11210,0,gapx2,as_1896,"LINEN MANUFACTURES/Piece Goods, Plain, Unbleached or Bleached"
export_uk,as_1897,1897,LEAD,"Not being Steam Engines, Agricultural",35260,35410,"MACHINERY and MILL WORK, or parts thereof",Not being Steam Engines: Sewing Machines,Agricultural Machinery,31,966479,0,0,gapx2,as_1896,"MACHINERY and MILL WORK, or parts thereof/Not being Steam Engines, Agricultural"
export_uk,as_1897,1897,LEAD,"Not being Steam Engines, Agricultural",35415,35544,"MACHINERY and MILL WORK, or parts thereof",Mining,Agricultural Machinery,27,700024,0,0,gapx2,as_1896,"MACHINERY and MILL WORK, or parts thereof/Not being Steam Engines, Agricultural"
export_uk,as_1897,1897,"SILK MANUFACTURES, WHOLLY OF SILK","British, Unenumerated",41269,41369,SKINS and FURS,"Foreign, Dressed in the United Kingdom",Skins and Furs,21,580905,17625,0,gapx4-2,as_1896,"SKINS and FURS/British, Unenumerated"
export_uk,as_1897,1897,"TELEGRAPHIC WIRES, AND APPARATUS",East Africa,42976,43136,"TELEGRAPHIC WIRES, AND APPARATUS",,,33,261317,20444,0,gapx2,as_1896,"TELEGRAPHIC WIRES, AND APPARATUS/"
export_uk,as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,South Africa,46093,46255,WOOLLEN AND WORSTED MANUFACTURES,"Light, Narrow, all Wool",Yards,33,172948,8893,0,gapx2,as_1892,"WOOLLEN AND WORSTED MANUFACTURES/Woollen Tissues, Light, Broad, mixed with other Materials"
export_uk,as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,"Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool",47364,47444,WOOLLEN AND WORSTED MANUFACTURES,Stuffs,Yards,17,996470,0,0,continuationx2-1,as_1888,"WOOLLEN AND WORSTED MANUFACTURES/Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool"
export_uk,as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,Possessions in Indian Seas,47449,47554,WOOLLEN AND WORSTED MANUFACTURES,Stuffs,Yards,22,1551436,0,0,continuationx2-1,as_1888,"WOOLLEN AND WORSTED MANUFACTURES/Worsted Stuffs, Dress Goods, Linings, Lastings, &c., all Wool"
export_uk,as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,Shawls,48437,48587,WOOLLEN AND WORSTED MANUFACTURES,"Rugs, Coverlets, or Wrappers",Number,31,425734,3508,0,gapx5,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Shawls
export_uk,as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,Shawls,48592,48712,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Number,25,298899,0,0,gapx5,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Shawls
export_uk,as_1897,1897,WOOLLEN AND WORSTED MANUFACTURES,South Africa,48717,48837,WOOLLEN AND WORSTED MANUFACTURES,Hosiery,Number,25,526609,130748,0,gapx5,as_1896,WOOLLEN AND WORSTED MANUFACTURES/Shawls
export_uk,as_1898,1894,"ANIMALS, Living",Stallions,525,654,"ANIMALS, Living",Mares,,28,144878,927,0,gapx2,as_1892,"ANIMALS, Living/Stallions"
export_uk,as_1898,1894,"ANIMALS, Living",Stallions,659,789,"ANIMALS, Living",Yeldings,,25,247458,810,0,gapx2,as_1892,"ANIMALS, Living/Stallions"
export_uk,as_1898,1894,"ANIMALS, Living",Stallions,794,922,"ANIMALS, Living","Bulls, Oxen, Cows, and Calves",Number,25,134851,552,0,gapx2,as_1892,"ANIMALS, Living/Stallions"
export_uk,as_1898,1894,"ANIMALS, Living",Stallions,927,1048,"ANIMALS, Living",Sheep and Lambs,Number,24,39482,1035,0,gapx2,as_1892,"ANIMALS, Living/Stallions"
export_uk,as_1898,1894,"ANIMALS, Living",Swine,1123,1312,"ANIMALS, Living",Unenumerated,Number,36,33620,907,0,gapx3-1,as_1892,"ANIMALS, Living/Swine"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",East Africa,3213,3244,"ARMS, AMMUNITION, and MILITARY STORES",Torpedoes and parts thereof,Cwts,7,18469,0,0,gap,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Cannon, Mortars, and Machine Guns"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",East Africa,3249,3341,"ARMS, AMMUNITION, and MILITARY STORES","Muskets, Rifles, and Fowling Pieces",Cwts,20,58484,0,0,gap,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Cannon, Mortars, and Machine Guns"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",West Africa,3346,3657,"ARMS, AMMUNITION, and MILITARY STORES","Muskets, Rifles, and Fowling Pieces",Cwts,63,143653,8948,0,gap,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Cannon, Mortars, and Machine Guns"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",West Africa,3670,3709,"ARMS, AMMUNITION, and MILITARY STORES",Revolvers,Cwts,8,1657,0,0,gap,as_1892,"ARMS, AMMUNITION, AND MILITARY STORES/Cannon, Mortars, and Machine Guns"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",Other Firearms and Parts of Firearms,3940,3983,"ARMS, AMMUNITION, and MILITARY STORES","Swords, Cutlasses, Bayonets, and Arms of other Sorts, not being Fire-arms",Other Firearms,11,1323,0,0,gapx2,as_1888,"ARMS, AMMUNITION, AND MILITARY STORES/Other Firearms and Parts of Firearms"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",West Africa,3988,4009,"ARMS, AMMUNITION, and MILITARY STORES","Swords, Cutlasses, Bayonets, and Arms of other Sorts, not being Fire-arms",Other Firearms,4,549,0,0,gapx2,as_1888,"ARMS, AMMUNITION, AND MILITARY STORES/Other Firearms and Parts of Firearms"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.","Military and Ordnance Stores, not otherwise described",4274,4392,"BAGS AND SACKS, EMPTY",,Doz,24,204575,0,0,gap,as_1896,"ARMS, AMMUNITION, AND MILITARY STORES/Military and Ordnance Stores, not otherwise described"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",West Africa,4397,4700,"BAGS AND SACKS, EMPTY",,Doz,62,254487,748,0,gap,as_1896,"ARMS, AMMUNITION, AND MILITARY STORES/Military and Ordnance Stores, not otherwise described"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",West Africa,4705,5034,BEER AND ALE,,Doz,67,673954,0,0,gap,as_1896,"ARMS, AMMUNITION, AND MILITARY STORES/Military and Ordnance Stores, not otherwise described"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",East Africa,5039,5177,BEER AND ALE,,Doz,28,789132,17873,0,gap,as_1896,"ARMS, AMMUNITION, AND MILITARY STORES/Military and Ordnance Stores, not otherwise described"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",East Africa,5182,5302,BISCUIT AND BREAD,,Doz,25,325482,0,0,gap,as_1896,"ARMS, AMMUNITION, AND MILITARY STORES/Military and Ordnance Stores, not otherwise described"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",West Africa,5307,5346,BISCUIT AND BREAD,,Doz,8,5956,0,0,gap,as_1896,"ARMS, AMMUNITION, AND MILITARY STORES/Military and Ordnance Stores, not otherwise described"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",Dutch Possessions in Indian Seas,5351,5505,BISCUIT AND BREAD,,Doz,32,89291,0,0,gap,as_1896,"ARMS, AMMUNITION, AND MILITARY STORES/Military and Ordnance Stores, not otherwise described"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",West Africa,5510,5545,BISCUIT AND BREAD,,Doz,8,48632,0,0,gap,as_1896,"ARMS, AMMUNITION, AND MILITARY STORES/Military and Ordnance Stores, not otherwise described"
export_uk,as_1898,1894,"ARMS, AMMUNITION, &c.",East Africa,5550,5686,BISCUIT AND BREAD,,Doz,29,71182,2194,0,gap,as_1896,"ARMS, AMMUNITION, AND MILITARY STORES/Military and Ordnance Stores, not otherwise described"
