volume,year,flow,article_group,article,unit,row_seq,country_raw,value,source,section_total,section_rows,canada
as_1888,1888,reexport,CAOUTCHouc,,Cwts,1000138,TOTAL,1331630.0,inf,1331630.0,8,0
as_1888,1888,reexport,IRON,"Manufactures, of Unenumerated",Cwts,1000865,British Possessions in South Africa,13942.0,inf,396329.0,5,28515
as_1888,1888,reexport,IRON,"Manufactures, of Unenumerated",Cwts,1000866,British East Indies,65694.0,inf,396329.0,5,28515
as_1888,1888,reexport,IRON,"Manufactures, of Unenumerated",Cwts,1000867,Australasia,281289.0,inf,396329.0,5,28515
as_1888,1888,reexport,IRON,"Manufactures, of Unenumerated",Cwts,1000868,British North America,28515.0,inf,396329.0,5,28515
as_1888,1888,reexport,IRON,"Manufactures, of Unenumerated",Cwts,1000869,Other British Possessions,6889.0,inf,396329.0,5,28515
as_1888,1888,reexport,IRON,"Manufactures, of Unenumerated",Cwts,1000870,TOTAL,396329.0,inf,396329.0,5,28515
as_1888,1888,reexport,PYRITES OF IRON OR COPPER,QUICKSILVER,Lbs,1001257,British India,25289.0,inf,124056.0,4,0
as_1888,1888,reexport,PYRITES OF IRON OR COPPER,QUICKSILVER,Lbs,1001258,Hong Kong,77102.0,inf,124056.0,4,0
as_1888,1888,reexport,PYRITES OF IRON OR COPPER,QUICKSILVER,Lbs,1001259,Australasia,13973.0,inf,124056.0,4,0
as_1888,1888,reexport,PYRITES OF IRON OR COPPER,QUICKSILVER,Lbs,1001260,Other British Possessions,7692.0,inf,124056.0,4,0
as_1888,1888,reexport,PYRITES OF IRON OR COPPER,QUICKSILVER,Lbs,1001261,TOTAL,124056.0,inf,124056.0,4,0
as_1890,1890,reexport,BACON AND HAMS,Bacon,Cwts,1000044,Sweden,164419.0,inf,650160.0,6,0
as_1890,1890,reexport,BACON AND HAMS,Bacon,Cwts,1000045,Norway,133860.0,inf,650160.0,6,0
as_1890,1890,reexport,BACON AND HAMS,Bacon,Cwts,1000046,Holland,108429.0,inf,650160.0,6,0
as_1890,1890,reexport,BACON AND HAMS,Bacon,Cwts,1000047,Belgium,75789.0,inf,650160.0,6,0
as_1890,1890,reexport,BACON AND HAMS,Bacon,Cwts,1000048,Spain and Canary Islands,157431.0,inf,650160.0,6,0
as_1890,1890,reexport,BACON AND HAMS,Bacon,Cwts,1000049,Other Foreign Countries,10232.0,inf,650160.0,6,0
as_1890,1890,reexport,BACON AND HAMS,Bacon,Cwts,1000050,TOTAL,650160.0,inf,650160.0,6,0
as_1890,1890,reexport,BACON AND HAMS,Hams,Cwts,1000057,Holland,3230.0,inf,40128.0,4,0
as_1890,1890,reexport,BACON AND HAMS,Hams,Cwts,1000058,Belgium,3975.0,inf,40128.0,4,0
as_1890,1890,reexport,BACON AND HAMS,Hams,Cwts,1000059,Spain and Canary Islands,18871.0,inf,40128.0,4,0
as_1890,1890,reexport,BACON AND HAMS,Hams,Cwts,1000060,Other Foreign Countries,14054.0,inf,40128.0,4,0
as_1890,1890,reexport,BACON AND HAMS,Hams,Cwts,1000061,TOTAL,40128.0,inf,40128.0,4,0
as_1890,1890,reexport,METAL,"MILK, CONDENSED",Cwts,1001132,British Possessions in South Africa,8682.0,inf,191757.0,5,0
as_1890,1890,reexport,METAL,"MILK, CONDENSED",Cwts,1001133,British East Indies,47164.0,inf,191757.0,5,0
as_1890,1890,reexport,METAL,"MILK, CONDENSED",Cwts,1001134,Australasia,103610.0,inf,191757.0,5,0
as_1890,1890,reexport,METAL,"MILK, CONDENSED",Cwts,1001135,British West Indies,18971.0,inf,191757.0,5,0
as_1890,1890,reexport,METAL,"MILK, CONDENSED",Cwts,1001136,Other British Possessions,13474.0,inf,191757.0,5,0
as_1890,1890,reexport,METAL,"MILK, CONDENSED",Cwts,1001137,TOTAL,191757.0,inf,191757.0,5,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000404,Russia,6811.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000405,Sweden and Norway,20738.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000406,Denmark,9965.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000407,Germany,32761.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000408,Holland,14156.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000409,Belgium,15000.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000410,France,8141.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000411,"Portugal, Azores, and Madeira",6272.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000412,Spain,32100.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000413,Italy,12276.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000414,Egypt,5345.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000415,Western Africa (Foreign),12131.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000416,Java,3265.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000417,China,7038.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000418,Japan,4360.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000419,United States of America,20520.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000420,Mexico,4437.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000421,Chile,2841.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000422,Brazil,22659.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000423,Argentine Republic,6662.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000424,Other Foreign Countries,21512.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000425,TOTAL,268990.0,inf,268990.0,21,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000426,Western Africa (British),43579.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000427,British Possessions in South Africa,16480.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000428,British East Indies : Bombay and Scinde,22784.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000429,British East Indies : Madras,6009.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000430,British East Indies : Bengal and Burmah,22581.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000431,British East Indies : Straits Settlements,13036.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000432,Australasia : South Australia,9022.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000433,Australasia : Victoria,42814.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000434,Australasia : New South Wales,25967.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000435,Australasia : Queensland,4646.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000436,Australasia : New Zealand,12058.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000437,Australasia : Other Colonies,3068.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000438,British North America,11121.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000439,Other British Possessions,14451.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000440,TOTAL,247616.0,inf,247616.0,14,11121
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000445,Gibraltar,16351.0,inf,42039.0,5,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000446,Malta,10444.0,inf,42039.0,5,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000447,British Possessions in South Africa,6924.0,inf,42039.0,5,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000448,British East Indies,4133.0,inf,42039.0,5,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000449,Other British Possessions,4187.0,inf,42039.0,5,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000450,TOTAL,42039.0,inf,42039.0,5,0
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000468,Channel Islands,4979.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000469,Gibraltar,3085.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000470,Malta,2929.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000471,Western Africa (British),3050.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000472,British Possessions in South Africa,83590.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000473,British East Indies,37321.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000474,Australasia : Victoria,3919.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000475,Australasia : New South Wales,3533.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000476,Australasia : New Zealand,29559.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000477,Australasia : Other Colonies,2559.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000478,British North America,3986.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000479,British West India Islands and British Guiana,14603.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000480,Other British Possessions,1587.0,inf,194700.0,13,3986
as_1891,1891,export_uk,BLEACHING MATERIALS,"BRASS, and Manufactures of, not being Ordnance",,1000481,TOTAL,194700.0,inf,194700.0,13,3986
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001545,Sweden and Norway,7202.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001546,Germany,42879.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001547,Holland,21882.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001548,Belgium,21669.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001549,France,49810.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001550,Portugal,6971.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001551,Spain,12183.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001552,Italy,14610.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001553,United States of America : Atlantic,69407.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001554,United States of America : Other Foreign Countries,9739.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001555,TOTAL,256352.0,inf,256352.0,10,0
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001556,British East Indies,5994.0,inf,41490.0,4,25051
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001557,Australasia,10213.0,inf,41490.0,4,25051
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001558,British North America,25051.0,inf,41490.0,4,25051
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001559,Other British Possessions,232.0,inf,41490.0,4,25051
as_1891,1891,export_uk,DYE STUFFS,"Other Sorts, Unenumerated",,1001560,TOTAL,41490.0,inf,41490.0,4,25051
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001527,Russia,8980.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001528,Germany,11942.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001529,Holland,27536.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001530,Belgium,8648.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001531,France,30630.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001532,Spain,6733.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001533,Italy,7932.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001534,China,5652.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001535,Japan,2171.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001536,United States of America : Atlantic,101505.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001537,United States of America : Other Foreign Countries,4368.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001538,TOTAL,216097.0,inf,216097.0,11,0
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001539,British East Indies,6207.0,inf,9730.0,4,1142
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001540,Australasia,1723.0,inf,9730.0,4,1142
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001541,British North America,1142.0,inf,9730.0,4,1142
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001542,Other British Possessions,658.0,inf,9730.0,4,1142
as_1891,1891,export_uk,DYE STUFFS,Products of Coal Tar,,1001543,TOTAL,9730.0,inf,9730.0,4,1142
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Herrings,Barrels,1001665,Russia,131874.0,inf,1239226.0,8,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Herrings,Barrels,1001666,Germany,913221.0,inf,1239226.0,8,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Herrings,Barrels,1001667,Holland,16188.0,inf,1239226.0,8,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Herrings,Barrels,1001668,Belgium,34943.0,inf,1239226.0,8,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Herrings,Barrels,1001669,Italy,73793.0,inf,1239226.0,8,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Herrings,Barrels,1001670,Greece,21623.0,inf,1239226.0,8,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Herrings,Barrels,1001671,United States of America : Atlantic,37797.0,inf,1239226.0,8,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Herrings,Barrels,1001672,United States of America : Other Foreign Countries,9787.0,inf,1239226.0,8,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Herrings,Barrels,1001673,TOTAL,1239226.0,inf,1239226.0,8,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001691,Germany,32851.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001692,Holland,15313.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001693,Belgium,75611.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001694,France,55873.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001695,"Portugal, Azores, & Madeira",4376.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001696,Spain,34022.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001697,Italy,4024.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001698,Greece,3121.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001699,United States of America : Atlantic,29478.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001700,Brazil,3783.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001701,Other Foreign Countries,15439.0,inf,273891.0,11,0
as_1891,1891,export_uk,"FISH, FRESH AND CURED",Unenumerated,,1001702,TOTAL,273891.0,inf,273891.0,11,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003348,Russia,39974.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003349,Sweden and Norway,24077.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003350,Denmark,11893.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003351,Germany,85607.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003352,Holland,33228.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003353,Belgium,63905.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003354,France,125556.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003355,"Portugal, Azores and Madeira",38500.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003356,Spain and Canaries,38684.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003357,Italy,41369.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003358,Austrian Territories,6410.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003359,Roumania,4167.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003360,Turkey,9518.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003361,Egypt,12548.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003362,Western Africa (Foreign),2502.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003363,Philippine Islands,9589.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003364,China,18966.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003365,Japan,40501.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003366,United States of America,161672.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003367,Foreign West Indies,23297.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003368,Peru,8191.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003369,Chile,18165.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003370,Brazil,45441.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003371,Uruguay,8342.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003372,Argentine Republic,28112.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003373,Other Foreign Countries,23045.0,inf,923259.0,26,0
as_1891,1891,export_uk,"OIL, other than Essential or Medicinal","PAINTERS' COLOURS and MATERIALS, Unenumerated",,1003374,TOTAL,923259.0,inf,923259.0,26,0
as_1891,1891,export_uk,PAPER,PICTURES,No,1003594,Russia,5845.0,inf,302065.0,7,0
as_1891,1891,export_uk,PAPER,PICTURES,No,1003595,Germany,134206.0,inf,302065.0,7,0
as_1891,1891,export_uk,PAPER,PICTURES,No,1003596,Holland,31282.0,inf,302065.0,7,0
as_1891,1891,export_uk,PAPER,PICTURES,No,1003597,Belgium,10383.0,inf,302065.0,7,0
as_1891,1891,export_uk,PAPER,PICTURES,No,1003598,France,78888.0,inf,302065.0,7,0
as_1891,1891,export_uk,PAPER,PICTURES,No,1003599,United States of America : Atlantic,32878.0,inf,302065.0,7,0
as_1891,1891,export_uk,PAPER,PICTURES,No,1003600,United States of America : Other Foreign Countries,8583.0,inf,302065.0,7,0
as_1891,1891,export_uk,PAPER,PICTURES,No,1003601,TOTAL,302065.0,inf,302065.0,7,0
as_1891,1891,reexport,CAOUTCHouc,,,1000168,Russia,335475.0,inf,1788312.0,8,0
as_1891,1891,reexport,CAOUTCHouc,,,1000169,Germany,417600.0,inf,1788312.0,8,0
as_1891,1891,reexport,CAOUTCHouc,,,1000170,Holland,105549.0,inf,1788312.0,8,0
as_1891,1891,reexport,CAOUTCHouc,,,1000171,Belgium,17697.0,inf,1788312.0,8,0
as_1891,1891,reexport,CAOUTCHouc,,,1000172,France,114087.0,inf,1788312.0,8,0
as_1891,1891,reexport,CAOUTCHouc,,,1000173,Italy,37954.0,inf,1788312.0,8,0
as_1891,1891,reexport,CAOUTCHouc,,,1000174,United States of America,749633.0,inf,1788312.0,8,0
as_1891,1891,reexport,CAOUTCHouc,,,1000175,Other Foreign Countries,10317.0,inf,1788312.0,8,0
as_1891,1891,reexport,CAOUTCHouc,,,1000176,TOTAL,1788312.0,inf,1788312.0,8,0
as_1891,1891,reexport,CAOUTCHouc,Manufactures of,,1000179,Russia,16080.0,inf,27762.0,4,0
as_1891,1891,reexport,CAOUTCHouc,Manufactures of,,1000180,Germany,4408.0,inf,27762.0,4,0
as_1891,1891,reexport,CAOUTCHouc,Manufactures of,,1000181,United States of America,3285.0,inf,27762.0,4,0
as_1891,1891,reexport,CAOUTCHouc,Manufactures of,,1000182,Other Foreign Countries,3989.0,inf,27762.0,4,0
as_1891,1891,reexport,CAOUTCHouc,Manufactures of,,1000183,TOTAL,27762.0,inf,27762.0,4,0
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000730,Channel Islands,11157.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000731,Gibraltar,4168.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000732,Malta,4087.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000733,Western Africa (British),22048.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000734,British Possessions in South Africa,25863.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000735,Mauritius,2435.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000736,British East Indies : Bombay and Scinde,15666.0,inf,172148.0,16,4481
as_1892,1892,export_uk,"ARMS, AMMUNITION, AND MILITARY STORES",BISCUIT and BREAD,,1000737,British East Indies : Madras,5678.0,inf,172148.0,16,4481
