measure,fiscal_year,country,value,source_volume,source_fy,table_seq
efc,1876,Italy,40412,oocihm.9_08052_11_4,1877,4
efc,1877,Italy,29250,oocihm.9_08052_11_4,1877,4
efc,1873,Holland,216628,oocihm.9_08052_11_4,1877,4
efc,1874,Holland,256138,oocihm.9_08052_11_4,1877,4
efc,1875,Holland,231779,oocihm.9_08052_11_4,1877,4
efc,1876,Holland,267079,oocihm.9_08052_11_4,1877,4
efc,1877,Holland,202557,oocihm.9_08052_11_4,1877,4
efc,1873,Belgium,346702,oocihm.9_08052_11_4,1877,4
efc,1874,Belgium,293659,oocihm.9_08052_11_4,1877,4
efc,1875,Belgium,278111,oocihm.9_08052_11_4,1877,4
efc,1876,Belgium,361055,oocihm.9_08052_11_4,1877,4
efc,1877,Belgium,251812,oocihm.9_08052_11_4,1877,4
efc,1873,B. N. A. Provinces,1808997,oocihm.9_08052_11_4,1877,4
efc,1874,B. N. A. Provinces,1088468,oocihm.9_08052_11_4,1877,4
efc,1875,B. N. A. Provinces,904224,oocihm.9_08052_11_4,1877,4
efc,1876,B. N. A. Provinces,774586,oocihm.9_08052_11_4,1877,4
efc,1877,B. N. A. Provinces,641642,oocihm.9_08052_11_4,1877,4
efc,1873,British West Indies,964005,oocihm.9_08052_11_4,1877,4
efc,1874,British West Indies,919517,oocihm.9_08052_11_4,1877,4
efc,1875,British West Indies,1023148,oocihm.9_08052_11_4,1877,4
efc,1876,British West Indies,868846,oocihm.9_08052_11_4,1877,4
efc,1877,British West Indies,640716,oocihm.9_08052_11_4,1877,4
efc,1873,Spanish do,1143241,oocihm.9_08052_11_4,1877,4
efc,1874,Spanish do,1340235,oocihm.9_08052_11_4,1877,4
efc,1875,Spanish do,1116440,oocihm.9_08052_11_4,1877,4
efc,1876,Spanish do,631140,oocihm.9_08052_11_4,1877,4
efc,1877,Spanish do,563451,oocihm.9_08052_11_4,1877,4
efc,1873,French do,43412,oocihm.9_08052_11_4,1877,4
efc,1874,French do,30502,oocihm.9_08052_11_4,1877,4
efc,1875,French do,46592,oocihm.9_08052_11_4,1877,4
efc,1876,French do,47158,oocihm.9_08052_11_4,1877,4
efc,1877,French do,25023,oocihm.9_08052_11_4,1877,4
efc,1873,Other West India Islands,24274,oocihm.9_08052_11_4,1877,4
efc,1874,Other West India Islands,17479,oocihm.9_08052_11_4,1877,4
efc,1875,Other West India Islands,8224,oocihm.9_08052_11_4,1877,4
efc,1876,Other West India Islands,68969,oocihm.9_08052_11_4,1877,4
efc,1877,Other West India Islands,13620,oocihm.9_08052_11_4,1877,4
efc,1873,South America,416199,oocihm.9_08052_11_4,1877,4
efc,1874,South America,473530,oocihm.9_08052_11_4,1877,4
efc,1875,South America,278796,oocihm.9_08052_11_4,1877,4
efc,1876,South America,257553,oocihm.9_08052_11_4,1877,4
efc,1877,South America,4971,oocihm.9_08052_11_4,1877,4
efc,1873,China and Japan,1663390,oocihm.9_08052_11_4,1877,4
efc,1874,China and Japan,1224506,oocihm.9_08052_11_4,1877,4
efc,1875,China and Japan,657426,oocihm.9_08052_11_4,1877,4
efc,1876,China and Japan,948239,oocihm.9_08052_11_4,1877,4
efc,1877,China and Japan,418606,oocihm.9_08052_11_4,1877,4
efc,1873,Switzerland,120514,oocihm.9_08052_11_4,1877,4
efc,1874,Switzerland,139674,oocihm.9_08052_11_4,1877,4
efc,1875,Switzerland,116128,oocihm.9_08052_11_4,1877,4
efc,1876,Switzerland,56168,oocihm.9_08052_11_4,1877,4
efc,1877,Switzerland,69066,oocihm.9_08052_11_4,1877,4
efc,1873,Australia,388352,oocihm.9_08052_11_4,1877,4
efc,1875,Australia,400,oocihm.9_08052_11_4,1877,4
efc,1876,Australia,50,oocihm.9_08052_11_4,1877,4
efc,1873,South Africa,97999,oocihm.9_08052_11_4,1877,4
efc,1875,South Africa,373716,oocihm.9_08052_11_4,1877,4
efc,1876,South Africa,293359,oocihm.9_08052_11_4,1877,4
efc,1877,South Africa,97394,oocihm.9_08052_11_4,1877,4
efc,1873,Other Countries,293871,oocihm.9_08052_11_4,1877,4
efc,1874,Other Countries,306839,oocihm.9_08052_11_4,1877,4
efc,1875,Other Countries,247617,oocihm.9_08052_11_4,1877,4
efc,1876,Other Countries,456158,oocihm.9_08052_11_4,1877,4
efc,1877,Other Countries,352579,oocihm.9_08052_11_4,1877,4
efc,1873,Totals,127514594,oocihm.9_08052_11_4,1877,4
efc,1874,Totals,127404169,oocihm.9_08052_11_4,1877,4
efc,1875,Totals,119618657,oocihm.9_08052_11_4,1877,4
efc,1876,Totals,94733218,oocihm.9_08052_11_4,1877,4
efc,1877,Totals,96300483,oocihm.9_08052_11_4,1877,4
duty,1873,Great Britain,7398460.17,oocihm.9_08052_11_4,1877,5
duty,1874,Great Britain,7807481.41,oocihm.9_08052_11_4,1877,5
duty,1875,Great Britain,8881997.81,oocihm.9_08052_11_4,1877,5
duty,1876,Great Britain,6075759.82,oocihm.9_08052_11_4,1877,5
duty,1877,Great Britain,6377596.23,oocihm.9_08052_11_4,1877,5
duty,1873,United States,2966119.34,oocihm.9_08052_11_4,1877,5
duty,1874,United States,3695594.03,oocihm.9_08052_11_4,1877,5
duty,1875,United States,3860877.1,oocihm.9_08052_11_4,1877,5
duty,1876,United States,4117223.4,oocihm.9_08052_11_4,1877,5
duty,1877,United States,4426394.79,oocihm.9_08052_11_4,1877,5
duty,1873,France,627831.95,oocihm.9_08052_11_4,1877,5
duty,1874,France,744059.1,oocihm.9_08052_11_4,1877,5
duty,1875,France,604092.47,oocihm.9_08052_11_4,1877,5
duty,1876,France,723368.24,oocihm.9_08052_11_4,1877,5
duty,1877,France,480340.56,oocihm.9_08052_11_4,1877,5
duty,1873,Germany,334415.51,oocihm.9_08052_11_4,1877,5
duty,1874,Germany,272234.68,oocihm.9_08052_11_4,1877,5
duty,1875,Germany,173427.65,oocihm.9_08052_11_4,1877,5
duty,1876,Germany,134282.11,oocihm.9_08052_11_4,1877,5
duty,1877,Germany,75762.93,oocihm.9_08052_11_4,1877,5
duty,1873,Spain,102711.21,oocihm.9_08052_11_4,1877,5
duty,1874,Spain,112918.73,oocihm.9_08052_11_4,1877,5
duty,1875,Spain,113599.78,oocihm.9_08052_11_4,1877,5
duty,1876,Spain,157287.53,oocihm.9_08052_11_4,1877,5
duty,1877,Spain,79515.38,oocihm.9_08052_11_4,1877,5
duty,1873,Portugal,21245.21,oocihm.9_08052_11_4,1877,5
duty,1874,Portugal,27674.63,oocihm.9_08052_11_4,1877,5
duty,1875,Portugal,28421.97,oocihm.9_08052_11_4,1877,5
duty,1876,Portugal,29302.21,oocihm.9_08052_11_4,1877,5
duty,1877,Portugal,20322.2,oocihm.9_08052_11_4,1877,5
duty,1873,Italy,9320.8,oocihm.9_08052_11_4,1877,5
duty,1874,Italy,13626.76,oocihm.9_08052_11_4,1877,5
duty,1875,Italy,8502.45,oocihm.9_08052_11_4,1877,5
duty,1876,Italy,24629.25,oocihm.9_08052_11_4,1877,5
duty,1877,Italy,15783.1,oocihm.9_08052_11_4,1877,5
duty,1873,Holland,294569.02,oocihm.9_08052_11_4,1877,5
duty,1874,Holland,361153.47,oocihm.9_08052_11_4,1877,5
duty,1875,Holland,394917.97,oocihm.9_08052_11_4,1877,5
duty,1876,Holland,459887.63,oocihm.9_08052_11_4,1877,5
duty,1877,Holland,316156.0,oocihm.9_08052_11_4,1877,5
duty,1873,Belgium,94504.87,oocihm.9_08052_11_4,1877,5
duty,1874,Belgium,51171.82,oocihm.9_08052_11_4,1877,5
duty,1875,Belgium,42489.19,oocihm.9_08052_11_4,1877,5
duty,1876,Belgium,61407.14,oocihm.9_08052_11_4,1877,5
duty,1877,Belgium,50106.26,oocihm.9_08052_11_4,1877,5
duty,1873,B. N. A. Provinces,97147.31,oocihm.9_08052_11_4,1877,5
duty,1874,B. N. A. Provinces,54929.33,oocihm.9_08052_11_4,1877,5
duty,1875,B. N. A. Provinces,12584.62,oocihm.9_08052_11_4,1877,5
duty,1876,B. N. A. Provinces,4890.45,oocihm.9_08052_11_4,1877,5
duty,1877,B. N. A. Provinces,9735.83,oocihm.9_08052_11_4,1877,5
duty,1873,British West Indies,401444.24,oocihm.9_08052_11_4,1877,5
duty,1874,British West Indies,437499.92,oocihm.9_08052_11_4,1877,5
duty,1875,British West Indies,458433.77,oocihm.9_08052_11_4,1877,5
duty,1876,British West Indies,335520.49,oocihm.9_08052_11_4,1877,5
duty,1877,British West Indies,229042.51,oocihm.9_08052_11_4,1877,5
duty,1873,Spanish do,412117.42,oocihm.9_08052_11_4,1877,5
duty,1874,Spanish do,488019.41,oocihm.9_08052_11_4,1877,5
duty,1875,Spanish do,452401.34,oocihm.9_08052_11_4,1877,5
duty,1876,Spanish do,235140.4,oocihm.9_08052_11_4,1877,5
duty,1877,Spanish do,202432.72,oocihm.9_08052_11_4,1877,5
duty,1873,French do,9049.77,oocihm.9_08052_11_4,1877,5
duty,1874,French do,9929.84,oocihm.9_08052_11_4,1877,5
duty,1875,French do,12654.99,oocihm.9_08052_11_4,1877,5
duty,1876,French do,6747.09,oocihm.9_08052_11_4,1877,5
duty,1877,French do,1737.14,oocihm.9_08052_11_4,1877,5
duty,1873,Other West India Islands,9319.43,oocihm.9_08052_11_4,1877,5
duty,1874,Other West India Islands,203.94,oocihm.9_08052_11_4,1877,5
duty,1875,Other West India Islands,2973.23,oocihm.9_08052_11_4,1877,5
duty,1876,Other West India Islands,26411.88,oocihm.9_08052_11_4,1877,5
duty,1877,Other West India Islands,2506.06,oocihm.9_08052_11_4,1877,5
duty,1873,South America,182660.79,oocihm.9_08052_11_4,1877,5
duty,1874,South America,194325.88,oocihm.9_08052_11_4,1877,5
duty,1875,South America,124963.29,oocihm.9_08052_11_4,1877,5
duty,1876,South America,120843.58,oocihm.9_08052_11_4,1877,5
duty,1877,South America,1834.11,oocihm.9_08052_11_4,1877,5
duty,1873,China and Japan,157.95,oocihm.9_08052_11_4,1877,5
duty,1874,China and Japan,26185.1,oocihm.9_08052_11_4,1877,5
duty,1875,China and Japan,83469.42,oocihm.9_08052_11_4,1877,5
duty,1876,China and Japan,132042.28,oocihm.9_08052_11_4,1877,5
duty,1877,China and Japan,68261.35,oocihm.9_08052_11_4,1877,5
duty,1873,Switzerland,15994.95,oocihm.9_08052_11_4,1877,5
duty,1874,Switzerland,21950.85,oocihm.9_08052_11_4,1877,5
duty,1875,Switzerland,20917.93,oocihm.9_08052_11_4,1877,5
duty,1876,Switzerland,10274.57,oocihm.9_08052_11_4,1877,5
duty,1877,Switzerland,12387.96,oocihm.9_08052_11_4,1877,5
duty,1876,Australia,9.92,oocihm.9_08052_11_4,1877,5
duty,1873,Other Countries,35533.31,oocihm.9_08052_11_4,1877,5
duty,1874,Other Countries,42933.77,oocihm.9_08052_11_4,1877,5
duty,1875,Other Countries,85557.14,oocihm.9_08052_11_4,1877,5
duty,1876,Other Countries,178086.49,oocihm.9_08052_11_4,1877,5
duty,1877,Other Countries,178535.96,oocihm.9_08052_11_4,1877,5
duty,1873,Amounts for which no re- turns were received by the Department,5126.92,oocihm.9_08052_11_4,1877,5
duty,1873,Totals,13917730.17,oocihm.9_08052_11_4,1877,5
duty,1874,Totals,14421882.67,oocihm.9_08052_11_4,1877,5
duty,1875,Totals,15361382.12,oocihm.9_08052_11_4,1877,5
duty,1876,Totals,12833114.48,oocihm.9_08052_11_4,1877,5
duty,1877,Totals,12548451.09,oocihm.9_08052_11_4,1877,5
aggregate,1875,Great Britain,100379969,oocihm.9_08052_14_2,1880,3
aggregate,1876,Great Britain,83474320,oocihm.9_08052_14_2,1880,3
aggregate,1877,Great Britain,81139708,oocihm.9_08052_14_2,1880,3
aggregate,1878,Great Britain,83372719,oocihm.9_08052_14_2,1880,3
aggregate,1879,Great Britain,67288848,oocihm.9_08052_14_2,1880,3
aggregate,1880,Great Britain,80307286,oocihm.9_08052_14_2,1880,3
aggregate,1875,United States,80717803,oocihm.9_08052_14_2,1880,3
aggregate,1876,United States,75986909,oocihm.9_08052_14_2,1880,3
aggregate,1877,United States,77087914,oocihm.9_08052_14_2,1880,3
aggregate,1878,United States,73876637,oocihm.9_08052_14_2,1880,3
aggregate,1879,United States,70904720,oocihm.9_08052_14_2,1880,3
aggregate,1880,United States,62696857,oocihm.9_08052_14_2,1880,3
aggregate,1875,France,2154065,oocihm.9_08052_14_2,1880,3
aggregate,1876,France,2394812,oocihm.9_08052_14_2,1880,3
aggregate,1877,France,1730062,oocihm.9_08052_14_2,1880,3
aggregate,1878,France,1754394,oocihm.9_08052_14_2,1880,3
aggregate,1879,France,2247066,oocihm.9_08052_14_2,1880,3
aggregate,1880,France,1928670,oocihm.9_08052_14_2,1880,3
aggregate,1875,Germany,839442,oocihm.9_08052_14_2,1880,3
aggregate,1876,Germany,608355,oocihm.9_08052_14_2,1880,3
aggregate,1877,Germany,404918,oocihm.9_08052_14_2,1880,3
aggregate,1878,Germany,521580,oocihm.9_08052_14_2,1880,3
aggregate,1879,Germany,552999,oocihm.9_08052_14_2,1880,3
aggregate,1880,Germany,532028,oocihm.9_08052_14_2,1880,3
aggregate,1875,Spain,390784,oocihm.9_08052_14_2,1880,3
aggregate,1876,Spain,445151,oocihm.9_08052_14_2,1880,3
aggregate,1877,Spain,340757,oocihm.9_08052_14_2,1880,3
aggregate,1878,Spain,325245,oocihm.9_08052_14_2,1880,3
aggregate,1879,Spain,394445,oocihm.9_08052_14_2,1880,3
aggregate,1880,Spain,297245,oocihm.9_08052_14_2,1880,3
aggregate,1875,Portugal,236790,oocihm.9_08052_14_2,1880,3
aggregate,1876,Portugal,199195,oocihm.9_08052_14_2,1880,3
aggregate,1877,Portugal,175425,oocihm.9_08052_14_2,1880,3
aggregate,1878,Portugal,145941,oocihm.9_08052_14_2,1880,3
aggregate,1879,Portugal,161208,oocihm.9_08052_14_2,1880,3
aggregate,1880,Portugal,201652,oocihm.9_08052_14_2,1880,3
aggregate,1875,Italy,214366,oocihm.9_08052_14_2,1880,3
aggregate,1876,Italy,183199,oocihm.9_08052_14_2,1880,3
aggregate,1877,Italy,242942,oocihm.9_08052_14_2,1880,3
aggregate,1878,Italy,205171,oocihm.9_08052_14_2,1880,3
aggregate,1879,Italy,181933,oocihm.9_08052_14_2,1880,3
aggregate,1880,Italy,623295,oocihm.9_08052_14_2,1880,3
aggregate,1875,Holland,260503,oocihm.9_08052_14_2,1880,3
aggregate,1876,Holland,297895,oocihm.9_08052_14_2,1880,3
aggregate,1877,Holland,296860,oocihm.9_08052_14_2,1880,3
aggregate,1878,Holland,266764,oocihm.9_08052_14_2,1880,3
aggregate,1879,Holland,210288,oocihm.9_08052_14_2,1880,3
aggregate,1880,Holland,273837,oocihm.9_08052_14_2,1880,3
aggregate,1875,Belgium,337674,oocihm.9_08052_14_2,1880,3
aggregate,1876,Belgium,374880,oocihm.9_08052_14_2,1880,3
aggregate,1877,Belgium,318724,oocihm.9_08052_14_2,1880,3
aggregate,1878,Belgium,305692,oocihm.9_08052_14_2,1880,3
aggregate,1879,Belgium,219461,oocihm.9_08052_14_2,1880,3
aggregate,1880,Belgium,837397,oocihm.9_08052_14_2,1880,3
aggregate,1875,Newfoundland,2806055,oocihm.9_08052_14_2,1880,3
aggregate,1876,Newfoundland,2675477,oocihm.9_08052_14_2,1880,3
aggregate,1877,Newfoundland,2753748,oocihm.9_08052_14_2,1880,3
aggregate,1878,Newfoundland,2767747,oocihm.9_08052_14_2,1880,3
aggregate,1879,Newfoundland,2280823,oocihm.9_08052_14_2,1880,3
aggregate,1880,Newfoundland,2092261,oocihm.9_08052_14_2,1880,3
aggregate,1875,British West Indies,3307121,oocihm.9_08052_14_2,1880,3
aggregate,1876,British West Indies,3017337,oocihm.9_08052_14_2,1880,3
aggregate,1877,British West Indies,2835365,oocihm.9_08052_14_2,1880,3
aggregate,1878,British West Indies,2526549,oocihm.9_08052_14_2,1880,3
aggregate,1879,British West Indies,2605671,oocihm.9_08052_14_2,1880,3
aggregate,1880,British West Indies,3114675,oocihm.9_08052_14_2,1880,3
aggregate,1875,Spanish West Indies,2158441,oocihm.9_08052_14_2,1880,3
aggregate,1876,Spanish West Indies,1777269,oocihm.9_08052_14_2,1880,3
aggregate,1877,Spanish West Indies,1847826,oocihm.9_08052_14_2,1880,3
aggregate,1878,Spanish West Indies,1456985,oocihm.9_08052_14_2,1880,3
aggregate,1879,Spanish West Indies,1813557,oocihm.9_08052_14_2,1880,3
aggregate,1880,Spanish West Indies,3031050,oocihm.9_08052_14_2,1880,3
aggregate,1875,French West Indies,418069,oocihm.9_08052_14_2,1880,3
aggregate,1876,French West Indies,340153,oocihm.9_08052_14_2,1880,3
aggregate,1877,French West Indies,185234,oocihm.9_08052_14_2,1880,3
aggregate,1878,French West Indies,268424,oocihm.9_08052_14_2,1880,3
aggregate,1879,French West Indies,237129,oocihm.9_08052_14_2,1880,3
aggregate,1880,French West Indies,232857,oocihm.9_08052_14_2,1880,3
aggregate,1875,Other W. India Islands,256279,oocihm.9_08052_14_2,1880,3
aggregate,1876,Other W. India Islands,156674,oocihm.9_08052_14_2,1880,3
aggregate,1877,Other W. India Islands,163242,oocihm.9_08052_14_2,1880,3
aggregate,1878,Other W. India Islands,144038,oocihm.9_08052_14_2,1880,3
aggregate,1879,Other W. India Islands,96732,oocihm.9_08052_14_2,1880,3
aggregate,1880,Other W. India Islands,110475,oocihm.9_08052_14_2,1880,3
aggregate,1875,South America,1064593,oocihm.9_08052_14_2,1880,3
aggregate,1876,South America,975762,oocihm.9_08052_14_2,1880,3
aggregate,1877,South America,656596,oocihm.9_08052_14_2,1880,3
aggregate,1878,South America,669804,oocihm.9_08052_14_2,1880,3
aggregate,1879,South America,745830,oocihm.9_08052_14_2,1880,3
aggregate,1880,South America,1073421,oocihm.9_08052_14_2,1880,3
aggregate,1875,China and Japan,694472,oocihm.9_08052_14_2,1880,3
aggregate,1876,China and Japan,971314,oocihm.9_08052_14_2,1880,3
aggregate,1877,China and Japan,455755,oocihm.9_08052_14_2,1880,3
aggregate,1878,China and Japan,486244,oocihm.9_08052_14_2,1880,3
aggregate,1879,China and Japan,605513,oocihm.9_08052_14_2,1880,3
aggregate,1880,China and Japan,931457,oocihm.9_08052_14_2,1880,3
aggregate,1875,Switzerland,116128,oocihm.9_08052_14_2,1880,3
aggregate,1876,Switzerland,56168,oocihm.9_08052_14_2,1880,3
aggregate,1877,Switzerland,69066,oocihm.9_08052_14_2,1880,3
aggregate,1878,Switzerland,61178,oocihm.9_08052_14_2,1880,3
aggregate,1879,Switzerland,94781,oocihm.9_08052_14_2,1880,3
aggregate,1880,Switzerland,94225,oocihm.9_08052_14_2,1880,3
aggregate,1875,Australia,182338,oocihm.9_08052_14_2,1880,3
aggregate,1876,Australia,79693,oocihm.9_08052_14_2,1880,3
aggregate,1877,Australia,185610,oocihm.9_08052_14_2,1880,3
aggregate,1878,Australia,370723,oocihm.9_08052_14_2,1880,3
aggregate,1879,Australia,292613,oocihm.9_08052_14_2,1880,3
aggregate,1880,Australia,141782,oocihm.9_08052_14_2,1880,3
aggregate,1875,South Africa,401550,oocihm.9_08052_14_2,1880,3
aggregate,1876,South Africa,314323,oocihm.9_08052_14_2,1880,3
aggregate,1877,South Africa,120564,oocihm.9_08052_14_2,1880,3
aggregate,1878,South Africa,91384,oocihm.9_08052_14_2,1880,3
aggregate,1879,South Africa,152107,oocihm.9_08052_14_2,1880,3
aggregate,1880,South Africa,218853,oocihm.9_08052_14_2,1880,3
aggregate,1875,Other Countries,566194,oocihm.9_08052_14_2,1880,3
aggregate,1876,Other Countries,1370467,oocihm.9_08052_14_2,1880,3
aggregate,1877,Other Countries,1165560,oocihm.9_08052_14_2,1880,3
aggregate,1878,Other Countries,904425,oocihm.9_08052_14_2,1880,3
aggregate,1879,Other Countries,847079,oocihm.9_08052_14_2,1880,3
aggregate,1880,Other Countries,953784,oocihm.9_08052_14_2,1880,3
aggregate,1875,Totals,197505636,oocihm.9_08052_14_2,1880,3
aggregate,1876,Totals,175699653,oocihm.9_08052_14_2,1880,3
aggregate,1877,Totals,172175876,oocihm.9_08052_14_2,1880,3
aggregate,1878,Totals,170523244,oocihm.9_08052_14_2,1880,3
aggregate,1879,Totals,151832863,oocihm.9_08052_14_2,1880,3
aggregate,1880,Totals,159693807,oocihm.9_08052_14_2,1880,3
exports,1875,Great Britain,40032902,oocihm.9_08052_14_2,1880,4
exports,1876,Great Britain,40723477,oocihm.9_08052_14_2,1880,4
exports,1877,Great Britain,41567469,oocihm.9_08052_14_2,1880,4
exports,1878,Great Britain,45911539,oocihm.9_08052_14_2,1880,4
exports,1879,Great Britain,36295718,oocihm.9_08052_14_2,1880,4
exports,1880,Great Britain,45846062,oocihm.9_08052_14_2,1880,4
exports,1875,United States,29911983,oocihm.9_08052_14_2,1880,4
exports,1876,United States,31933459,oocihm.9_08052_14_2,1880,4
exports,1877,United States,25775245,oocihm.9_08052_14_2,1880,4
exports,1878,United States,25214898,oocihm.9_08052_14_2,1880,4
exports,1879,United States,27165501,oocihm.9_08052_14_2,1880,4
exports,1880,United States,33349909,oocihm.9_08052_14_2,1880,4
exports,1875,France,212767,oocihm.9_08052_14_2,1880,4
exports,1876,France,553935,oocihm.9_08052_14_2,1880,4
exports,1877,France,319330,oocihm.9_08052_14_2,1880,4
exports,1878,France,369391,oocihm.9_08052_14_2,1880,4
exports,1879,France,714875,oocihm.9_08052_14_2,1880,4
exports,1880,France,812829,oocihm.9_08052_14_2,1880,4
exports,1875,Germany,91019,oocihm.9_08052_14_2,1880,4
exports,1876,Germany,125768,oocihm.9_08052_14_2,1880,4
exports,1877,Germany,34324,oocihm.9_08052_14_2,1880,4
exports,1878,Germany,122254,oocihm.9_08052_14_2,1880,4
exports,1879,Germany,112090,oocihm.9_08052_14_2,1880,4
exports,1880,Germany,82237,oocihm.9_08052_14_2,1880,4
exports,1875,Spain,7300,oocihm.9_08052_14_2,1880,4
exports,1876,Spain,9417,oocihm.9_08052_14_2,1880,4
exports,1877,Spain,62659,oocihm.9_08052_14_2,1880,4
exports,1878,Spain,47816,oocihm.9_08052_14_2,1880,4
exports,1879,Spain,50596,oocihm.9_08052_14_2,1880,4
exports,1880,Spain,60727,oocihm.9_08052_14_2,1880,4
exports,1875,Portugal,170784,oocihm.9_08052_14_2,1880,4
exports,1876,Portugal,127540,oocihm.9_08052_14_2,1880,4
exports,1877,Portugal,129960,oocihm.9_08052_14_2,1880,4
exports,1878,Portugal,104028,oocihm.9_08052_14_2,1880,4
exports,1879,Portugal,135748,oocihm.9_08052_14_2,1880,4
exports,1880,Portugal,165885,oocihm.9_08052_14_2,1880,4
exports,1875,Italy,170408,oocihm.9_08052_14_2,1880,4
exports,1876,Italy,142787,oocihm.9_08052_14_2,1880,4
exports,1877,Italy,213692,oocihm.9_08052_14_2,1880,4
exports,1878,Italy,171861,oocihm.9_08052_14_2,1880,4
exports,1879,Italy,148472,oocihm.9_08052_14_2,1880,4
exports,1880,Italy,163787,oocihm.9_08052_14_2,1880,4
exports,1875,Holland,28724,oocihm.9_08052_14_2,1880,4
exports,1876,Holland,30916,oocihm.9_08052_14_2,1880,4
exports,1877,Holland,94303,oocihm.9_08052_14_2,1880,4
exports,1878,Holland,53750,oocihm.9_08052_14_2,1880,4
exports,1879,Holland,9713,oocihm.9_08052_14_2,1880,4
exports,1880,Holland,102592,oocihm.9_08052_14_2,1880,4
exports,1875,Belgium,59563,oocihm.9_08052_14_2,1880,4
